chr	pos	strand	gene
3	25136153	-	mief1
8	28267547	-	rap1aa
1	52652163	+	slc44a1a
2	35614293	+	si:dkey-4i23.5
16	45357518	+	dnase2
7	53210386	+	cdh29
23	20127883	-	lrrc23
19	42341815	+	anp32e
8	28267546	-	rap1aa
7	34496196	+	calml4a
16	45356910	+	dnase2
20	943879	-	rngtt
23	40043212	+	fyco1a
9	19057957	+	chmp2ba
18	21120218	+	kmt5b
20	26915916	+	rwdd2b
20	42506638	-	rfx6
25	7612606	-	myo5ab
21	2178909	-	zgc:171220
13	45335350	+	znfl1g
17	14694176	-	ptp4a2a
21	2178916	-	zgc:171220
20	33467161	-	smek1
18	33314836	+	olfck2
10	45053577	-	mrps24
24	38369351	-	lrrc4bb
16	14383479	-	crabp2a
13	6306886	+	angpt2a
15	14420564	+	si:ch211-11n16.2
25	25395590	-	hrasa
3	27058461	-	atf7ip2
12	4836856	-	zgc:163073
25	34976101	-	si:dkey-108k21.7
3	27058649	-	atf7ip2
13	23388134	+	khdrbs2
23	24140078	-	arhgef19
17	14692808	-	ptp4a2a
17	14694197	-	ptp4a2a
21	18445953	+	si:dkey-1d7.3
14	44591724	+	lingo2a
16	53247831	-	si:ch211-269k10.4
5	37440750	+	klhl13
17	28166859	-	htr1d
13	35953596	+	mfsd2aa
12	22645324	-	zcchc4
11	41078191	-	zgc:175088
13	49774315	-	b3galnt2
12	31779178	+	si:dkey-49c17.4
8	1013283	+	fabp1b.2
3	27277695	+	grin2aa
25	25381548	-	zgc:123278
5	33504967	+	si:dkey-174k12.3
12	22664563	+	si:dkey-219e21.4
8	21433029	+	si:dkey-163f12.11
5	6844306	+	me2
14	46375241	-	bbs7
14	9390850	-	tbx22
2	24509698	+	rps28
19	7308253	+	sqleb
16	9662205	+	enpp2
8	21485816	+	si:dkey-163f12.10
2	24509696	+	rps28
16	20151747	+	ankrd28b
22	1290139	+	si:ch73-138e16.3
7	24124289	-	mmp14a
1	55587666	+	adgre19
16	53272021	+	si:ch211-269k10.5
18	60885	+	zgc:158482
11	28590733	-	dhrs3b
14	7521444	+	gfra3
12	31787861	+	lrrc59
16	20154859	+	ankrd28b
3	23428953	-	casc3
23	44401138	+	ephb4b
1	22805398	-	ldb2b
2	56476990	+	rab11bb
16	53272341	+	si:ch211-269k10.5
13	9878544	-	si:ch211-117n7.7
21	28415888	-	rasgrp2
6	19344749	-	grb2a
4	32467854	-	znf1085
7	65252938	+	bco1l
5	41874958	-	si:dkey-65b12.10
16	27622183	+	glipr2l
17	32745763	-	smyd2a
17	24080964	+	b3gnt2b
14	33280718	-	rab41
16	12710904	-	sbk3
6	19345034	-	grb2a
8	7912936	+	mbd1a
21	18597927	-	TMEM132C
23	28713982	+	smc1a
8	18593534	+	prrg1
17	53303459	+	ddx24
11	1582456	+	si:dkey-40c23.1
8	18601241	+	prrg1
23	27511709	-	larp4aa
12	31789379	-	nat9
11	41110397	-	dnajc11b
6	26353179	+	dzip1l
7	26366451	-	map11
4	32611552	-	si:dkey-265e7.1
17	24082364	+	b3gnt2b
13	6286594	-	mcph1
20	23877299	-	mdn1
17	24080921	+	b3gnt2b
4	4120570	-	asb15b
11	41157954	+	camta1
25	7653902	-	arpp19b
1	17652388	-	si:dkey-256e7.5
24	21642858	+	gtf3ab
21	22422939	+	lmbrd2b
10	8631361	+	aplnrb
8	21676306	+	ajap1
21	20940022	-	rnf180
13	711576	+	abcc2
3	25165189	+	si:ch211-256m1.8
16	29696789	+	lysmd1
13	18019709	-	zfand4
22	10735909	-	sass6
1	35835863	+	hhip
22	24306145	-	si:ch211-117l17.7
21	2235947	-	si:dkey-50i6.6
8	13351698	-	ccdc124
15	9234052	-	calm3a
17	49998159	-	tmem30aa
8	13351704	-	ccdc124
17	53305222	-	si:ch1073-416d2.4
7	13618498	+	ankdd1a
2	47038403	-	si:ch211-226f6.1
21	2202270	-	zgc:162971
18	33333411	-	olfcu1
15	9235609	-	calm3a
17	9912036	-	egln3
9	23071149	-	lypd6
3	25169831	+	TST
16	22779229	-	lenep
1	7946842	-	si:dkey-79f11.8
15	20944646	-	tbcela
18	33331641	+	BX908736.1
6	53036902	+	uba7
18	13293642	+	plcg2
19	8760795	-	si:ch73-350k19.1
1	9294115	+	uncx4.1
16	39233451	+	zdhhc3a
1	26096572	+	mxd4
5	1239657	-	ciz1a
11	34779622	+	si:dkey-202e22.2
6	53036778	+	uba7
1	312784	-	gas6
15	16739160	-	tyw1
21	2219724	-	zgc:113343
18	36081908	+	bckdha
3	31815184	-	map3k3
7	1498482	-	si:zfos-405g10.4
20	33493924	-	erh
22	4939559	-	pku300
12	28370484	+	cdk5r1b
7	4480802	+	si:dkey-83f18.14
13	25209083	+	ap3m1
13	25209080	+	ap3m1
18	29906010	+	cenpn
11	34779610	-	chchd4a
15	47929941	-	SAMD4B
18	13245775	+	meak7
2	32838894	+	pxdc1a
4	22714063	+	gnai1
25	4833624	+	myo5c
21	2212645	-	si:dkey-50i6.5
24	3527978	+	wdr37
20	18685352	+	tnfaip2a
5	24074538	+	gps2
16	11621551	+	si:dkey-11o1.3
5	33525677	+	ms4a17c.1
5	72129708	-	spra
1	55606573	+	umod
24	3526702	+	wdr37
25	35012981	+	ccdc136b
5	24073982	+	gps2
20	42561740	+	si:dkeyp-93d12.1
10	38008370	+	wscd1b
23	40126859	+	ghrhrl
12	19974532	+	ercc4
14	44769364	-	si:dkey-109l4.3
2	4898291	+	si:ch211-162e15.3
12	19975373	+	ercc4
13	35961435	+	si:ch211-67f13.7
9	38311750	+	tfcp2l1
21	28472239	+	pygma
4	52186922	+	si:dkey-16b10.1
3	36605149	-	si:dkeyp-72e1.6
17	25259478	+	arhgef10
21	18891041	+	si:dkey-65l23.2
13	31536709	-	dhrs7
23	33977724	-	tmed4
1	43894238	-	cnga1a
8	2493794	-	rpl6
17	25259387	+	arhgef10
23	7709134	+	pofut1
1	43894525	-	cnga1a
10	41921417	+	orai1b
9	33097289	-	casq2
19	3376430	-	edn1
7	16546128	+	zdhhc13
23	367693	+	ap4b1
4	52220901	+	znf1034
6	10812337	-	chrna1
8	2493800	-	rpl6
4	9813753	-	parp12b
8	18840694	+	mpnd
16	29698565	-	tnfaip8l2b
22	38199988	+	cp
23	367647	+	ap4b1
18	17577970	+	nup93
17	8179152	+	myct1b
19	8775057	-	cers2a
16	29699211	-	tnfaip8l2b
10	8660654	-	
4	52245180	+	si:dkey-16b10.2
3	36610085	-	si:dkeyp-72e1.7
22	4957762	+	si:ch1073-104i17.1
19	8758336	-	cers2a
19	26629117	+	npr1a
16	39237768	-	tmem42a
3	15149540	-	si:dkey-282h22.5
19	23870661	-	pimr92
19	8775453	-	cers2a
19	26627313	+	npr1a
18	17580522	+	nup93
22	1294899	+	si:ch73-138e16.4
18	42150949	-	cntn5
10	24442546	+	paxbp1
5	9438370	+	ugt2a7
5	40200818	-	si:dkey-193c22.1
3	4530195	+	rangap1a
14	9405099	-	sh3bgrl
2	8777496	+	usp33
7	16548890	-	csrp3
11	6043742	-	plvapb
6	53041180	-	inka1b
1	10809604	-	crfb15
10	45134581	+	camk2b2
6	40689042	+	rereb
7	22525531	+	fgf11a
7	16548219	-	csrp3
25	3369328	+	chchd3b
18	73844	+	slc27a2a
4	9784301	-	si:dkeyp-27e10.3
7	22525474	+	fgf11a
7	16548984	-	csrp3
20	25659839	-	CRACD
24	41784173	+	lama1
22	25220058	+	si:ch211-226h8.6
10	35275350	+	tmem120a
25	7676816	+	kcnj11l
22	9904253	-	si:dkey-253d23.8
20	25659954	-	CRACD
18	82027	-	gabpb1
16	22750174	-	pbxip1b
13	40746281	-	morn4
11	11515778	-	krt15
2	35731776	+	ankrd45
10	45070182	+	nudcd3
25	36157484	+	irx5b
2	37851124	-	si:ch211-284o19.8
7	1508912	+	nop10
16	7641367	+	stx12l
17	36589605	+	htr1b
16	7638477	+	stx12l
1	7964276	-	si:dkey-79f11.7
12	28377745	-	MYO1D
9	1574386	+	pde11a
7	1527551	+	si:cabz01102082.1
2	37851506	-	si:ch211-284o19.8
16	39246079	+	zgc:77056
16	42781773	+	si:ch211-135n15.2
21	15328031	+	si:dkey-11o15.5
25	7667634	-	bet1l
15	29595719	-	si:ch211-207n23.2
2	32846324	+	opn4.1
7	51950614	-	cyp2x10.2
3	15193521	-	hirip3
24	25683071	-	chrnd
19	40328549	+	cdk6
16	5636376	+	CYTH2
22	591809	-	tmcc2
5	40251650	+	si:dkey-193c22.2
15	3379041	+	foxo1a
18	73434	-	hdc
15	29549115	-	hspa13
16	11642009	+	cxcr3.1
15	3372979	+	foxo1a
6	37514599	-	rp2
4	6799794	-	ifrd1
1	32385665	+	pudp
6	37513911	-	rp2
7	44857410	-	cdh16
15	19331159	-	thyn1
13	35974362	-	zgc:153911
9	33116078	-	si:ch211-125e6.8
17	9944495	-	sptssa
18	7323839	+	cers3b
8	4856440	-	igsf9b
13	30144937	-	sar1ab
1	54062510	-	smdt1b
9	33115926	-	si:ch211-125e6.8
3	21066315	-	nlk1
6	6796687	+	sec23b
14	17601385	-	si:ch211-159i8.4
7	8362727	+	jac7
2	283764	-	MEP1B
6	6795988	+	sec23b
14	17599875	-	si:ch211-159i8.4
13	30145702	-	sar1ab
7	8362725	+	jac7
17	22501970	+	slc8a1b
17	6438051	-	fuca2
4	14863510	+	shisal1a
6	30708123	+	insl5a
24	7596009	-	atp6v0a1b
20	7070634	-	si:ch211-121a2.2
5	52000163	-	cdk7
18	7317545	-	caps2
17	22500849	+	slc8a1b
22	1307143	+	si:ch73-138e16.5
5	19509695	+	mvk
6	26557979	-	sox14
1	59149961	+	gpr108
22	6407445	-	zgc:171699
17	26552971	+	sparcl2
9	33134882	-	slc5a3b
16	45364153	-	rgl2
25	3378135	-	gpr22b
23	394536	+	zgc:101663
23	397300	+	zgc:101663
22	6322952	+	si:dkey-19a16.13
24	7668158	+	cavin1b
16	24873020	+	si:dkey-79d12.6
18	39505847	+	acadl
23	20137520	-	si:dkey-32e6.3
20	30372352	-	rps7
14	46434196	+	anxa5a
2	32850621	+	tmem53
9	43149854	-	sestd1
24	7668109	+	cavin1b
23	44462527	+	cntrob
20	30372353	-	rps7
8	20861358	-	si:ch211-133l5.8
22	1376970	+	si:ch73-138e16.6
7	34546833	+	rfx7a
11	25689873	+	otud5b
5	37510886	+	si:ch1073-224n8.1
3	12720543	+	cyp2k20
7	1543951	+	tox4b
9	43150443	-	sestd1
5	19489581	-	mmab
25	31837228	-	scamp5a
9	29679172	+	rnaseh2b
9	24204180	-	C9H2orf69
5	32257316	+	myha
14	15156724	+	spink2.1
2	6106637	-	prdx1
5	32257249	+	myha
15	14554298	-	coq8b
22	6393227	-	si:rp71-1i20.2
3	25209006	+	il2rb
25	21908644	+	dynlrb2
17	44080733	+	peli2
1	44823071	+	ndufs8a
22	9932767	-	si:dkey-253d23.11
22	6393642	-	si:rp71-1i20.2
16	30267666	+	sema6e
4	14895506	-	si:dkey-14k9.3
16	30271444	+	sema6e
19	21923627	+	galr1a
2	6106491	-	prdx1
16	39248644	-	gpd1l
3	8227209	+	si:ch73-379f5.5
2	6104378	-	prdx1
3	25207175	+	il2rb
25	19578048	-	sycp3
23	16910458	+	si:dkey-147f3.8
15	23200217	-	ccdc153
5	51947150	-	serinc5
16	39248655	-	gpd1l
12	26409429	-	synpo2lb
2	47249425	+	si:ch211-284d12.3
12	36960525	+	cox10
22	9926090	-	si:dkey-253d23.9
16	17192664	-	gapdh
9	24212884	+	zgc:153901
12	2780190	-	ubtd1b
25	36197733	-	amfra
12	2780402	-	ubtd1b
25	36197736	-	amfra
6	42038358	-	parp3
1	45700574	+	mcoln1a
8	1070636	+	sprb
11	37310881	-	erc2
16	17189839	-	gapdh
10	16186691	+	prrc1
14	12370375	-	magt1
3	15213980	-	kctd13
23	7732742	+	kif3b
15	24744920	+	crk
23	7736719	+	kif3b
10	16187800	+	prrc1
4	52354980	+	si:dkeyp-107f9.2
1	26103232	+	ndufb6
2	50104811	-	exoc3
23	36401572	-	znf740b
11	1617887	+	si:dkey-40c23.2
22	30333965	+	BX649448.4
11	19095431	-	rhol
14	38791884	+	si:ch211-195b11.3
19	19984573	+	cycsa
18	33344315	+	olfcq1
17	36681740	+	impg1b
16	27660006	-	tbrg4
9	27901606	+	armc8
23	419441	+	slc25a55b
25	17495615	-	trim35-40
16	27658977	-	tbrg4
13	13944288	+	rpia
25	19585318	-	actr6
5	43860564	-	DAB2
21	25695124	+	bicdl2l
2	37866880	-	zgc:66427
11	28619811	+	aadacl4
14	44777478	-	grhpra
16	14528374	-	si:dkey-237j11.3
24	21681424	+	si:ch211-140b10.6
22	19646420	+	rgmd
5	13037106	-	ypel1
1	55617155	+	adgre18
5	63629000	-	surf4l
5	13037831	-	ypel1
8	11080571	-	ampd1
25	17479264	-	lrrc29
17	26586739	+	ndnfl
7	18721547	-	C7H4orf54
14	22109241	-	si:dkey-6i22.5
20	33499378	-	paplnb
25	821725	-	znf609a
20	33499609	-	paplnb
3	18744296	-	zgc:113333
14	5506983	-	fgf24
5	43873199	+	zgc:112966
5	16581486	+	htr7c
16	9672126	-	mal2
19	34259666	+	galnt12
15	9315566	+	slc37a4a
7	38095324	+	cebpg
13	12088835	+	gng2
7	8371465	+	zgc:172143
9	21235689	-	cox17
22	603719	-	cdkn1a
14	22102203	-	med19a
7	38084986	-	cebpa
7	8371464	+	zgc:172143
16	11653478	+	si:dkey-250k15.9
22	21957192	+	gna15.4
25	15905903	+	syt9b
1	52653626	-	aptx
9	33148873	+	atp5po
14	44777491	+	tomm5
12	20045101	+	mrtfba
9	21235476	-	cox17
1	40641467	+	naa15b
1	28195267	+	psip1a
2	23622788	-	cdyl
13	12088459	+	gng2
11	11565996	-	krt99
2	299908	+	si:ch73-40a17.4
21	28500704	+	cox8a
13	12088138	+	gng2
19	30401544	-	agr2
18	19451165	+	map2k1
20	42660656	+	igf2r
19	30400372	-	agr2
4	5304208	-	si:ch211-214j24.15
12	16758972	-	zgc:174154
5	67909644	-	gsx1
13	12088574	+	gng2
18	8972227	-	grm3
13	12088518	+	gng2
21	32008843	+	TENM2
1	7993632	-	si:dkey-79f11.5
15	9315177	-	trappc4
18	36105930	-	b3gat1a
10	22051054	-	tlx3b
16	14572008	-	dscc1
12	4854555	+	ghrhr2
14	15170667	-	spink2.2
18	33357241	+	olfcq2
17	28564070	+	mdga2a
2	50133594	-	ahrrb
5	40272848	-	snx18a
15	9278992	-	si:ch211-261a10.5
21	31590859	+	si:ch211-166i24.1
1	19466453	+	clockb
25	31882618	+	parp16
22	21968364	+	si:ch211-207c7.2
10	8687894	+	isl1l
6	8074849	+	palm3
1	19466452	+	clockb
18	19451070	-	rpl4
23	34023632	+	si:ch211-207e14.4
11	16062913	+	agtrap
3	31850851	-	limd2
25	13194926	+	si:ch211-194m7.3
21	28494322	+	slc22a6l
8	46433755	+	si:ch211-196g2.4
18	29922939	-	mhc2dbb
14	22120391	+	tmx2a
14	792959	+	adra2da
2	8840896	+	zzz3
19	22074081	+	sall3b
4	52379250	-	si:dkeyp-107f9.4
2	32006312	+	ankhb
5	54716670	-	slc30a5
1	343292	-	pros1
2	10687230	+	dipk1aa
4	52366809	+	zgc:173705
2	32009716	+	ankhb
2	8842472	+	zzz3
6	19384304	+	mchr1a
1	55646413	+	adgre7
1	17681044	-	cfap97
4	52504406	-	si:dkey-78o7.3
24	27346951	+	vipr2
14	9428248	+	hmgn6
17	38473470	+	cdan1
1	17681045	-	cfap97
15	1195012	+	gfm1
17	14712599	+	cx28.6
7	18983431	+	focad
7	24162868	+	lrp10
6	32961129	+	ghrhrb
9	19073556	-	crfb2
23	34005296	+	fam50a
6	18074521	-	SEC14L1
6	53050166	-	gnai2b
6	40689357	-	si:ch211-157b11.14
4	52614984	-	si:dkeyp-44b5.5
2	23726605	+	oxsr1a
11	28631342	+	si:ch211-226m7.4
13	810080	+	nrxn1b
4	52615102	-	si:dkeyp-44b5.5
21	22428328	+	capslb
8	2509625	-	acaa2
7	49882750	-	cd44a
1	17679089	+	slc25a4
17	9951618	-	eapp
3	23464757	-	msl1a
2	27878425	-	zgc:163121
24	21687276	-	urad
24	38528645	+	si:ch1073-66l23.1
3	23462819	-	msl1a
21	25704324	-	abhd11
5	67978743	+	mtif3
1	17698773	+	ankrd37
24	21686706	+	pdx1
8	23250196	+	znfl1l
5	33537789	-	si:dkey-34e4.1
3	23471180	-	si:dkey-225f5.5
14	15332339	+	si:dkey-203a12.4
7	18779555	-	mllt3
23	4915966	-	taz
14	26467200	-	smad5
7	28560214	-	tmem9b
8	1110352	+	lzts3b
25	3518589	+	zgc:153293
19	31956534	-	znf704
23	4915595	-	taz
16	9680908	-	COLEC10
10	26128179	+	trim47
14	15231960	+	spink2.3
13	45443008	+	syf2
18	42781622	-	ttc36
2	31952001	+	otulinb
14	26467202	-	smad5
3	36664310	+	gspt1l
12	2849584	-	zdhhc16b
18	42781728	-	ttc36
23	423351	-	tspan2b
21	21013085	+	ndr1
14	26467120	-	smad5
5	40296551	-	hspb3
19	3539601	-	tmem170b
7	26393751	-	gal3st4
7	8373025	-	aep1
24	30835929	-	ptbp2a
19	13923600	-	trnau1apa
19	34279173	+	si:ch211-9n13.3
5	9556943	-	sh2b3
2	306761	+	znf1008
17	15756828	-	ankrd6a
11	37439687	-	bsnb
5	6864127	+	elac1
8	13382351	+	slc5a5
17	50013594	-	filip1a
14	15258539	+	si:dkey-77g12.4
5	63648164	-	ciz1b
2	24542518	+	angptl4
12	2848288	+	mms19
20	26919945	+	serpinb1l2
7	8406686	-	zgc:194686
16	7658707	+	popdc3
15	3454529	-	cog6
6	30709926	-	sgip1a
2	39556613	-	cbln7
7	8415494	-	jac1
3	31879442	-	ddx42
7	8415803	-	jac1
5	61403813	+	castor2
22	1466525	+	si:dkeyp-53d3.5
10	22083717	-	ugt5g2
22	1466567	+	si:dkeyp-53d3.5
2	36892883	+	si:dkey-193b15.8
22	9946793	-	nlrc7
10	22082596	-	ugt5g2
7	34618314	+	fhod1
4	32783780	+	si:dkey-16p6.1
5	72143292	+	exosc2
18	33378068	+	olfcq3
6	10830844	-	atp5mc3b
19	23875382	-	si:dkey-222b8.4
8	23252850	-	nol4la
2	39555667	+	clstn2
10	22088465	-	ponzr10
4	32897134	+	znf1042
12	20059859	-	ubald1a
6	10830849	-	atp5mc3b
15	23265405	+	cbl
1	24078099	+	mab21l2
13	40775530	+	nkx1.2la
16	9725432	+	ecm1b
17	2479303	-	ccdc9b
11	28633717	-	klhdc7a
20	7104637	+	ftr85
8	53260670	+	cacna1db
18	9238675	+	sema3d
15	19348383	+	acad8
17	32822588	-	prox1a
12	13311939	-	emc9
8	44421418	+	si:dkey-56i24.1
17	32822597	-	prox1a
14	7740058	+	brd8
11	19218949	+	adamts9
12	13312100	-	emc9
21	4525080	+	phyhd1
23	14193547	-	ddx23
23	8699677	+	rgs19
6	34943351	-	hsd17b7
21	15361218	+	si:dkey-11o15.7
3	4535742	-	ftr43
6	40707162	-	si:ch211-157b11.12
12	37006301	+	hs3st3b1b
8	46447061	-	sult1st7
18	36598693	+	siae
14	38795518	-	sil1
18	39522468	-	tnfaip8l3
3	4534566	-	ftr43
21	4525073	+	phyhd1
7	8437206	-	si:dkeyp-32g11.8
8	2535826	+	mrpl40
1	23919418	-	lrba
23	27553786	-	pfkma
22	30457736	+	si:dkey-169i5.4
4	42403742	-	si:ch211-59d8.3
2	15389193	-	col11a1b
14	5590470	-	npm1b
11	25709311	+	mon1bb
8	14828450	+	cacna1ea
20	33513664	-	si:dkey-65b13.13
21	21013147	-	eif4ebp1
19	34679738	+	gabbr2
13	3327417	-	si:ch73-193i2.2
4	9048975	+	aldh1l2
1	33283689	+	prkx
3	36685311	-	myh11b
22	21981787	+	gna15.3
13	31636732	-	six4a
24	14557158	+	ngdn
7	13625929	-	spg21
24	33690310	-	si:dkeyp-87a6.2
13	31619961	-	six1a
8	41610205	+	si:ch211-158d24.2
7	4501006	+	si:dkey-83f18.11
20	30385570	+	rnaseh1
22	16432404	-	plekhb2
7	22580026	+	chrnb1
22	1472261	+	zgc:174222
1	51428106	+	actr2a
13	31605982	+	six6a
8	16730368	+	smim15
1	1815660	+	atp1a1a.3
22	16432935	-	plekhb2
23	44472414	-	actl6b
20	30385569	+	rnaseh1
13	31606247	+	six6a
6	40717048	+	ccdc36
4	14906516	+	akr1b1.1
1	22845225	-	qdprb1
13	6582725	+	csmd1a
17	22542210	+	edaradd
16	5650495	-	si:dkey-283b15.2
21	25739295	-	cldnh
3	36684388	+	nde1
7	1619251	+	supt16h
21	25740445	-	cldnh
17	14722171	-	si:ch73-305o9.3
20	26931496	-	ftr97
6	40717816	-	kbtbd12
4	12307834	+	mkrn1
6	40715637	-	kbtbd12
18	7355225	+	glipr1b
9	23185615	-	kif5c
21	25747063	-	CR388166.2
16	35938157	+	sh3d21
7	1623385	+	supt16h
23	11861393	+	cntn3a.1
1	22857753	-	SMIM18
8	18885108	-	rorca
12	16874645	-	si:dkey-269i1.4
8	2536280	-	si:ch211-51h9.6
7	41632928	-	malrd1
4	12312976	+	tmem121b
4	42564325	+	znf1053
10	35312885	+	pora
19	9771417	-	znfl1h
5	67980187	-	gtf3aa
2	36905195	+	rabgap1l2
17	22544648	-	si:ch211-125o16.4
21	18929319	-	med15
19	9798248	+	cacng6a
17	45731865	-	arf6b
17	45731867	-	arf6b
2	17511179	+	pimr199
7	26429941	-	her8a
19	3707794	+	nedd9
5	13104851	-	mapk1
15	27703409	-	lhx1a
25	22095837	+	si:dkey-217l24.1
24	11070110	-	chmp4c
6	53152876	-	slc38a3b
7	26429942	-	her8a
18	43440181	+	si:ch211-129p13.1
4	14906608	-	akr1b1.2
5	13110883	-	mapk1
3	23496223	+	nr1d1
8	44448423	+	mhc1laa
13	37289031	+	gphb5
22	1511181	+	zgc:173486
22	20104706	-	rxfp3.2b
8	1133945	+	ubox5
21	25754268	-	cldnc
25	36219436	-	nfatc3b
17	26690813	+	ttc7b
21	15381014	+	si:dkey-11o15.8
21	25766840	+	cldnb
22	1515020	+	si:ch211-255f4.2
22	1509112	+	zgc:173486
12	31909346	-	grin2cb
17	15820304	+	rragd
4	33016826	+	si:dkey-26h11.2
25	4851181	+	gnb5a
22	1493106	+	si:dkey-4c15.8
18	33389754	+	olfcq4
16	53302453	+	ptdss1a
19	84052	-	atp5if1a
15	14600296	+	FBXO46
5	21909082	+	si:ch73-92i20.1
12	31910230	-	grin2cb
17	20929461	+	cdk1
20	33530425	+	drc1
23	28727106	+	srm
3	8229466	-	cyp2k22
16	26446321	+	trim35-28
21	2246339	-	si:ch73-299h12.1
7	44960188	-	rrad
15	28079046	-	dhrs13a.3
8	28297066	-	lmod1a
15	28058991	-	dhrs13a.3
5	9699992	-	ddr2l
10	22110842	-	si:ch73-111e15.1
12	13331526	-	lsm5
6	53263854	-	rbm5
21	25778201	+	cldnd
14	20191281	+	fmr1
15	23271862	-	mcamb
1	12257979	+	tmod1
14	872016	-	rgs14a
12	4893492	+	scn4aa
12	28543064	-	si:ch73-180n10.1
6	18177170	+	si:dkey-237i9.8
6	34960025	-	ddr2a
9	38352220	+	ddx18
19	40347943	+	fam133b
20	1125395	+	pnrc1
23	457569	-	si:ch73-181d5.4
13	35983997	-	si:ch211-67f13.8
19	6960388	-	znf384l
2	10687276	-	rpl5a
19	6966021	-	znf384l
21	2259700	-	si:ch73-299h12.2
24	38545290	+	zgc:154125
1	38804961	-	asb5b
12	22815847	+	ablim2
16	14671268	+	deptor
9	48668973	+	lrp2a
8	39578792	+	lzts1
9	1589757	-	agps
14	46441617	-	fgfbp1b
11	13174477	+	mob3c
22	20112715	-	creb3l3a
16	31813018	+	wnt4b
11	3550370	-	CAMK2N1
11	13174471	+	mob3c
5	33668960	+	ttll11
25	13198224	-	si:ch211-194m7.4
10	41969428	-	rhof
16	31812889	+	wnt4b
16	31813015	+	wnt4b
5	38614910	+	si:ch211-271e10.2
12	28559408	-	pdk2a
5	47726197	-	cox7c
13	35995238	-	si:dkey-157l19.2
2	37878304	+	cbln13
25	3562782	+	ccdc77
8	48959607	+	rer1
10	22123831	-	ponzr2
12	13331980	+	psme2
5	38625183	+	wu:fb64b08
8	48959608	+	rer1
5	38625085	+	wu:fb64b08
21	6813470	+	olfm1b
8	48961405	+	rer1
22	10044823	-	zgc:174564
22	10756047	+	lsm7
12	10447178	+	snu13b
13	813579	-	polh
8	11114754	-	nras
19	11039517	-	arhgef1a
23	30845859	+	npbwr2a
15	19353693	-	esamb
4	33018220	+	si:dkey-26h11.1
13	23488282	-	prim2
7	26451869	-	zgc:172079
16	27734872	-	steap4
24	33696709	+	dnah5l
7	26445742	-	zgc:172079
8	41650919	+	si:ch211-158d24.4
24	3539857	-	adarb2
9	43243212	-	znf385b
8	16757285	+	ercc8
23	30890850	+	XKR7
9	8399119	+	zgc:171776
10	5787286	+	pam
6	16867518	-	pimr41
7	30631119	+	ccnb2
18	21178721	-	got2a
7	26446020	-	zgc:172079
17	31238986	+	prlh2r
21	18925598	+	smpd4
20	42688488	-	plg
11	13189751	+	mknk1
6	16871322	+	pimr21
20	23956014	+	casp8ap2
10	28431809	+	si:ch211-222e20.4
25	31890273	-	EIF3J
18	7374783	+	si:dkey-30c15.17
7	4585984	+	si:dkey-83f18.4
23	28732313	+	cort
25	22146309	+	sigirr
18	21171465	-	si:dkey-12e7.4
13	45468403	-	rsrp1
1	9459760	-	micall2b
25	31890256	-	si:ch73-330k17.3
16	48747788	+	brd2b
8	16769798	+	elovl7a
17	12135470	+	cnsta
21	18929408	+	si:ch211-222n4.2
12	34277465	+	socs3b
19	30410133	-	ppp1r10
11	25750060	+	si:dkey-183j2.10
5	57453791	+	prpf4
7	4540439	+	si:dkey-83f18.9
19	30408317	-	ppp1r10
20	42688487	+	slc22a2
12	26461744	+	itgb3b
6	18196961	-	ppp1r27b
10	33540336	+	ryr1a
11	31320617	+	si:dkey-238i5.2
19	30409881	-	ppp1r10
1	8017069	-	si:dkeyp-9d4.2
1	26109961	+	toporsa
2	17542659	+	pimr198
7	24173211	+	si:ch211-216p19.5
21	25816390	+	nf2b
22	36699718	+	trim35-34
13	14003334	+	eif2ak3
6	53292163	+	cysltr3
8	16732834	-	ndufaf2
6	32966750	-	adcyap1r1a
5	57485614	+	si:ch211-202f5.3
22	25243499	+	si:ch211-226h8.8
21	25819707	+	nf2b
7	4524963	+	si:dkey-83f18.10
17	50114272	+	vps39
5	33879807	-	si:dkeyp-72a4.1
6	32967570	-	adcyap1r1a
5	68059924	-	spag7
7	20253257	+	si:ch73-335l21.2
2	17575605	+	pimr196
5	68059927	-	spag7
25	31900825	-	eif3ja
21	15437612	+	si:dkey-11o15.10
7	20252067	+	si:ch73-335l21.3
10	18992471	+	dpysl2b
7	4575337	+	si:dkey-83f18.7
5	21928196	+	si:ch73-92i20.1
2	27933864	+	mc4r
24	24028235	+	chodl
5	57453830	-	RNF224
22	36714024	+	trim35-33
21	28513055	+	otub1a
3	21102833	-	maza
2	17575580	+	pimr196
16	41681746	+	ubxn11
6	19667619	-	cfap52
21	25795875	-	mettl27
25	10436906	+	ehf
19	42397287	-	vps45
1	35867943	+	si:ch211-194g2.4
24	27407955	-	ccl34b.3
22	10054336	-	si:ch211-222k6.2
11	6051287	-	babam1
8	1157380	+	avp
10	38256556	-	nrip1b
5	6922168	+	smad4b
11	6052031	-	babam1
6	53306446	-	gnb1b
2	4900213	-	dlg1l
12	32145981	+	stxbp4
22	22014961	+	gna15.3
17	33201840	+	snx9a
1	45744854	+	si:ch211-214c7.4
2	17559123	+	pimr197
6	53304977	-	gnb1b
16	27998856	+	znf804b
2	44301276	-	lig1
15	16873690	-	TMEM120A
6	53309832	-	gnb1b
23	14230506	+	birc7
