chr	pos	strand	gene
XI	430632	-	SFT1
VIII	167352	+	
XVI	223143	+	MRPL40
II	17696	-	PKC1
XII	490406	+	RRT15
XI	142819	-	PIR1
XII	1065956	+	
XVI	729528	-	
IV	1434268	-	PKH1
IV	1476476	-	EMI2
XI	626793	+	ESL2
IX	11492	+	VTH1
XIII	605520	-	EAR1
VII	962817	-	SPG1
XIII	217362	+	USA1
X	312706	-	UTP18
XIV	695327	-	RSM19
V	111421	+	GEA2
XI	338753	-	DEF1
II	48825	+	MRP21
IV	1169178	+	MRP1
VI	222959	-	RRT5
X	172367	-	URA2
XIII	449245	+	
VIII	190543	+	NCP1
VII	276714	-	MON1
XVI	256767	-	PRM4
VII	962061	-	
X	586400	+	
XII	434641	+	PEP3
IV	1352589	-	
XV	464771	+	SGO1
V	465303	+	SPT15
XIII	23683	-	TUB3
IV	1362878	+	PPN1
VII	726479	-	
IV	106741	+	
VII	1000927	+	ENO1
V	569907	-	
XII	624203	+	GPN3
XIII	856793	-	HER2
X	21973	+	
IV	1337352	+	GPI19
XV	446738	-	YNG1
II	515336	-	
III	258883	+	AHC2
XI	172168	-	
I	169375	+	ADE1
X	330121	-	IKS1
IV	1496548	-	QCR7
II	586071	+	
V	328477	+	ILV1
XV	331455	+	YSP3
XV	426084	-	ETT1
XV	15505	-	
XIV	476619	-	SWS2
VII	437934	-	RPL24A
VII	349616	+	LCL3
IV	30454	-	GUD1
XIII	407709	+	NAT4
IV	316388	-	MDH3
VI	180743	-	
VII	1051725	-	PXR1
IX	353940	+	
IV	1071386	-	RSC3
I	82706	+	POP5
III	172424	-	FEN2
XII	573918	-	COA4
XI	34543	+	SAC1
XIII	506996	+	
XIII	58687	-	SEC65
IV	1342493	+	DOT1
XIV	23274	-	MDJ2
X	136773	-	SNA3
X	525381	-	ANB1
XIII	129367	-	TCB3
IX	408468	+	DAL4
X	154691	-	TIF2
XV	253577	-	RPS15
XV	996511	-	MEK1
VI	251803	-	RET2
VIII	184066	+	RRF1
XVI	666280	+	SMK1
IV	1092511	-	RAD34
IV	1397909	-	
XV	939349	-	SCD5
XII	201315	-	ADE16
V	241501	-	ACA1
VI	166728	+	
XVI	821423	-	NOC4
XVI	76239	-	RPL36B
XII	232013	-	TRX1
XIII	517539	+	STO1
IV	220771	-	PPH21
VII	732927	-	MEP1
XIII	922641	+	PAU19
XVI	792204	-	ANT1
V	335927	+	
XIII	550911	+	
IV	685643	-	TMA64
VII	417483	+	DST1
VII	765726	+	
XV	630540	-	NFI1
IV	52173	-	GCS1
X	191090	-	RPE1
VII	157596	-	
VII	615965	-	ADE6
VIII	417179	-	KEL1
VII	919465	-	RTA1
XIII	133475	+	DAK1
XV	255021	-	
III	16880	-	CHA1
II	533549	-	
XIII	302485	-	ERG5
XIII	131572	-	COG8
VI	210068	-	CDC14
XV	569558	-	AFI1
IX	199403	-	AVT7
XIII	556475	-	NDE1
X	11475	+	VTH2
IV	1477239	+	GRH1
XII	513821	-	TFS1
IV	1219613	-	
XIV	160373	-	DSL1
XII	1018908	-	RPS1A
VII	729671	-	NUP57
X	460382	+	GPI14
IX	407642	-	DAL1
IV	955133	+	
XIV	734	+	
II	545028	+	APD1
IV	163154	-	NRP1
II	217470	+	PDR3
XV	1046226	+	ATF1
IV	385587	-	BSC1
XI	79882	-	SDS22
IV	912099	+	CRF1
IV	362256	-	PBP4
XV	516841	-	OST2
VII	670388	+	DRN1
VIII	375709	+	ARO9
II	673565	-	
VII	343042	-	NBP35
XVI	286061	-	FRK1
VII	1010766	-	RAD2
II	528038	-	BMT2
X	598336	-	JSN1
XIII	756166	-	ZRC1
XVI	103232	+	RVB2
IV	149086	-	
XIV	218662	-	ELA1
V	98668	+	
I	227742	+	IMD1
V	349980	+	RAD51
XIV	217042	-	PDR16
XVI	199095	+	RTC6
IV	743874	-	SAN1
VII	911628	-	CIR1
XVI	426233	+	RGL1
XV	618288	-	ATG40
I	94687	+	SAW1
VIII	131446	-	ARD1
X	289226	-	SCP160
XV	826385	+	PAC1
IX	424513	-	GTT1
VI	253734	-	
XV	978069	-	TYE7
XVI	463839	-	DIG1
XIII	142210	+	ORC1
VI	36803	+	SWP82
IV	576474	+	LCB2
XII	612367	+	THI7
IV	1125302	+	
XIII	413473	-	SDD2
IX	132244	+	QDR2
VII	411286	-	RPT6
XI	461239	-	TOF2
XV	757558	-	MCT1
XV	242747	-	LDS2
VII	114664	-	KEX1
XIII	589550	-	MSS11
VII	718893	+	DAM1
IX	18260	+	
XVI	861306	+	GPH1
IV	1236558	+	YRA1
IV	734138	+	MTQ2
IV	248581	+	CYK3
VII	853215	-	PBP1
V	409063	-	DSE1
VII	780399	+	THI4
XIII	775719	-	
IX	47542	-	COA1
XVI	117067	+	
VII	228329	-	RPL9A
X	513763	-	URB2
XI	385758	+	TFA1
XIV	723112	-	NOG2
XI	445381	+	OSH6
XI	171783	+	AVT3
XII	1025214	+	
XII	1066572	+	
II	163997	-	PET9
V	522669	-	CCA1
XII	839253	-	ILV5
IX	268651	+	MET30
IV	1416874	-	PEX29
VII	1026653	-	HUA1
XIV	373581	-	
XII	579024	-	RSA3
VII	936883	-	MRPL9
IV	655013	+	TVP15
XII	157730	-	CMS1
XIV	613635	+	
VIII	26179	-	
X	333073	-	ZAP1
VI	239827	-	IRC6
IV	229906	+	RPP1B
XIV	254418	+	
VI	10969	-	SNO3
VII	575398	+	KSS1
XIII	651145	+	RPL36A
II	347879	+	
VII	440063	+	CGR1
II	336818	-	REB1
VII	182390	+	ROK1
XIV	315997	-	
VIII	230970	+	HTD2
XV	797676	+	SRL1
XII	470405	-	ASP3-1
XV	841333	+	CAF20
XIII	68294	+	CAC2
XII	455433	+	
XVI	869955	-	TIF3
IV	436824	-	
III	83620	+	
XV	841823	-	
IV	287059	+	PMT1
IV	598468	+	RAD55
XII	713158	-	RPS30A
XV	1009712	-	SNX3
V	243700	+	
V	566230	+	
XII	871697	+	STP3
XII	954889	-	
VII	842551	-	MSM1
XIII	687284	-	
XIII	383303	+	STV1
IV	473157	+	PSF1
XII	492812	+	
VI	163875	+	
X	236356	-	GSH1
VIII	353625	+	CIA2
XII	368124	-	
III	173440	-	RIM1
XI	468667	-	
IV	1366827	-	GUK1
II	430951	-	PHO5
VII	418825	+	
XIII	276045	+	TAF4
V	313390	+	
IV	447984	+	RMD1
XI	185957	+	CMC1
IX	378246	-	STS1
V	462823	-	
XIV	87897	+	PCL1
XI	50051	+	LOS1
VII	668189	+	DBF2
VIII	371749	+	WSS1
XVI	947338	-	
XVI	184679	-	
IV	1394574	-	RMT2
VIII	167434	-	DAP2
III	293538	-	HMRA2
XIV	471102	-	END3
IV	960361	-	
VII	958210	-	PHO81
XI	329443	-	MPE1
XIII	532119	+	
XII	658826	+	
XII	66518	-	ENT4
XIII	151532	-	PIF1
XI	511797	-	SPC34
VIII	493896	+	RIX1
X	391311	+	
IV	302089	-	
IX	282652	-	NOT3
XVI	892078	-	BET2
XII	136299	-	LMO1
XII	423683	+	RRN5
XV	733925	+	PTP2
XIII	746353	+	DFG5
II	339352	-	RFS1
VIII	54166	-	
XIII	635984	-	
VII	621799	-	
XVI	370663	-	SEC62
XIV	205188	+	YTP1
XI	78646	-	MST1
XII	552270	+	QRI5
XV	1007221	+	CIR2
V	396769	+	RPL23B
IV	1480425	+	FPR2
XIV	413055	-	
IV	1470017	+	SDH7
VIII	201310	-	AAP1
IV	931129	+	LYS4
VII	20978	+	ZRT1
III	224230	-	YIH1
XIV	647432	+	URK1
X	605651	-	IME1
X	736044	+	SOR1
VII	293460	+	
XII	828730	+	ORM2
XII	758833	-	
XIV	418964	+	
XIII	330793	+	RSF1
IV	433497	+	APC11
XIV	434999	+	AVT4
VII	798543	+	CYS4
XIII	625811	+	
IV	478199	-	
I	186836	+	PRM9
XIII	101050	-	
XII	391600	+	
XIV	271171	-	SLZ1
IX	394557	-	
XVI	254310	-	AIM44
I	92270	-	MYO4
IX	312905	+	RPB3
XII	264157	+	BMT6
XIII	225889	+	RPS17A
V	292203	-	
IV	539803	+	RSM10
X	316475	-	MRPL8
XIV	366033	+	YSF3
IV	917571	+	SIR4
XIV	76273	+	
V	372326	+	MAM1
IV	1497768	-	APA2
IV	1294693	+	RRP17
VIII	362115	+	FUR1
IV	1063352	+	CFT1
XI	345620	-	
XVI	739569	-	COG4
XVI	297851	-	
VIII	56649	+	RIM4
XII	906305	-	ART10
III	120318	-	YCP4
IV	1186369	-	
XIII	346517	-	MSN2
IV	432631	-	
IX	343656	-	NAS2
XIV	440919	-	
XIV	692561	+	EGO4
II	592774	-	RPS6B
I	56857	-	SPC72
VIII	218843	-	CPR2
XII	94747	+	PAU17
XII	111575	-	DPS1
XIV	473391	+	PMS1
XV	575098	+	EFT1
VII	635986	-	
XVI	33013	+	KAR9
XII	550293	-	COQ9
IV	1510902	+	PAD1
XIII	795805	+	CUE1
X	729596	-	THI11
XIV	488386	+	MSK1
III	35393	-	PBN1
XIII	721403	-	MRPL44
II	209653	+	HIR1
XV	370844	-	HSP10
IX	415617	-	DAL3
XII	554578	+	ENT2
XI	214142	+	DGR2
V	123657	+	GTT3
VI	176391	-	GSY1
XVI	656799	+	MCM16
IV	679544	+	IRC2
V	332368	-	
VII	299978	+	NSA1
III	190592	+	
XVI	566671	-	HAL1
IV	1450853	-	RPL37B
XIV	412053	-	
II	704670	+	
II	490850	+	MEO1
II	728885	+	POP4
XIV	137661	-	ALP1
VIII	143996	+	
II	37053	+	ATP1
II	113762	+	PTC3
XI	339442	-	MDM35
XIII	645258	-	SGS1
XI	340546	-	ASK1
XV	139045	-	COQ3
XIV	181022	-	MPA43
IV	368211	-	STP4
VI	55986	-	YPT1
XV	461791	+	
IV	339857	+	
XVI	386446	-	ELP3
IV	66493	+	
XIV	413639	+	DBP2
XIV	197943	-	ZWF1
XII	571858	-	CDC123
IV	812110	+	HMO1
VIII	235236	-	
IX	215953	-	
XI	527231	-	FMP46
XII	1071710	-	
IX	171505	-	SHQ1
XIII	253848	+	YAP1
II	618523	-	TAF5
XVI	718379	+	
VIII	271548	-	KSP1
VIII	402682	-	SPO16
IV	802222	-	SEC7
IX	37385	+	SUC2
XI	136023	-	
IV	1024755	-	MRX10
XII	246977	-	FCF2
V	159580	+	FMP52
XII	410723	+	PDC5
XIV	646950	-	PRP2
XIV	255353	+	RIO2
III	263976	+	
XI	203541	+	PGM1
V	196948	+	RPN3
XV	449436	+	MSA1
IV	433248	-	
II	379934	-	ALG14
IV	1039370	+	
XIV	392167	-	ESBP6
IV	1045011	-	SRP101
XIII	179893	+	
IV	1075171	-	
XVI	366735	-	ERI1
VII	512497	+	
V	540363	-	TMT1
VIII	539151	+	
IV	199732	-	
XVI	760025	+	
XIII	50954	-	COQ5
VI	3338	-	
XIV	542963	+	LAP2
XV	101475	+	PAP2
V	335188	-	DOT6
XII	844050	-	
XIV	62943	-	RPS19B
II	623576	+	DER1
VII	854895	-	OKP1
XII	534393	-	ATG26
XVI	710101	+	SUA7
III	229310	+	HCM1
VI	159299	+	YFH7
XV	988782	-	PUT4
Mito	65770	+	
XI	236141	+	
XV	997213	+	TFB6
XI	223285	-	
XVI	15355	-	
III	162222	-	SLM5
II	730162	-	SHG1
V	437803	-	
XV	931081	-	SNC2
VII	6860	+	
V	82603	-	RAD23
VIII	320414	+	SBE22
VIII	501143	-	PPX1
II	432036	+	PBY1
XII	204225	+	
XIV	711630	+	
XIV	366741	+	SRV2
XVI	164266	-	
V	540650	+	
Mito	28487	+	ATP6
XV	1079258	-	HSP33
XV	424617	-	
XIV	715388	-	LYS9
XII	815810	+	
IV	1329600	+	
XVI	95109	-	IQG1
XIV	301103	-	
XIII	722396	-	
VII	897502	+	PMT6
X	246490	+	MRPL49
X	392404	+	RNR2
VIII	486631	-	CTF8
X	618234	+	RSM26
XII	500270	-	UPS2
XVI	900194	+	SMX3
VII	984966	+	CPD1
VII	5312	+	
XI	38153	-	TRP3
XVI	157593	-	IPL1
XV	903043	+	
VIII	20971	-	ARN1
XV	162356	+	PHM7
IV	603064	+	PET100
IV	1164660	-	HXT3
VII	45445	+	KAP114
VIII	113094	-	NEM1
II	770415	-	SSH1
VII	797868	-	GTO1
XV	364369	+	ROD1
XII	156334	-	NOC3
XVI	543848	-	TFC8
XVI	911257	+	RPO26
VIII	138694	+	YSC83
XIV	65744	+	TOS6
IV	993134	+	
IV	238664	-	CDC48
XIII	807548	-	URA10
XIII	34243	+	NAB6
II	207194	+	ALK2
XIV	382359	+	TEP1
V	251728	+	TPA1
VII	917040	+	SLI1
III	17290	+	VAC17
XII	398319	-	APC2
IV	1093586	-	IPK1
XIII	387021	-	BUB2
II	121874	-	SAS3
III	199549	-	BUD5
VII	120907	-	MCM6
XV	1039840	+	ALD4
XVI	678320	-	
X	545175	-	APS2
XV	397086	-	AKR2
VII	557422	-	
XV	96916	-	
II	63876	+	BOI1
IV	703234	+	SWF1
IX	260158	+	DFG10
XIV	116679	+	
V	107260	+	RIP1
IX	325526	-	
II	646	+	
IV	583465	-	OCA6
V	100769	+	VMA3
VII	289809	+	CDC20
XIII	695350	+	SCJ1
VII	642010	+	TWF1
IV	553398	-	
IV	341619	+	TSR1
XI	82947	+	CNB1
XVI	310210	+	NAN1
XV	356543	+	
XII	136345	+	
VIII	486826	+	LNP1
IV	967822	-	RMD5
VI	249866	-	PRE4
XII	634252	+	RCK2
IV	503498	+	MIX14
IV	730578	+	HPR1
XII	827521	+	
II	8177	+	
XI	53704	+	EAP1
IV	588379	-	FMP16
XV	228614	+	PSH1
XVI	227371	-	OYE3
X	467033	-	ESS1
XVI	301716	+	COX11
II	757106	-	RIF1
XV	427817	+	
XVI	282122	+	RPL33A
III	142170	-	CTO1
XV	720065	-	BFR1
IV	1270068	+	HPT1
XI	407241	-	HCS1
XI	562547	+	OAF3
IX	253925	-	
XV	851839	-	RRP36
IV	1436930	+	RSM28
V	304030	+	ALD5
XIV	495001	-	RPL16B
XIV	417302	-	CYB5
III	40724	-	
II	504287	-	HSL7
XVI	647305	+	TIP41
XVI	73006	-	VIK1
XIV	323565	-	BNI5
XVI	603357	-	AGC1
XVI	159909	+	TYW1
X	567643	+	RFC2
V	311199	-	PTP3
XIV	734069	-	BIO4
VI	184502	+	FAB1
VIII	187924	+	BCD1
VI	47744	-	
XIII	716715	+	UBP8
V	90258	+	SPF1
IV	1213904	+	YPR1
XIV	499417	+	
XII	722373	-	ATP14
XII	747111	-	
III	303030	-	
XIII	253272	-	
XIII	779127	-	COX7
XI	80537	-	ACP1
VI	238458	+	KEG1
XV	61024	-	CDC33
II	582172	-	UMP1
XIV	191324	+	ATG2
IV	844861	-	NUP42
X	150961	+	RPB4
II	578086	-	NPL4
III	162865	-	
II	597363	+	
II	629168	+	COS111
VI	130334	+	SEC4
XIV	82806	+	PUS4
IV	960614	+	PAM1
XVI	171155	-	YIG1
IX	380384	-	GAT4
VIII	225442	+	
XII	707040	-	ECI1
XIV	144245	+	
IX	274926	-	CBR1
II	717994	-	ARO4
I	217492	-	
XIII	772915	+	GTO3
II	738582	+	TSC10
VII	372012	+	AFT1
VII	234507	-	ROG1
XVI	191406	+	POS5
VII	452104	-	PIB2
IX	228550	+	
IX	102782	+	ASG1
V	201734	-	
Mito	13818	+	AI1
VI	103699	+	SMX2
X	470964	-	MDE1
XII	107899	-	KNS1
XIV	1517	+	
XII	418437	+	NHA1
XIV	755035	-	
VIII	459299	+	STB5
X	715740	-	DAN4
VII	522076	-	
VII	765606	-	TPO2
XI	148838	-	
II	75259	+	NUP170
V	243180	+	SPO73
XIII	352603	+	ARG80
IV	126787	+	VMA1
X	491081	+	CPR7
IV	174174	-	
II	449667	+	YMC2
VI	75179	+	HAC1
VIII	36025	-	RPL8A
I	2480	+	
VIII	229335	+	SSF1
III	262916	+	
XI	158613	+	RPS27A
IV	945151	+	BUD26
VIII	168561	-	YHI9
IX	89715	-	TPM2
XV	226075	-	THI20
VII	55796	-	MTO1
I	52595	-	AIM2
XIV	642690	+	NRM1
II	332831	+	RPS11B
V	363100	+	RPS8B
X	90786	+	RPL17B
IV	750742	-	SWI5
IX	55021	-	
X	165348	-	AIM23
XI	334915	-	TMA19
XVI	423892	-	BTS1
VIII	245502	-	
XV	675167	-	DCI1
XIII	424728	-	CTF18
IV	98475	+	MRPL11
II	301519	+	
II	749371	-	UBX7
V	160550	+	YND1
IV	116321	+	ARF1
XII	704960	-	
XV	1084369	-	
IV	1078449	-	SRB7
IV	1422763	+	VPS52
XII	893390	-	SWC7
XIII	29807	-	NDI1
V	7553	-	
IV	139522	+	DLD2
XII	416658	-	TIS11
XIV	437613	+	
XI	452201	+	RSC4
XIII	32334	+	NGL3
IV	667004	+	ARP10
XII	931755	-	RPL31B
IV	1127872	+	UBX5
XV	844630	-	RFM1
IX	122689	+	KGD1
V	87201	-	
V	518216	+	BCK2
XIII	214189	+	NDC1
IV	819433	+	NVJ3
XV	310312	+	COQ10
II	760294	+	DPB3
XIV	28347	-	PFA3
IV	889751	+	UPC2
XIII	442527	+	
XV	530429	+	
VII	14157	-	MNT2
XIII	712316	+	ERG8
II	549009	-	RPB5
II	607149	+	
IX	384119	-	MET28
VIII	48763	+	WSC4
XV	359993	+	
VI	169224	+	
VIII	811	+	
VII	610564	+	ERG25
VII	107504	-	CHC1
XV	916030	+	PMT3
VIII	267538	+	LRP1
IV	1022321	-	PHM6
V	327031	-	GET2
XVI	493543	+	TRM44
VIII	239230	-	
XVI	868304	-	ORC4
XVI	643	+	
XIII	545155	+	CIN4
XIV	244468	+	IES2
XIII	382898	-	STB2
XIII	511315	+	
XII	385408	-	
V	94644	+	ECM10
VI	229380	+	IRC5
XIII	351973	-	ARA2
VII	606136	+	PEF1
V	474805	-	PET122
VII	131525	+	GCN1
V	441575	+	
XIV	224469	-	CNM67
XVI	695018	+	
XIII	330231	-	FAR8
XIII	453479	-	AIP1
V	390052	-	TMN3
IX	257063	-	RPL34B
VIII	25509	-	CBP2
VII	142246	+	IME4
IX	212499	+	THS1
XII	222132	-	
XV	220767	+	
XVI	355700	+	MSD1
VI	192737	+	CSS2
XII	131414	-	COX17
XIV	703699	+	AGA1
XII	68580	+	GRC3
XV	24294	-	IMA2
II	135516	-	COR1
XI	248920	+	HSL1
XIII	852630	+	TDA1
XII	987062	+	TDA5
XV	986462	-	PYK2
XV	602342	-	THI80
VII	1012921	-	
XIII	321017	-	MSS1
XII	40666	+	LDB18
II	166134	+	
XIV	736803	+	MNT4
VII	634063	-	ENV11
XV	219211	+	ARG1
V	126629	+	EDC3
IV	1019368	+	RNH202
XIV	209979	-	
XI	508561	-	OPI8
XI	592540	-	RPF2
II	666253	-	PDB1
X	700614	-	PMT4
XVI	698265	-	
IV	148191	+	PAR32
II	486691	-	TFC1
X	572935	-	OPI3
XV	1018746	-	PRE10
XV	800731	-	APC5
XI	94499	+	ASH1
IX	193195	-	UTP25
VI	51350	+	
XI	285030	+	VMA5
XII	315731	-	CSF1
IX	225954	-	SPO22
IX	290089	-	CAP2
IV	1485303	-	SPS2
XI	264789	+	MBR1
IV	1271063	+	URH1
X	37200	-	
I	158966	+	SEN34
X	6130	-	
VI	165067	+	UBP6
XIII	784281	-	ROY1
XV	356751	+	IRC11
III	209610	-	RRT12
X	423012	-	
IV	203039	+	BPL1
IX	433929	+	PAU15
VIII	123590	-	SOD2
X	189716	+	ALB1
XI	164385	-	GPM1
XII	417006	+	RKM5
XV	554570	-	LEO1
VIII	173344	+	ERC1
IV	272389	+	NSE4
XVI	366927	+	PNG1
XV	231755	-	DDR2
IV	1103758	+	MCM21
IX	284999	-	PRM2
IV	1420250	-	PHO8
IX	83302	+	CCT2
X	60844	+	PHO90
V	422446	-	COM2
XIV	229094	+	SSU72
XIV	157455	-	LTO1
XIV	341968	-	NSG2
XI	73865	-	PEX1
XV	1076784	+	FEX1
V	449474	+	
Mito	36540	+	BI4
VI	64932	-	RPL22B
VI	167888	+	DCV1
VII	353058	+	SCY1
XIII	99489	+	
XV	186723	-	BRX1
XV	861175	+	YPK9
XIII	879130	-	
XIV	110917	+	PRM1
XIV	108467	+	HCH1
XII	963785	+	URA4
VII	123591	+	YIP4
III	225563	+	
XVI	824926	-	
XIII	629025	+	RTP1
XIII	822763	+	PRM15
XIII	46942	+	BUL2
III	200442	+	MATALPHA1
X	186679	-	GCD14
VII	83650	+	
XVI	665974	-	NHP6A
IV	1256847	-	UBA2
XIII	264541	+	
II	419164	-	
V	490578	-	
XII	680200	+	SEC22
VI	104462	-	GNA1
VII	775193	+	SKN1
XII	1070869	-	
VIII	64157	-	SPO11
IV	242552	+	UBP1
VIII	436647	+	
III	310958	+	RDS1
II	279021	+	GAL1
XIII	484084	+	ILV2
IV	1306267	+	HKR1
XIV	529942	+	MSG5
XI	661442	+	GEX2
IV	1428120	-	VPS60
II	736040	-	
VII	938992	-	TOS2
X	146359	+	
V	293050	+	MOT2
XV	386825	+	DFG16
II	683428	+	PBP2
II	611882	-	MSI1
XII	229377	+	
XII	125534	+	YEH1
VII	266145	+	CEG1
IV	1114027	-	PEP7
XV	912822	+	HSH49
XIV	206930	+	SIN4
XVI	41043	+	DIP5
II	809097	-	
VII	418593	-	
III	44437	-	POF1
XIV	631263	+	
XII	184926	-	SDO1
IX	846	+	
XIII	341142	+	IMP2
VIII	272627	+	SAM35
VII	662358	+	UTP22
V	117380	-	
XII	884751	-	NAM2
XIV	24048	+	EGT2
XII	691029	-	PIG1
XIII	250435	+	
XII	502162	-	DPH5
V	400842	-	AVT6
XV	185438	+	ATP19
XVI	406498	-	
XI	582283	+	ECM4
IV	946807	+	AMD2
XV	847000	+	
III	23584	+	ADF1
XV	285426	-	DIS3
X	47433	-	LAA1
XIV	664270	+	RCF2
XII	455883	+	
XVI	272815	-	PPT2
IX	310426	-	YKE4
VII	733412	+	
IV	591344	-	IPT1
XIV	266816	-	
V	284222	-	VHR2
XII	871842	-	
XII	764808	+	NKP2
XV	74400	+	ALR1
VII	910432	+	MVB12
XIII	611016	+	SIP18
VI	9545	+	DDI2
V	464842	-	SCC4
XI	494257	+	SAP190
XIV	135383	-	BNI1
XII	1023988	-	
II	383021	-	
IV	1168659	-	SVF1
XIII	806423	-	RRN9
XV	68754	-	PFK27
IX	314820	-	HIS6
XV	165714	+	ATG34
III	248975	+	EGO2
XIV	493366	+	TOM7
Mito	36540	+	BI2
VI	56336	+	TUB2
X	578860	+	BNA2
XVI	548486	+	AEP3
V	328140	-	
X	324964	+	YHC3
IV	294759	-	UBX3
VII	626294	+	
V	59549	+	
VII	284442	+	COQ8
XV	407064	+	GLO4
IX	96375	-	VHS2
VIII	323409	+	GRE3
X	147101	+	TIM17
I	140760	+	
IV	326149	-	BRE1
X	654238	-	
XVI	291051	-	UME1
XIII	353871	+	MCM1
XII	504591	+	IDP2
IX	403491	-	
V	286914	-	ICL1
V	97796	-	BUD16
III	305467	-	
XI	457054	-	FOX2
X	545787	+	PTK2
XV	528941	+	TFC7
V	472424	-	UBP3
IX	188784	-	RSM25
VII	401287	-	ERV14
VIII	540800	+	
XIII	167781	-	
II	5790	+	
XVI	308221	-	TBF1
V	439616	+	GDI1
IV	80412	-	
IV	979209	-	EXG2
X	23133	+	REE1
XIV	167790	-	GIS2
X	576601	-	CDC11
VII	417036	-	RNA15
XIV	532659	+	COG5
XIV	350671	-	ALF1
XII	106908	+	
XIII	483014	+	SPG4
XIV	781603	-	
IV	190924	+	RPN5
IV	310122	-	RPP1A
XV	868340	+	RRS1
XII	660716	+	GSY2
XV	853077	-	MPD1
IV	1030049	-	GCN2
IX	178004	+	SGA1
II	21293	-	SEA4
XII	787664	+	CHS5
XII	626331	-	MAP1
VIII	33176	+	
IV	1150881	+	
IX	314051	-	
VII	66959	-	SAP4
XIII	907629	-	
II	554310	-	ICS2
VII	599417	+	MUP1
XII	728003	-	
IV	267698	+	KIN28
VII	634304	+	UPF3
XI	310199	+	NUP100
IV	1090079	-	PIB1
XVI	30079	+	ATP15
III	152837	+	MAK32
II	191583	-	PEP1
IV	1443403	-	PUF6
XVI	499665	+	SMA1
XIII	826351	-	
X	9346	+	
III	107366	-	
VIII	143558	-	DED81
XII	53931	-	SDH2
III	186489	+	SNT1
I	154724	-	ERP1
XIV	467131	+	MKT1
II	779667	+	SNF5
XVI	410443	+	GPI2
XVI	361872	+	ATG21
II	306955	-	PDX3
V	318920	+	
XIII	757250	+	
III	107023	+	VMA9
XII	248426	-	
IV	1511461	-	
IX	315093	+	FAF1
IV	93745	-	HEM3
XIII	20535	-	ERG13
IV	361285	-	MCH1
XII	606830	+	
XII	302243	+	SMC4
XIV	559002	-	IDH1
VIII	502388	+	
XIII	628189	+	ADD37
VI	244159	-	CNN1
VII	376101	+	NPY1
XII	725416	-	YHC1
VIII	74244	-	DUR3
IV	1498232	+	CAB1
V	201076	+	PRO3
VII	794990	-	
XV	132508	-	
II	546376	+	SPP381
IV	916486	+	ADK1
VII	433579	-	
XVI	584042	-	
XII	705186	+	
IV	221801	-	RPL41B
XV	678793	-	RPS30B
IX	204653	-	CAB2
VIII	194808	-	DOG1
IV	836421	+	CCT6
XV	755009	-	STE13
VII	1076599	+	MAL12
VIII	380572	+	
VIII	241664	+	NOP10
IV	30657	+	AIM6
IV	1488990	-	AGE1
XVI	646836	+	IRC16
XII	614755	+	FAR10
VII	865753	-	UBR1
XIII	285100	+	ANY1
III	211929	+	ARE1
VII	532596	-	THG1
VII	53528	-	HAP2
XVI	656552	-	THP3
XVI	488207	-	SRL4
V	202192	+	YAT2
VIII	521737	-	
XI	269459	-	BUD2
IV	838392	+	SLY1
X	349178	-	
XIII	592628	-	PAH1
VII	617278	-	COX18
VII	200142	-	YIP5
XIII	675896	+	
XIII	312156	+	STB4
III	246583	-	SSK22
II	492822	-	VMA2
XVI	802837	-	
VII	637577	-	MRPL25
XV	774573	+	MGE1
XIII	245914	-	
XIV	498289	-	FKH2
XIII	513593	+	PKR1
X	237263	+	LSB6
XV	212244	+	PRS5
X	49935	-	
XI	5620	-	
VIII	175195	+	
X	425157	+	CYR1
XII	22980	-	
VIII	379199	-	SPS100
XVI	99484	+	YAR1
XIII	603082	-	ALD2
IV	625998	-	
XV	144204	+	YPQ1
III	91324	+	LEU2
II	177526	-	MCM2
IV	779043	+	ACL4
XII	242232	+	RPS0B
XIII	831329	-	CAT8
II	135998	+	
XVI	326628	+	MRP51
V	106147	-	
XIV	783541	-	
XIV	670193	-	MRPL50
II	273703	-	KAP104
X	658689	-	VPS70
IV	1226822	+	ARH1
XI	217344	+	OAC1
IV	1359923	+	RPS18A
II	398277	-	RPG1
IV	1273703	-	DIT2
VIII	407103	+	LAM1
VIII	525392	+	FLO5
II	513044	+	
VII	591314	+	SCM4
X	393287	-	
XVI	696819	-	OPY2
XIV	157865	-	ATX1
XV	641992	-	YRR1
XV	632164	+	PET123
VIII	78936	+	
I	95823	-	
IV	971474	-	RKM4
VII	385196	+	PYC1
IX	412770	-	DCG1
VII	310967	+	RPL28
XIII	205408	-	
VII	739944	+	ASN2
VII	1080306	+	PAU12
II	784572	-	CTP1
XV	265429	+	OPI10
XVI	130162	+	FMP40
IX	246915	-	
XIII	707133	+	ESC1
XVI	264192	-	RAD53
XI	118793	+	ZRT3
XV	902874	-	SPS4
XIII	409154	+	MOT3
IV	1489905	+	API2
IV	593893	+	TPS2
VII	8470	+	YPS5
XIII	251516	-	MRPL39
II	330092	-	GIP1
XII	388672	+	
XVI	299503	-	ODC1
IV	392057	-	GPR1
II	310313	-	CSG2
V	188277	+	BIM1
XII	604787	-	CDC42
XIII	562506	+	YIM2
XIII	169754	-	
X	532062	+	RAD7
VII	534458	-	RPS25A
XVI	370978	+	NOG1
VIII	69708	+	
XIII	655076	+	
XIII	500688	-	ASC1
