chr	pos	strand	regName	Quantile
10	23486968	+	HO_165814	Q1
10	23694062	+	HO_165832	Q1
10	23695589	+	HO_165833	Q1
1	151512402	+	HO_16587	Q1
10	24223289	+	HO_165883	Q1
10	24311330	+	HO_165888	Q1
10	24404820	+	HO_165896	Q1
10	24657787	+	HO_165914	Q1
10	24722320	+	HO_165926	Q1
10	24724353	+	HO_165928	Q1
10	24951631	+	HO_165945	Q1
10	25076972	+	HO_165965	Q1
10	25173947	+	HO_165972	Q1
10	25177101	+	HO_165976	Q1
1	151598490	+	HO_16602	Q1
10	25695137	+	HO_166020	Q1
10	25717701	+	HO_166023	Q1
1	151600047	+	HO_16604	Q1
10	25934754	+	HO_166042	Q1
1	151601423	+	HO_16605	Q1
10	26215337	+	HO_166060	Q1
1	151613109	+	HO_16609	Q1
1	151650940	+	HO_16611	Q1
10	26698322	+	HO_166110	Q1
10	27256244	+	HO_166146	Q1
10	27295864	+	HO_166152	Q1
10	27297076	+	HO_166153	Q1
10	27466255	+	HO_166169	Q1
10	27741163	+	HO_166198	Q1
10	27746576	+	HO_166204	Q1
10	27998402	+	HO_166228	Q1
1	151716427	+	HO_16623	Q1
10	28532013	+	HO_166266	Q1
10	28534351	+	HO_166269	Q1
10	28655431	+	HO_166276	Q1
10	28678584	+	HO_166285	Q1
1	151769850	+	HO_16630	Q1
10	28874834	+	HO_166311	Q1
10	29096826	+	HO_166326	Q1
1	151837217	+	HO_16636	Q1
10	29696413	+	HO_166366	Q1
10	29697554	+	HO_166367	Q1
1	151839481	+	HO_16637	Q1
10	29734780	+	HO_166372	Q1
10	29839436	+	HO_166383	Q1
10	29870690	+	HO_166384	Q1
10	29918926	+	HO_166389	Q1
10	30058252	+	HO_166403	Q1
10	30060175	+	HO_166404	Q1
10	30274984	+	HO_166430	Q1
10	30677221	+	HO_166457	Q1
10	31032585	+	HO_166491	Q1
10	31320518	+	HO_166520	Q1
10	31595796	+	HO_166545	Q1
10	31929917	+	HO_166569	Q1
10	31969539	+	HO_166571	Q1
10	31971316	+	HO_166572	Q1
10	31977631	+	HO_166573	Q1
10	32134260	+	HO_166585	Q1
1	152060053	+	HO_16659	Q1
10	32263590	+	HO_166604	Q1
1	152110283	+	HO_16667	Q1
10	32958790	+	HO_166674	Q1
10	33070145	+	HO_166688	Q1
1	4514714	+	HO_1667	Q1
10	33335971	+	HO_166704	Q1
1	152146368	+	HO_16674	Q1
10	34014192	+	HO_166774	Q1
10	34286617	+	HO_166806	Q1
1	152194154	+	HO_16684	Q1
10	34814035	+	HO_166846	Q1
10	34910783	+	HO_166857	Q1
1	152197877	+	HO_16687	Q1
10	35126435	+	HO_166876	Q1
10	35334581	+	HO_166898	Q1
10	35403798	+	HO_166906	Q1
10	35449691	+	HO_166920	Q1
10	35595101	+	HO_166934	Q1
10	35643814	+	HO_166944	Q1
10	35667568	+	HO_166948	Q1
10	37728258	+	HO_167101	Q1
10	38418612	+	HO_167147	Q1
10	38448358	+	HO_167150	Q1
10	38451053	+	HO_167154	Q1
10	38600045	+	HO_167177	Q1
10	38731087	+	HO_167188	Q1
10	38863379	+	HO_167256	Q1
10	38912420	+	HO_167270	Q1
10	38919695	+	HO_167274	Q1
10	38941495	+	HO_167279	Q1
1	4565986	+	HO_1673	Q1
10	41852601	+	HO_167330	Q1
10	41855813	+	HO_167334	Q1
10	41860052	+	HO_167339	Q1
10	41867193	+	HO_167346	Q1
10	41869764	+	HO_167349	Q1
10	41872136	+	HO_167352	Q1
10	41873741	+	HO_167353	Q1
10	41874333	+	HO_167354	Q1
10	41874999	+	HO_167355	Q1
10	41875627	+	HO_167356	Q1
10	41877800	+	HO_167359	Q1
10	41878738	+	HO_167360	Q1
10	41879462	+	HO_167361	Q1
10	41882207	+	HO_167363	Q1
10	41883970	+	HO_167364	Q1
10	41886273	+	HO_167366	Q1
10	41887472	+	HO_167367	Q1
10	41889406	+	HO_167370	Q1
10	41891749	+	HO_167372	Q1
10	41893892	+	HO_167373	Q1
10	41895226	+	HO_167374	Q1
10	41896674	+	HO_167375	Q1
10	41899036	+	HO_167377	Q1
10	41900353	+	HO_167378	Q1
10	41903588	+	HO_167381	Q1
10	41904261	+	HO_167382	Q1
10	41908694	+	HO_167388	Q1
10	41910492	+	HO_167389	Q1
10	41913640	+	HO_167392	Q1
10	42072926	+	HO_167406	Q1
10	42075242	+	HO_167409	Q1
10	42077189	+	HO_167411	Q1
10	42080624	+	HO_167415	Q1
10	42104452	+	HO_167448	Q1
10	42112511	+	HO_167450	Q1
10	42151036	+	HO_167459	Q1
10	42176843	+	HO_167465	Q1
10	42241590	+	HO_167482	Q1
1	152478942	+	HO_16753	Q1
10	42690694	+	HO_167538	Q1
1	152480528	+	HO_16754	Q1
10	42755821	+	HO_167543	Q1
10	42769080	+	HO_167548	Q1
10	42847051	+	HO_167565	Q1
10	42848217	+	HO_167566	Q1
10	42879724	+	HO_167569	Q1
10	42880492	+	HO_167570	Q1
10	42932402	+	HO_167582	Q1
1	152531164	+	HO_16760	Q1
10	43040962	+	HO_167605	Q1
10	43058115	+	HO_167606	Q1
10	43076326	+	HO_167610	Q1
10	43088199	+	HO_167617	Q1
10	43103359	+	HO_167621	Q1
10	43138922	+	HO_167632	Q1
10	43202612	+	HO_167638	Q1
10	43225397	+	HO_167648	Q1
10	43228487	+	HO_167651	Q1
10	43230897	+	HO_167652	Q1
10	43252853	+	HO_167659	Q1
10	43265927	+	HO_167670	Q1
10	43267951	+	HO_167671	Q1
10	43320413	+	HO_167678	Q1
10	43339636	+	HO_167686	Q1
10	43340963	+	HO_167688	Q1
10	43350622	+	HO_167692	Q1
10	43351371	+	HO_167693	Q1
10	43408234	+	HO_167707	Q1
10	43409937	+	HO_167709	Q1
10	43422996	+	HO_167715	Q1
10	43465800	+	HO_167737	Q1
10	43687818	+	HO_167765	Q1
10	43689276	+	HO_167766	Q1
10	43701288	+	HO_167771	Q1
10	43847196	+	HO_167783	Q1
10	43930679	+	HO_167790	Q1
10	43943910	+	HO_167793	Q1
10	44293426	+	HO_167833	Q1
10	44316332	+	HO_167840	Q1
10	44385855	+	HO_167848	Q1
10	44397833	+	HO_167851	Q1
10	44647280	+	HO_167881	Q1
10	44662854	+	HO_167883	Q1
10	44756911	+	HO_167892	Q1
10	44788456	+	HO_167897	Q1
10	44960248	+	HO_167903	Q1
10	45181623	+	HO_167931	Q1
10	45258705	+	HO_167936	Q1
10	45259715	+	HO_167937	Q1
10	45260747	+	HO_167938	Q1
1	152948358	+	HO_16794	Q1
10	45330358	+	HO_167941	Q1
10	45375199	+	HO_167951	Q1
10	45377464	+	HO_167952	Q1
10	45391492	+	HO_167955	Q1
10	45392424	+	HO_167956	Q1
10	45427018	+	HO_167961	Q1
10	45427956	+	HO_167962	Q1
10	45441795	+	HO_167966	Q1
10	45444595	+	HO_167969	Q1
10	45512963	+	HO_167977	Q1
10	45572573	+	HO_167984	Q1
10	45672160	+	HO_167994	Q1
10	45906722	+	HO_168009	Q1
10	46093272	+	HO_168021	Q1
10	46105794	+	HO_168023	Q1
10	46217600	+	HO_168032	Q1
10	46218590	+	HO_168033	Q1
10	46253583	+	HO_168035	Q1
10	46267940	+	HO_168040	Q1
10	46282310	+	HO_168042	Q1
10	46298543	+	HO_168050	Q1
10	46526047	+	HO_168075	Q1
10	46548159	+	HO_168077	Q1
10	46551250	+	HO_168079	Q1
10	46556025	+	HO_168081	Q1
10	46557361	+	HO_168082	Q1
10	46576177	+	HO_168086	Q1
10	46577838	+	HO_168087	Q1
10	46579654	+	HO_168088	Q1
10	46580506	+	HO_168089	Q1
10	46596374	+	HO_168091	Q1
10	46597165	+	HO_168092	Q1
10	46775799	+	HO_168104	Q1
10	47047298	+	HO_168128	Q1
10	47285887	+	HO_168150	Q1
10	47299798	+	HO_168152	Q1
10	47309502	+	HO_168158	Q1
10	47349921	+	HO_168168	Q1
10	47417025	+	HO_168179	Q1
10	47448607	+	HO_168187	Q1
10	47453650	+	HO_168188	Q1
10	47564629	+	HO_168196	Q1
1	4632746	+	HO_1682	Q1
10	47745235	+	HO_168213	Q1
10	47761719	+	HO_168214	Q1
10	47763937	+	HO_168215	Q1
10	47765625	+	HO_168217	Q1
10	47894705	+	HO_168221	Q1
10	48222474	+	HO_168251	Q1
10	48260188	+	HO_168256	Q1
10	48306197	+	HO_168265	Q1
10	48342919	+	HO_168269	Q1
10	48447929	+	HO_168287	Q1
10	48451639	+	HO_168290	Q1
10	48458413	+	HO_168294	Q1
10	48464495	+	HO_168297	Q1
10	48465963	+	HO_168299	Q1
1	4644749	+	HO_1683	Q1
10	48508503	+	HO_168301	Q1
10	48520051	+	HO_168302	Q1
10	48637738	+	HO_168311	Q1
1	153244691	+	HO_16832	Q1
10	48657068	+	HO_168320	Q1
10	49114942	+	HO_168347	Q1
10	49403358	+	HO_168374	Q1
10	49405575	+	HO_168376	Q1
10	49592764	+	HO_168399	Q1
1	153297956	+	HO_16840	Q1
10	49608740	+	HO_168402	Q1
10	49609566	+	HO_168403	Q1
10	49611286	+	HO_168404	Q1
10	49614792	+	HO_168406	Q1
10	49689116	+	HO_168413	Q1
10	49703556	+	HO_168414	Q1
10	49767952	+	HO_168426	Q1
10	49783992	+	HO_168431	Q1
10	49875853	+	HO_168436	Q1
10	50024220	+	HO_168443	Q1
10	50153731	+	HO_168456	Q1
10	50476648	+	HO_168488	Q1
10	50622760	+	HO_168516	Q1
10	50673598	+	HO_168527	Q1
1	153491034	+	HO_16856	Q1
10	50983145	+	HO_168561	Q1
10	50992581	+	HO_168565	Q1
10	51392397	+	HO_168596	Q1
1	153520631	+	HO_16860	Q1
1	153548543	+	HO_16863	Q1
1	153570651	+	HO_16866	Q1
1	4656538	+	HO_1687	Q1
10	53447205	+	HO_168712	Q1
1	153582717	+	HO_16873	Q1
1	153583631	+	HO_16874	Q1
1	4658092	+	HO_1688	Q1
10	55918200	+	HO_168820	Q1
10	55972469	+	HO_168823	Q1
1	153610737	+	HO_16883	Q1
1	153614706	+	HO_16885	Q1
1	153631686	+	HO_16887	Q1
10	57667045	+	HO_168893	Q1
10	57772606	+	HO_168899	Q1
1	4666122	+	HO_1689	Q1
10	58067106	+	HO_168915	Q1
1	153677991	+	HO_16894	Q1
10	58360147	+	HO_168947	Q1
1	153678694	+	HO_16895	Q1
1	153680108	+	HO_16896	Q1
10	58595638	+	HO_168974	Q1
1	153683933	+	HO_16899	Q1
10	58697647	+	HO_168990	Q1
1	153686307	+	HO_16900	Q1
1	153688440	+	HO_16902	Q1
10	59130657	+	HO_169028	Q1
10	59284738	+	HO_169039	Q1
1	153729291	+	HO_16905	Q1
10	59697447	+	HO_169087	Q1
10	59710715	+	HO_169094	Q1
10	59905454	+	HO_169114	Q1
1	153776684	+	HO_16916	Q1
10	60732746	+	HO_169164	Q1
10	61001035	+	HO_169192	Q1
10	61472141	+	HO_169224	Q1
1	153794788	+	HO_16923	Q1
1	153807370	+	HO_16924	Q1
10	61901061	+	HO_169250	Q1
10	62273137	+	HO_169273	Q1
1	153921989	+	HO_16932	Q1
10	62813387	+	HO_169326	Q1
10	62814666	+	HO_169327	Q1
1	153923344	+	HO_16933	Q1
10	62946361	+	HO_169343	Q1
10	62947400	+	HO_169344	Q1
10	62948813	+	HO_169345	Q1
10	63811027	+	HO_169408	Q1
10	63812133	+	HO_169409	Q1
10	63843524	+	HO_169413	Q1
10	63928379	+	HO_169423	Q1
1	153941449	+	HO_16944	Q1
1	153945546	+	HO_16947	Q1
1	153947250	+	HO_16949	Q1
1	4712670	+	HO_1695	Q1
1	153951689	+	HO_16951	Q1
10	65152295	+	HO_169512	Q1
1	153957936	+	HO_16954	Q1
10	66791234	+	HO_169593	Q1
10	67046599	+	HO_169605	Q1
1	153985886	+	HO_16963	Q1
10	67562068	+	HO_169645	Q1
10	67691116	+	HO_169662	Q1
10	67692486	+	HO_169663	Q1
10	67849707	+	HO_169685	Q1
10	67884142	+	HO_169691	Q1
10	68406514	+	HO_169730	Q1
10	68561290	+	HO_169746	Q1
10	68828895	+	HO_169763	Q1
10	69317697	+	HO_169806	Q1
10	69319610	+	HO_169808	Q1
10	69400616	+	HO_169817	Q1
10	69407262	+	HO_169820	Q1
10	69408232	+	HO_169821	Q1
10	69559905	+	HO_169840	Q1
10	69629753	+	HO_169863	Q1
10	69631370	+	HO_169864	Q1
10	69737304	+	HO_169871	Q1
10	69791924	+	HO_169874	Q1
10	69803865	+	HO_169879	Q1
1	154220269	+	HO_16988	Q1
10	69992391	+	HO_169896	Q1
10	69993445	+	HO_169897	Q1
1	154221665	+	HO_16990	Q1
10	70132206	+	HO_169923	Q1
10	70233825	+	HO_169937	Q1
10	70256057	+	HO_169946	Q1
1	154287319	+	HO_16996	Q1
10	70407425	+	HO_169971	Q1
10	70459849	+	HO_169986	Q1
10	70477720	+	HO_169991	Q1
10	70479644	+	HO_169992	Q1
1	4756257	+	HO_1700	Q1
10	70545443	+	HO_170004	Q1
10	70569615	+	HO_170012	Q1
10	70672007	+	HO_170023	Q1
10	70673427	+	HO_170024	Q1
10	70685639	+	HO_170028	Q1
10	70686558	+	HO_170029	Q1
10	70688421	+	HO_170030	Q1
10	70689713	+	HO_170031	Q1
10	70704699	+	HO_170034	Q1
10	70816728	+	HO_170040	Q1
10	70887404	+	HO_170049	Q1
1	154326577	+	HO_17005	Q1
10	70901300	+	HO_170051	Q1
10	70917092	+	HO_170054	Q1
10	70918190	+	HO_170056	Q1
10	70919446	+	HO_170057	Q1
1	154328040	+	HO_17006	Q1
1	154329370	+	HO_17007	Q1
10	71163669	+	HO_170072	Q1
10	71270709	+	HO_170079	Q1
10	71296120	+	HO_170083	Q1
10	71398799	+	HO_170096	Q1
10	71429694	+	HO_170100	Q1
10	71661237	+	HO_170110	Q1
10	71688841	+	HO_170117	Q1
10	71795578	+	HO_170135	Q1
10	71868541	+	HO_170145	Q1
10	71876291	+	HO_170150	Q1
10	71963323	+	HO_170165	Q1
10	71965206	+	HO_170166	Q1
10	71966200	+	HO_170167	Q1
10	72000769	+	HO_170169	Q1
10	72006839	+	HO_170171	Q1
10	72014482	+	HO_170174	Q1
10	72016471	+	HO_170175	Q1
10	72086965	+	HO_170185	Q1
10	72260288	+	HO_170203	Q1
10	72296774	+	HO_170210	Q1
10	72318706	+	HO_170217	Q1
10	72325171	+	HO_170222	Q1
10	72332643	+	HO_170227	Q1
10	72693058	+	HO_170247	Q1
10	72721412	+	HO_170249	Q1
10	72895312	+	HO_170258	Q1
10	73270162	+	HO_170291	Q1
1	4784575	+	HO_1703	Q1
10	73496771	+	HO_170312	Q1
10	73625385	+	HO_170323	Q1
1	154501315	+	HO_17033	Q1
10	73653817	+	HO_170331	Q1
10	73689310	+	HO_170334	Q1
10	73732196	+	HO_170340	Q1
10	73838544	+	HO_170363	Q1
10	73872752	+	HO_170370	Q1
10	73873127	+	HO_170371	Q1
10	73875320	+	HO_170375	Q1
10	73912258	+	HO_170383	Q1
10	73999047	+	HO_170394	Q1
10	74824814	+	HO_170437	Q1
10	74826380	+	HO_170439	Q1
10	74827746	+	HO_170440	Q1
10	75044485	+	HO_170455	Q1
1	154541154	+	HO_17046	Q1
10	75110978	+	HO_170465	Q1
10	75112214	+	HO_170466	Q1
10	75210096	+	HO_170473	Q1
10	75234501	+	HO_170479	Q1
10	75236627	+	HO_170481	Q1
10	75274449	+	HO_170487	Q1
10	75294899	+	HO_170493	Q1
10	75332781	+	HO_170499	Q1
10	75394834	+	HO_170505	Q1
10	75397451	+	HO_170508	Q1
10	75400770	+	HO_170512	Q1
10	75408846	+	HO_170518	Q1
1	154570860	+	HO_17059	Q1
1	154572481	+	HO_17061	Q1
1	154573350	+	HO_17062	Q1
10	76821734	+	HO_170667	Q1
10	76836612	+	HO_170673	Q1
10	76951430	+	HO_170685	Q1
10	77214671	+	HO_170698	Q1
10	77361929	+	HO_170706	Q1
10	77636721	+	HO_170729	Q1
10	77637411	+	HO_170730	Q1
10	77639111	+	HO_170731	Q1
10	77671209	+	HO_170735	Q1
10	77925577	+	HO_170770	Q1
10	77927686	+	HO_170772	Q1
10	78076359	+	HO_170790	Q1
10	78118956	+	HO_170800	Q1
10	78206202	+	HO_170804	Q1
10	78302909	+	HO_170811	Q1
10	78468260	+	HO_170819	Q1
10	78469284	+	HO_170820	Q1
1	154823841	+	HO_17083	Q1
10	78696961	+	HO_170837	Q1
10	78926167	+	HO_170851	Q1
10	78926673	+	HO_170852	Q1
10	78973235	+	HO_170854	Q1
10	78974682	+	HO_170855	Q1
10	79025937	+	HO_170861	Q1
10	79068615	+	HO_170865	Q1
10	79069774	+	HO_170866	Q1
10	79103258	+	HO_170870	Q1
10	79208261	+	HO_170880	Q1
10	79241900	+	HO_170887	Q1
10	79244509	+	HO_170888	Q1
10	79306881	+	HO_170903	Q1
10	79318676	+	HO_170906	Q1
10	79348586	+	HO_170909	Q1
10	79378086	+	HO_170917	Q1
10	79385766	+	HO_170918	Q1
10	79391966	+	HO_170923	Q1
10	79403948	+	HO_170929	Q1
10	79444263	+	HO_170934	Q1
10	79446189	+	HO_170935	Q1
1	154953036	+	HO_17094	Q1
10	79511728	+	HO_170945	Q1
10	79825578	+	HO_170967	Q1
1	154961234	+	HO_17099	Q1
10	80079486	+	HO_170994	Q1
10	80131858	+	HO_170996	Q1
10	80133334	+	HO_170997	Q1
10	80201149	+	HO_171002	Q1
10	80248730	+	HO_171009	Q1
1	154963726	+	HO_17102	Q1
10	80357566	+	HO_171028	Q1
10	80452406	+	HO_171041	Q1
10	80453476	+	HO_171042	Q1
10	80455524	+	HO_171043	Q1
10	80533862	+	HO_171058	Q1
10	80535495	+	HO_171059	Q1
10	80542516	+	HO_171061	Q1
10	81503439	+	HO_171128	Q1
10	81873890	+	HO_171161	Q1
10	81875966	+	HO_171162	Q1
10	81912655	+	HO_171167	Q1
10	82478513	+	HO_171207	Q1
1	155003280	+	HO_17121	Q1
10	82616916	+	HO_171212	Q1
1	155009977	+	HO_17126	Q1
1	155014009	+	HO_17127	Q1
1	155016116	+	HO_17128	Q1
10	83791498	+	HO_171304	Q1
10	83943202	+	HO_171327	Q1
10	84177373	+	HO_171345	Q1
10	84347101	+	HO_171375	Q1
10	84348176	+	HO_171376	Q1
1	4969692	+	HO_1714	Q1
1	155050217	+	HO_17140	Q1
1	155052221	+	HO_17142	Q1
10	85106179	+	HO_171452	Q1
1	155061099	+	HO_17147	Q1
10	85987095	+	HO_171524	Q1
10	86225927	+	HO_171548	Q1
10	86266079	+	HO_171553	Q1
10	86299894	+	HO_171555	Q1
10	86300962	+	HO_171556	Q1
10	86364675	+	HO_171564	Q1
10	86365719	+	HO_171565	Q1
10	86368198	+	HO_171567	Q1
1	155078197	+	HO_17157	Q1
10	86388008	+	HO_171572	Q1
1	155079643	+	HO_17158	Q1
10	86521077	+	HO_171585	Q1
1	155081530	+	HO_17159	Q1
10	86537885	+	HO_171595	Q1
10	86562410	+	HO_171597	Q1
10	86679108	+	HO_171608	Q1
1	155083204	+	HO_17161	Q1
10	86710544	+	HO_171611	Q1
10	86712418	+	HO_171612	Q1
10	86716148	+	HO_171615	Q1
1	155085812	+	HO_17164	Q1
10	86944003	+	HO_171644	Q1
10	86970596	+	HO_171655	Q1
10	87080358	+	HO_171663	Q1
10	87081633	+	HO_171664	Q1
1	155126620	+	HO_17167	Q1
10	87095894	+	HO_171675	Q1
1	155127176	+	HO_17168	Q1
1	155128986	+	HO_17170	Q1
10	87341618	+	HO_171704	Q1
1	155130942	+	HO_17171	Q1
10	87660371	+	HO_171737	Q1
1	155136213	+	HO_17174	Q1
10	88074988	+	HO_171777	Q1
10	88120501	+	HO_171786	Q1
10	88134690	+	HO_171787	Q1
10	88358716	+	HO_171800	Q1
1	155174987	+	HO_17186	Q1
10	89151831	+	HO_171864	Q1
10	89646129	+	HO_171912	Q1
10	89817367	+	HO_171923	Q1
1	155183496	+	HO_17195	Q1
1	155188148	+	HO_17200	Q1
10	90580011	+	HO_172000	Q1
1	155192767	+	HO_17201	Q1
1	155194221	+	HO_17202	Q1
10	90858767	+	HO_172033	Q1
10	91049872	+	HO_172052	Q1
10	91162175	+	HO_172060	Q1
10	91183965	+	HO_172066	Q1
10	91194166	+	HO_172067	Q1
1	155207252	+	HO_17207	Q1
10	91306169	+	HO_172082	Q1
10	91322779	+	HO_172084	Q1
10	91323941	+	HO_172085	Q1
10	91369163	+	HO_172091	Q1
10	91411016	+	HO_172094	Q1
10	91414209	+	HO_172095	Q1
1	155209500	+	HO_17210	Q1
10	91907969	+	HO_172165	Q1
1	155253573	+	HO_17218	Q1
10	92240523	+	HO_172183	Q1
10	92377260	+	HO_172192	Q1
10	92674019	+	HO_172211	Q1
10	92685170	+	HO_172216	Q1
10	92688973	+	HO_172217	Q1
10	92691123	+	HO_172219	Q1
10	92696663	+	HO_172221	Q1
10	92738390	+	HO_172229	Q1
10	92847875	+	HO_172237	Q1
10	92974990	+	HO_172243	Q1
10	92976374	+	HO_172244	Q1
10	93061728	+	HO_172250	Q1
10	93062514	+	HO_172251	Q1
10	93063580	+	HO_172252	Q1
10	93064856	+	HO_172254	Q1
10	93067043	+	HO_172256	Q1
10	93071156	+	HO_172258	Q1
1	155272755	+	HO_17226	Q1
10	93116492	+	HO_172265	Q1
1	155276964	+	HO_17229	Q1
10	93600329	+	HO_172314	Q1
1	155278657	+	HO_17232	Q1
10	93703082	+	HO_172321	Q1
10	93894901	+	HO_172337	Q1
1	155283096	+	HO_17234	Q1
10	93970471	+	HO_172345	Q1
1	155284099	+	HO_17235	Q1
10	93993168	+	HO_172351	Q1
1	155287294	+	HO_17237	Q1
1	155297158	+	HO_17241	Q1
10	94732974	+	HO_172413	Q1
1	155313617	+	HO_17246	Q1
10	95168869	+	HO_172470	Q1
10	95184239	+	HO_172471	Q1
10	95184978	+	HO_172472	Q1
10	95283852	+	HO_172482	Q1
10	95290107	+	HO_172484	Q1
10	95291734	+	HO_172485	Q1
10	95369233	+	HO_172491	Q1
10	95481107	+	HO_172500	Q1
10	95497410	+	HO_172502	Q1
10	95541406	+	HO_172504	Q1
10	95568242	+	HO_172513	Q1
1	155324983	+	HO_17253	Q1
10	96044408	+	HO_172558	Q1
10	96406704	+	HO_172576	Q1
10	96586145	+	HO_172590	Q1
10	96719922	+	HO_172606	Q1
10	96721319	+	HO_172607	Q1
10	96735755	+	HO_172609	Q1
10	96801674	+	HO_172613	Q1
10	96833562	+	HO_172619	Q1
10	96940667	+	HO_172631	Q1
10	96942006	+	HO_172632	Q1
10	97035452	+	HO_172639	Q1
10	97063148	+	HO_172645	Q1
10	97151803	+	HO_172654	Q1
10	97184951	+	HO_172660	Q1
10	97186581	+	HO_172661	Q1
10	97187556	+	HO_172662	Q1
10	97277319	+	HO_172672	Q1
10	97318867	+	HO_172680	Q1
10	97320771	+	HO_172681	Q1
10	97333436	+	HO_172685	Q1
10	97338599	+	HO_172689	Q1
10	97500162	+	HO_172726	Q1
10	97527734	+	HO_172733	Q1
10	97529560	+	HO_172734	Q1
10	97563191	+	HO_172738	Q1
10	97641712	+	HO_172757	Q1
10	97713308	+	HO_172762	Q1
10	97715012	+	HO_172764	Q1
10	97770840	+	HO_172776	Q1
10	97772834	+	HO_172777	Q1
1	155561612	+	HO_17278	Q1
10	97829650	+	HO_172784	Q1
10	97841377	+	HO_172786	Q1
10	97849346	+	HO_172791	Q1
10	97850586	+	HO_172792	Q1
10	97889707	+	HO_172794	Q1
10	97925696	+	HO_172796	Q1
10	97975871	+	HO_172803	Q1
10	98028939	+	HO_172808	Q1
10	98031722	+	HO_172811	Q1
10	98040416	+	HO_172813	Q1
10	98269088	+	HO_172838	Q1
10	98790434	+	HO_172882	Q1
1	155687526	+	HO_17290	Q1
10	99265289	+	HO_172931	Q1
10	99330908	+	HO_172938	Q1
1	155701403	+	HO_17295	Q1
10	99455522	+	HO_172953	Q1
10	99523731	+	HO_172963	Q1
10	99527110	+	HO_172965	Q1
10	99536374	+	HO_172968	Q1
10	99619562	+	HO_172975	Q1
10	99620636	+	HO_172976	Q1
10	99837749	+	HO_172995	Q1
1	997246	+	HO_173	Q1
10	99891504	+	HO_173005	Q1
10	99892496	+	HO_173006	Q1
10	100006476	+	HO_173018	Q1
10	100092599	+	HO_173028	Q1
10	100094365	+	HO_173029	Q1
10	100097200	+	HO_173030	Q1
10	100276909	+	HO_173049	Q1
10	100278765	+	HO_173050	Q1
10	100286005	+	HO_173051	Q1
10	100330753	+	HO_173059	Q1
10	100347848	+	HO_173063	Q1
10	100381863	+	HO_173070	Q1
10	100563214	+	HO_173089	Q1
10	100565025	+	HO_173090	Q1
10	100566789	+	HO_173092	Q1
10	100571030	+	HO_173096	Q1
10	100622240	+	HO_173100	Q1
10	100623066	+	HO_173101	Q1
10	100642532	+	HO_173105	Q1
10	100651182	+	HO_173109	Q1
10	100652681	+	HO_173110	Q1
10	100653790	+	HO_173111	Q1
10	100656012	+	HO_173114	Q1
10	100657972	+	HO_173116	Q1
10	100661170	+	HO_173118	Q1
10	100662042	+	HO_173119	Q1
10	100670412	+	HO_173122	Q1
10	100684956	+	HO_173126	Q1
10	100688696	+	HO_173128	Q1
10	100709650	+	HO_173135	Q1
10	100711192	+	HO_173137	Q1
10	100723312	+	HO_173139	Q1
10	100729070	+	HO_173143	Q1
10	100734770	+	HO_173147	Q1
10	100746694	+	HO_173160	Q1
10	100803441	+	HO_173165	Q1
10	100826037	+	HO_173171	Q1
10	100828493	+	HO_173173	Q1
10	100858944	+	HO_173178	Q1
10	100861884	+	HO_173179	Q1
10	100882763	+	HO_173182	Q1
10	100970499	+	HO_173188	Q1
10	100998885	+	HO_173195	Q1
10	101000321	+	HO_173196	Q1
10	101001003	+	HO_173197	Q1
10	101008924	+	HO_173201	Q1
10	101060615	+	HO_173218	Q1
10	101062037	+	HO_173219	Q1
10	101063658	+	HO_173220	Q1
10	101131092	+	HO_173226	Q1
10	101221847	+	HO_173251	Q1
10	101227952	+	HO_173256	Q1
10	101229406	+	HO_173257	Q1
10	101231158	+	HO_173258	Q1
10	101287503	+	HO_173271	Q1
10	101290999	+	HO_173273	Q1
10	101292991	+	HO_173275	Q1
10	101354964	+	HO_173281	Q1
10	101375234	+	HO_173285	Q1
10	101421137	+	HO_173287	Q1
10	101504556	+	HO_173291	Q1
10	101565838	+	HO_173295	Q1
10	101569658	+	HO_173299	Q1
10	101694838	+	HO_173307	Q1
1	155976249	+	HO_17331	Q1
10	101774689	+	HO_173315	Q1
10	101777199	+	HO_173317	Q1
10	101779111	+	HO_173320	Q1
10	101828679	+	HO_173325	Q1
10	101834036	+	HO_173330	Q1
10	101842966	+	HO_173333	Q1
10	101844393	+	HO_173335	Q1
10	102035437	+	HO_173352	Q1
10	102036593	+	HO_173353	Q1
10	102064410	+	HO_173357	Q1
10	102066560	+	HO_173359	Q1
10	102088079	+	HO_173365	Q1
10	102118252	+	HO_173370	Q1
10	102121197	+	HO_173372	Q1
10	102134038	+	HO_173376	Q1
10	102231918	+	HO_173386	Q1
10	102240140	+	HO_173389	Q1
10	102242223	+	HO_173391	Q1
10	102398712	+	HO_173414	Q1
10	102401339	+	HO_173415	Q1
10	102404888	+	HO_173417	Q1
10	102405937	+	HO_173418	Q1
10	102406981	+	HO_173419	Q1
10	102407608	+	HO_173420	Q1
10	102408362	+	HO_173421	Q1
10	102409841	+	HO_173422	Q1
10	102411256	+	HO_173423	Q1
10	102418238	+	HO_173426	Q1
1	156052066	+	HO_17343	Q1
10	102420847	+	HO_173430	Q1
10	102422477	+	HO_173431	Q1
10	102424869	+	HO_173435	Q1
10	102449794	+	HO_173437	Q1
10	102451640	+	HO_173438	Q1
1	156053034	+	HO_17344	Q1
10	102471376	+	HO_173450	Q1
