chr	pos	strand	gene
5	45995710	+	
4	90131299	+	
4	90131124	+	
1	149815989	+	
1	149939292	+	
1	149929557	+	
4	90138551	+	
5	46284119	+	
5	46282023	+	
5	46281332	+	
11	11716363	+	
4	90278932	+	
11	12067136	+	
11	11988786	+	
1	149988241	+	
5	46277561	-	
4	90167890	-	
1	150747769	+	
5	46418216	+	
5	46418605	+	
5	46418607	+	
1	150795239	-	
4	90301046	-	
4	90304292	-	
5	46437713	+	
11	12357661	-	
11	12357686	-	
11	12377392	-	
1	151114094	+	
1	151148784	+	
1	151117393	+	
5	46488214	-	
5	46488503	-	
4	90585197	-	
4	90593532	-	
11	12544039	-	
11	12562583	-	
11	12578190	-	
1	151420025	+	
11	12816000	-	
11	12817555	-	
4	90706647	-	
4	90706872	-	
5	47168126	+	
5	47168131	+	
4	90715195	+	
4	90713739	+	
5	47642432	+	
5	47635768	+	
4	91160490	-	
4	91161672	-	
4	90425861	-	
5	47862727	+	
4	90865394	+	
4	90903756	-	
2	79122158	+	
5	46910687	+	
5	47050590	+	
5	47422396	+	
3	6329226	+	
3	6325004	+	
5	22089491	-	
5	22089887	-	
3	6303741	-	
3	6327894	-	
5	22189991	-	
5	22191099	-	
3	6461906	+	
3	6469755	+	
3	6461910	+	
5	22206427	-	
3	6507011	+	
3	6498426	+	
3	6513849	+	
5	22456754	+	
5	22456850	+	
5	22464766	+	
5	22466984	+	
3	6552602	+	
3	6527636	+	
3	6552547	+	
KZ626832.1	10930	-	
KZ626832.1	22121	-	
5	22482794	+	
5	22503940	+	
5	22766380	-	
3	7080641	-	
Z	4109272	-	
Z	4109283	-	
5	22885864	-	
KZ626832.1	147491	-	
3	7098863	+	
KZ626832.1	155658	-	
5	22946864	-	
Z	4342321	-	
Z	4342324	-	
Z	4342416	-	
KZ626832.1	170135	-	
3	7519330	-	
KZ626832.1	177575	+	
KZ626832.1	175966	+	
KZ626832.1	184313	+	
KZ626832.1	84417	-	
5	23543642	+	
5	23544147	+	
5	23535567	+	
Z	5674649	+	
Z	5680806	+	
3	7842727	+	
4	9951315	-	
4	10006188	+	
4	10086550	-	
4	10124216	-	
4	10206724	-	
4	10208778	-	
4	10317502	-	
4	10582355	+	
4	10682183	+	
4	10682082	+	
4	10989605	-	
4	10993272	-	
4	10994650	-	
4	11036585	-	
4	11039214	-	
4	11039696	-	
4	11073884	+	
4	11144883	-	
4	11491890	-	
4	11506127	-	
4	11508468	-	
4	11508472	-	
4	11555782	+	
4	11556315	+	
4	11597781	+	
4	11588990	+	
4	11594713	+	
4	11891853	-	
3	15901530	-	
3	16359170	+	
3	16914070	+	
3	16913507	+	
3	16916708	-	
3	17041799	-	
3	17041800	-	
3	17098359	+	
3	17117927	-	
3	17192793	+	
3	16307991	-	
3	17059317	+	
22	1818128	-	
22	1820498	-	
22	1933141	-	
22	1969126	-	
22	1973542	-	
22	2081305	+	
22	2011515	-	
22	2012530	-	
Z	25673879	-	
Z	25675881	-	
Z	25587032	+	
Z	25674252	+	
Z	25665688	+	
Z	25935424	-	
Z	25936042	-	
Z	26172920	-	
Z	26223218	+	
Z	26249191	+	
Z	26248769	+	
Z	26252593	-	
Z	26554221	-	
Z	26982769	-	
Z	27014192	+	
Z	27141988	-	
Z	27174712	-	
7	27292084	+	
7	27414710	+	
7	27414245	+	
7	27406131	+	
Z	27177112	-	
7	27649192	-	
Z	27246524	-	
Z	27317307	-	
Z	27317326	-	
7	28591722	-	
7	28591804	-	
7	28592612	-	
7	28723459	-	
7	28750734	-	
Z	26040557	-	
1	20627885	-	
1	20645480	+	
1	20646757	+	
1	20644294	+	
1	20737649	+	
1	20955280	+	
Z	35716485	-	
Z	36003163	-	
Z	36086045	+	
Z	36157273	+	
Z	36553848	+	
Z	37016104	-	
10	19700658	+	
10	19700190	+	
10	19703075	+	
10	19886078	+	
10	19904009	+	
10	19951997	-	
10	20000829	-	
10	20009470	-	
10	20250983	-	
10	20294860	+	
10	20289624	+	
10	20862864	+	
10	20851559	+	
10	21072115	-	
3	8135042	-	
3	8139059	-	
3	8164577	-	
3	8205323	-	
3	8222735	-	
3	8334316	+	
3	8463151	+	
3	8876130	+	
3	8876128	+	
3	8906178	+	
3	9000079	+	
3	9255169	-	
3	9303792	-	
3	9370332	-	
3	9710559	+	
3	9778714	+	
3	9778935	+	
3	9780334	+	
3	9780354	+	
12	11293918	-	
12	11299355	-	
4	36233716	+	
4	36291711	+	
12	12435837	+	
12	12409596	+	
4	37216175	+	
2	26003083	+	
4	37549228	+	
2	26727278	+	
2	26697839	+	
2	27024003	+	
2	27033511	+	
2	27057169	+	
2	27200313	-	
2	27744656	-	
2	27745969	-	
2	27838062	+	
12	39305	-	
12	48417	-	
12	71877	+	
12	179969	+	
12	178874	+	
12	284342	+	
12	260334	-	
12	266936	-	
12	345178	-	
12	345816	-	
12	350756	-	
12	352992	-	
12	368373	+	
12	365252	-	
12	413966	+	
12	377554	+	
12	1522786	+	
12	1584059	-	
12	1661500	-	
1	109981397	+	
1	110031689	-	
1	110032082	-	
12	57325	+	
1	110137766	+	
12	696335	+	
1	110310559	-	
1	110369603	-	
1	110372023	-	
12	737097	+	
12	779855	+	
1	110816431	+	
12	778054	+	
12	792383	+	
1	111068727	+	
12	792013	+	
1	111170277	-	
1	111239635	-	
12	804980	+	
12	805077	+	
1	111447711	+	
12	884237	+	
1	111750237	+	
1	111749123	+	
1	111750238	+	
12	958843	+	
1	109836862	+	
12	1349855	-	
12	1411368	-	
12	1411369	-	
1	109833478	+	
12	1411374	-	
12	1439297	-	
1	183826277	-	
1	183838670	-	
1	183856069	-	
12	1490508	+	
1	183864830	+	
1	183863825	+	
12	1573940	-	
1	184213964	-	
1	184449881	+	
1	185103463	+	
1	185400747	+	
1	185401106	+	
2	52035577	-	
2	52035578	-	
2	53115962	-	
3	63627251	+	
3	63628519	+	
3	64200926	-	
3	64200927	-	
3	64293470	-	
3	64437216	+	
3	65024815	+	
3	65024830	+	
3	65067967	+	
1	36213709	-	
1	36274987	+	
4	65524992	+	
4	65571225	+	
4	65531295	+	
1	36567726	-	
1	36570304	-	
4	65619705	-	
1	36689506	+	
1	36688603	+	
1	36688597	+	
5	49991588	+	
4	65881899	-	
4	66003625	-	
5	50574531	+	
1	37588417	+	
1	37589352	+	
5	50573203	-	
5	50578314	-	
1	37568720	-	
4	67336309	+	
4	67338731	+	
4	67334913	+	
5	50893048	+	
5	50893046	+	
1	37165879	+	
5	51204196	+	
5	51219353	+	
5	51255040	-	
4	66911176	+	
5	51279098	+	
5	51337488	-	
5	51337521	-	
4	66980538	+	
5	51352592	+	
5	51360711	+	
4	67019033	+	
5	51409582	+	
5	51469608	-	
5	51489004	-	
5	51489589	-	
5	51524123	-	
5	51524427	-	
5	51525070	-	
5	51620710	-	
5	51623031	-	
5	51623033	-	
5	51657401	+	
5	51689176	+	
5	51689178	+	
5	50614362	-	
5	51391216	-	
5	51588642	+	
5	51586448	+	
7	9754918	-	
7	9978812	-	
7	10012524	-	
7	10013872	-	
7	10425926	-	
7	10434203	-	
7	10477277	-	
7	10477354	-	
7	10477567	-	
13	525776	+	
13	524434	+	
13	568721	+	
7	10512290	+	
7	10616159	-	
13	563731	-	
13	634162	-	
13	634401	-	
13	652637	+	
13	663037	+	
13	1740082	+	
13	1728221	+	
13	1726078	+	
Z	51493118	+	
Z	51744270	+	
5	4288032	+	
5	4288033	+	
Z	52278449	+	
Z	52287228	+	
Z	52253328	+	
5	4645583	-	
5	4645592	-	
5	4658461	-	
Z	52426351	-	
5	4690124	-	
5	4693560	-	
Z	52922724	-	
5	5103281	-	
5	5736151	-	
Z	51461028	-	
5	4291786	-	
5	5490996	-	
7	24770	-	
7	26861	-	
7	122700	-	
7	125738	-	
7	174437	-	
7	184116	-	
10	7643857	-	
10	7643862	-	
10	7644343	-	
7	411541	+	
7	415749	+	
7	471956	+	
7	473697	+	
7	456125	+	
10	7827996	+	
10	8188331	-	
10	8210060	-	
10	8210998	-	
3	49630995	+	
10	8531273	+	
10	8542061	+	
7	944325	-	
7	948404	-	
3	49659103	-	
3	49661423	-	
10	8603592	+	
10	8603600	+	
10	8617941	+	
3	49819171	-	
3	49874305	-	
3	49884469	-	
7	1629899	+	
7	1620415	+	
3	49900703	-	
3	49900838	-	
3	49903168	-	
7	1671987	+	
3	49945963	-	
3	49946143	-	
3	49999068	-	
7	1714962	-	
7	1715143	-	
3	50066124	-	
3	50067566	-	
7	1744563	+	
3	50101125	-	
3	50106038	-	
7	1777409	-	
3	50383476	+	
3	50392882	+	
19	6923523	+	
7	1464818	+	
3	50714077	+	
3	50856940	+	
3	50919123	+	
19	7767886	+	
3	50966932	-	
19	7793982	+	
3	51021839	-	
19	8412900	+	
3	51097474	+	
19	8380239	-	
3	51080638	-	
3	51110452	-	
19	6916518	+	
3	51131851	-	
3	51131853	-	
19	8375641	+	
3	50092837	-	
8	21380392	-	SELENOP2
8	21482343	-	
8	21482941	-	
8	21484994	-	
8	21487425	+	
8	21539142	-	
8	21608995	+	
8	21608994	+	
8	21610010	+	
8	21811407	+	
8	21872226	-	
8	21872817	-	
8	21872824	-	
8	22085777	-	
8	22135742	-	
2	66004692	+	
2	65993808	+	
8	22321158	+	
2	66050821	-	
2	66052301	-	
8	22396977	+	
8	22379245	+	
8	22372583	+	
2	66407682	+	
2	66680484	-	
2	66818448	-	
2	66818585	-	
2	66818839	-	
2	67390638	-	
2	67516535	+	
2	66933516	-	
Z	41406096	-	
Z	41406105	-	
2	66933527	-	
Z	41576567	-	
Z	41972188	-	
4	57739737	-	
4	57740074	-	
4	57740076	-	
4	58330846	+	
4	59186491	+	
4	59164696	+	
4	59359844	-	
4	59450716	-	
4	59453015	-	
4	57540655	-	
4	57551769	-	
Z	41215834	-	
6	13559882	+	
6	13546708	-	
6	13546819	-	
5	17946105	-	
5	17946106	-	
6	13690697	-	
6	13690716	-	
6	13696105	-	
5	18000453	-	
6	13719379	-	
5	18268393	+	
6	13745515	-	
6	13758169	-	
5	18605100	-	
5	18651720	-	
6	13785730	-	
6	13796367	-	
6	13814567	-	
6	13853758	-	
6	13859832	-	
5	19038827	+	
6	13888524	-	
5	19295621	+	
5	19313108	+	
6	14184984	+	
6	14180851	+	
6	14184593	+	
6	14166640	-	
6	14171764	-	
5	19495767	+	
5	19493708	+	
5	19486710	+	
6	14916923	+	
Z	43272864	-	
Z	43369217	+	
Z	43877754	+	
Z	45012190	+	
5	26577950	-	
5	26881176	-	
5	26881324	-	
5	27151639	-	
5	27507825	-	
1	135860676	+	
1	135824700	+	
1	136072684	+	
1	135998303	-	
1	135998307	-	
1	136206674	+	
1	136223868	-	
1	136259906	+	
1	136256566	+	
1	136261040	+	
Z	19720412	+	
1	136265799	+	
1	136266080	+	
Z	19806465	+	
1	136273711	-	
Z	19911478	+	
1	136508612	+	
1	136515337	+	
1	136514754	+	
Z	21393241	+	
Z	21404114	+	
Z	21406692	+	
1	136574847	-	
Z	21414779	+	
Z	21514091	-	
1	137292280	+	
1	137069071	+	
1	137084625	+	
Z	21553771	-	
Z	21563989	-	
1	137104763	-	
1	137147278	-	
1	137154846	-	
1	137154992	-	
1	137335115	+	
1	2848845	+	
1	3494179	+	
1	136181751	+	
1	3650984	-	
1	3651097	-	
1	3840350	+	
1	3855494	+	
1	3887735	+	
1	4026387	+	
1	3893706	+	
2	6152662	+	
2	6264518	+	
2	6378539	+	
2	6476669	+	
2	6473274	+	
2	6859483	-	
2	7038149	+	
2	7020002	+	
2	7082553	+	
2	7086391	+	
2	7216315	+	
2	7220087	+	
2	7217188	+	
2	7836319	-	
2	7837681	-	
2	7907044	-	
1	59980484	-	
2	6129408	-	
2	7406367	-	
2	7406369	-	
1	60867030	-	
1	61863769	+	
1	61863138	+	
1	60023175	-	
KZ626831.1	239344	-	
KZ626831.1	295403	-	
KZ626831.1	241340	-	
KZ626831.1	249973	-	
1	61241089	-	
KZ626831.1	334971	+	
KZ626831.1	336394	-	
1	61681860	+	
KZ626831.1	349529	-	
19	5281030	-	
19	5286449	-	
19	5286551	-	
KZ626831.1	385671	-	
19	5311039	-	
19	5311040	-	
19	5394774	+	
19	5404924	-	
19	5596919	+	
19	5601864	+	
19	6395675	+	
19	6765168	+	
19	6765955	+	
1	146683856	-	
1	146702862	+	
1	146750161	+	
1	146884644	-	
1	146928057	+	
1	147196195	-	
1	147266104	-	
1	147266106	-	
1	147285700	-	
10	4039683	-	
10	5056830	+	
10	5054000	+	
10	5075859	+	
10	5723179	-	
10	5796927	+	
1	80007967	-	
1	80463930	-	
3	65469698	-	
3	65469703	-	
1	80486981	-	
1	25995148	+	
1	26308146	-	
1	26319334	-	
1	26332601	-	
3	65546057	-	
1	80998839	+	
1	81001888	+	
3	65581699	+	
1	26640497	-	
1	26660287	-	
3	65631594	-	
3	65631603	-	
3	65633024	-	
1	26874670	-	
1	27017923	-	
1	81523932	-	
3	65887688	-	
3	65891417	-	
3	65892369	-	
1	27107558	+	
1	27108772	+	
3	66071706	+	
3	66069372	+	
3	66070134	+	
3	66080484	-	
3	66083803	-	
3	66226159	+	
3	66323780	+	
3	66323781	+	
Z	33946849	+	
Z	34082312	+	
3	65586728	-	
Z	34336138	+	
Z	35085673	+	
Z	35085674	+	
Z	35086439	+	
Z	35188923	+	
Z	35201251	+	
15	9384387	+	
15	9599451	+	
15	9606972	+	
15	9606346	+	
15	10045174	-	
15	10045623	-	
15	10527854	+	
15	10698469	+	
15	10699192	+	
15	10742255	-	
15	10744153	-	
15	10857116	-	
15	10913164	-	
15	10932507	-	
15	10942655	-	
15	10978901	-	
15	10979620	-	
6	2147425	+	
6	2095741	-	
6	2096382	-	
6	2110949	+	
6	2111384	+	
6	2115086	+	
6	2271166	+	
6	2272656	+	
6	2412655	+	
6	3100339	+	
6	3649888	+	
6	2942601	-	
6	3361503	+	
4	12292023	+	
4	12291815	+	
4	12371857	+	
4	12554714	-	
4	12670555	-	
4	12683951	-	
4	12695487	-	
4	12767858	-	
4	12950392	-	
4	13066362	+	
4	13181957	-	
4	13181996	-	
4	13181998	-	
4	13466861	-	
4	13577487	-	
4	13753533	+	
4	13822119	+	
4	13823061	+	
4	13826678	-	
2	119155238	+	
2	119156200	+	
2	119306556	+	
2	119461922	-	
2	119612049	+	
2	119611440	+	
2	119677608	-	
2	119677816	-	
2	119684342	+	
2	119267567	-	
1	191707498	-	
1	193479637	-	
1	191766800	-	
7	25185477	+	
7	25180096	-	
3	22198898	-	
3	22243782	+	
7	25224794	+	
7	25224791	+	
3	22305630	+	
3	22305020	+	
7	25323477	+	
7	25424151	-	
7	25424841	-	
3	22315660	-	
3	22348500	-	
7	25601920	+	
7	25600910	+	
7	25591765	+	
3	22359458	-	
3	22359505	-	
7	25971878	+	
7	25969019	+	
7	25977408	-	
7	26000329	-	
3	22775331	-	
7	26240417	+	
7	26237760	+	
7	26361675	+	
7	26461460	+	
3	23343353	+	
3	23311331	+	
7	26821458	+	
3	23425077	+	
3	23544810	+	
3	23545043	+	
3	23545175	+	
3	23633985	+	
3	23625542	+	
3	22243214	-	
3	23475001	+	
1	84183983	-	
1	84191353	-	
1	84199422	-	
1	84266207	-	
1	84943499	-	
1	84960213	-	
1	85167512	-	
1	85170589	-	
1	85325097	-	
1	85327772	-	
1	85328066	-	
1	85571141	+	
1	85700424	-	
14	10868495	+	
14	10870329	+	
14	10869282	-	
14	10880183	-	
14	10931403	-	
14	11144288	-	
14	11252245	+	
14	11986274	-	
14	11987739	-	
14	12012380	-	
14	12016987	-	
KZ626833.1	43335	-	
KZ626833.1	59272	-	
3	4395	+	
3	13328	+	
KZ626833.1	63593	-	
KZ626833.1	82762	-	
3	186975	-	
3	336939	-	
3	339220	-	
3	480667	+	
KZ626833.1	200867	+	
1	154076014	-	
3	1012634	-	
3	1015454	-	
3	1020488	-	
1	154478827	-	
1	154617566	-	
1	154620336	-	
3	1163882	+	
3	1080375	+	
1	154798095	+	
3	1384365	+	
1	154861836	-	
1	154915866	-	
3	1476380	+	
3	1484876	+	
3	1802844	+	
3	1791912	-	
3	1804062	-	
KZ626833.1	650135	-	
KZ626833.1	661384	-	
KZ626833.1	665855	-	
3	1941895	+	
3	55565317	+	
3	55562748	+	
3	55567527	-	
3	55571841	-	
3	55596906	-	
9	14962896	-	
3	55777682	+	
9	14966949	+	
9	15004967	+	
9	15004880	+	
3	55995475	+	
3	56044954	+	
3	55984166	+	
3	56012328	+	
3	56074820	+	
3	56103394	+	
9	15415404	+	
14	11610801	-	
3	56102261	-	
3	56102263	-	
3	56109412	-	
9	15448940	-	
9	15449059	-	
14	11764608	-	
9	15521655	+	
9	15523182	+	
14	11880248	-	
14	12054134	+	
3	56386358	-	
3	56389194	-	
9	16239649	-	
3	56415505	+	
9	16246467	-	
9	16256712	-	
3	56452793	+	
3	56455866	+	
9	16691868	+	
9	16690209	-	
3	56730147	-	
3	56731250	-	
3	56834176	-	
Z	37360416	-	
Z	37361283	-	
3	56946209	-	
Z	37559911	+	
Z	37549215	+	
Z	37604785	-	
3	57077453	+	
Z	37943207	+	
Z	37945165	+	
3	57148051	-	
3	57149344	-	
3	57151100	-	
Z	37997445	-	
3	57192684	-	
Z	38066712	+	
Z	38177127	+	
Z	38176969	+	
3	57206438	+	
3	55958921	+	
Z	38462585	-	
Z	38673696	+	
Z	39147817	-	
1	99897762	-	
1	99938453	-	
1	99969294	-	
1	100103792	+	
1	100143407	+	
1	100146356	+	
1	100159290	+	
1	100159773	+	
1	100307518	+	
1	100306903	+	
1	100280134	+	
1	100427807	+	
1	100430000	+	
1	100834237	+	
1	100834236	+	
1	101205362	+	
1	101390355	+	
1	101692220	-	
1	101805461	+	
1	99865546	+	
1	99967612	+	
1	100103067	-	
Z	47373539	+	
Z	47391116	+	
Z	48419736	+	
Z	48419749	+	
Z	48391394	+	
Z	48468510	+	
1	32154473	-	
1	32154867	-	
1	32157890	-	
1	32720049	+	
1	33229766	+	
1	33386699	-	
1	33387144	-	
1	33387927	-	
1	33455858	+	
1	32086749	-	
1	32986473	-	
1	4683722	-	
1	4684904	-	
1	4684907	-	
1	5054920	+	
1	5629178	-	
1	5868113	-	
1	175692155	-	
1	175692322	-	
1	175695115	-	
1	175836619	+	
1	175836646	+	
1	176653576	+	
1	176741150	-	
1	177063997	-	
2	82048761	-	
2	82049540	-	
2	82242204	-	
2	82242209	-	
2	120146792	-	
2	82659235	+	
2	120341419	+	
2	120341420	+	
2	120421763	+	
2	82864284	-	
2	120488837	-	
2	82993425	-	
2	82993427	-	
2	83071268	-	
2	83071924	-	
2	120990352	+	
2	121001136	+	
2	120997623	+	
2	83467760	+	
2	83471191	+	
2	83535007	-	
2	83535271	-	
2	83581114	+	
2	82803320	-	
2	120848945	-	
2	120943017	-	
2	121084809	-	
3	107297297	+	
3	107853602	-	
3	107896687	+	
3	107964949	-	
3	108075818	-	
3	108090079	-	
3	108831791	-	
3	35816566	-	
3	35846774	+	
3	35845974	+	
3	36456977	-	
3	36843134	-	
3	36854594	-	
3	36954935	-	
3	36962044	-	
3	37028176	-	
3	37057380	-	
3	37064333	-	
3	37074789	-	
17	8969075	-	
17	8969683	-	
17	8970535	-	
17	9010236	-	
17	9188534	-	
3	37113790	-	
3	37141778	-	
3	37147889	-	
3	37147902	-	
17	10142074	-	
17	10142116	-	
17	10193093	+	
3	37582932	-	
3	35707479	-	
17	10474052	+	
17	10474053	+	
3	35776028	-	
17	10512353	-	
17	10622367	-	
17	10752316	-	
17	10753133	-	
17	10754243	-	
17	10755341	+	
17	9519651	-	
4	49915830	+	
4	50301609	-	
4	50308723	-	
4	50375137	-	
4	50554564	+	
4	51388449	-	
4	51446086	-	
4	51469017	+	
4	51405682	+	
6	545042	-	
6	555841	-	
6	662799	-	
6	671266	-	
6	672761	-	
3	61409945	-	
3	61462188	+	
3	61568542	-	
3	61664428	-	
3	61731533	+	
3	61761933	+	
3	61799346	+	
3	61982302	-	
3	62047241	-	
3	62063020	-	
3	62069002	-	
6	1030144	+	
3	62115809	-	
6	1036126	-	
6	1037710	-	
3	62169668	+	
6	1047650	-	
3	62168711	-	
3	62172940	-	
3	62182601	-	
6	1095819	+	
6	1096954	+	
6	1119160	+	
6	1120599	+	
3	62246351	-	
3	62254700	-	
3	62262717	-	
3	62319977	-	
3	62320384	-	
3	62340591	-	
3	62357214	-	
3	62362312	-	
6	1438328	+	
6	1438331	+	
3	62367298	-	
3	62443511	-	
3	62454535	-	
6	1464525	+	
6	1816358	+	
6	1864553	+	
6	1892381	+	
3	62516784	-	
3	62541444	-	
3	62645050	-	
3	62803961	-	
3	63328970	+	
3	63329062	+	
6	689409	+	
2	14194008	+	
2	14523012	+	
2	14523536	+	
2	14547004	+	
2	14849991	+	
2	15281675	-	
2	15408725	-	
11	18553705	-	
11	19225529	+	
11	19662645	-	
11	19692259	-	
11	19692932	-	
11	19676348	+	
11	19676452	+	
11	19676357	+	
11	19695669	+	
11	19692703	+	
11	19694382	+	
11	20143417	+	
11	20161035	-	
11	20163176	-	
11	20165317	-	
11	20171638	-	
11	20171730	+	
11	20176005	-	
Z	40611709	-	
Z	40611830	-	
Z	40615992	-	
Z	40823949	-	
Z	40827543	-	
Z	40827652	-	
Z	40946371	+	
Z	41090017	+	
Z	41130623	-	
23	51798	-	
23	98821	-	
23	107555	-	
23	107927	-	
23	111518	+	
23	113162	+	
23	113234	+	
2	14545039	-	
23	199985	-	
23	260089	-	
23	313700	-	
23	491415	-	
23	513174	+	
23	511294	+	
23	885800	+	
23	1209566	+	
23	1277081	+	
23	1337205	-	
23	1337213	-	
23	11485	+	
23	825591	+	
23	1446896	-	
2	54430643	-	
2	54432909	-	
2	54902774	+	
2	54903174	+	
3	3975313	+	
2	55245306	+	
2	55434357	-	
2	55434401	-	
3	4127188	+	
3	4130696	+	
3	4553329	+	
3	4556486	+	
3	4558787	+	
3	4580844	+	
3	4580832	+	
3	5729959	+	
3	5765547	-	
3	4857548	+	
17	596694	+	
17	735789	-	
17	1164814	+	
17	1538400	+	
17	1701681	-	
17	1721319	-	
3	81269330	-	
3	81276834	-	
3	81277112	-	
3	37621384	-	
3	37622397	-	
3	81312709	+	
3	38300529	+	
3	38300698	+	
3	38429779	+	
3	38430205	+	
3	81811746	+	
19	8700616	+	
3	81869895	+	
3	38362857	+	
3	38361457	+	
3	38353319	+	
3	81834045	-	
3	38393213	+	
3	38392984	+	
3	81887066	-	
3	81888222	-	
3	38450699	+	
3	82200648	-	
3	82200656	-	
3	38478483	+	
3	82240275	-	
3	38510358	+	
3	82414656	+	
19	10123251	+	
2	134643849	+	
2	134613195	+	
3	82677385	+	
2	134595031	-	
3	38522830	+	
5	56111925	-	
5	56112573	-	
3	38622480	+	
3	38622142	+	
19	8846492	-	
5	56223223	-	
2	135367468	+	
2	135367423	+	
3	38826334	-	
3	38831096	-	
3	38857392	-	
2	135588798	+	
2	135591415	+	
5	56795051	+	
5	56754880	+	
5	56879865	+	
3	39218796	+	
3	39216481	+	
5	56938937	-	
3	39442357	+	
3	39442992	+	
5	57400984	+	
5	57400755	+	
5	57427178	+	
5	57615599	-	
5	55918382	+	
2	63875975	-	
2	63877283	-	
2	64471861	-	
1	95915681	+	
2	64572100	-	
5	57415099	-	
2	64622922	+	
2	64620437	+	
1	96023370	+	
1	96151908	+	
5	57579538	-	
1	96304649	+	
1	96305765	+	
2	64857824	+	
1	96727312	+	
1	96916270	+	
1	97091734	+	
1	97194727	+	
1	97223333	+	
1	97380359	+	
1	97342379	-	
1	97342381	-	
1	97431756	-	
2	65530807	+	
2	65532367	+	
2	65695282	-	
2	65695416	-	
2	65697808	-	
2	65822263	+	
2	63809383	-	
7	31245424	+	
7	31330602	+	
7	31328502	+	
1	164005414	-	
7	31826139	-	
1	164097274	+	
1	165075034	+	
7	32446630	-	
7	32447665	-	
7	32450084	-	
1	165118430	-	
1	164909552	-	
7	32454209	-	
7	32519442	-	
7	32536720	-	
7	32560074	+	
7	32560072	+	
7	32579948	+	
7	32579968	+	
2	64280488	-	
10	9657741	+	
10	9822550	+	
10	9952232	+	
10	9952230	+	
10	9952224	+	
10	10034660	+	
10	10123204	+	
10	10133626	+	
10	10174044	+	
10	10479534	-	
12	16694866	-	
12	16695120	-	
12	16714889	-	
12	16719023	-	
12	16719027	-	
12	16783147	-	
12	17286973	+	
12	17200531	+	
12	17389448	-	
12	17389651	-	
12	17553642	+	
12	17743400	-	
12	17769939	+	
12	17781936	-	
12	17781937	-	
12	17797208	+	
12	18115822	+	
12	18092978	-	
12	18165165	+	
12	18149777	+	
12	18149681	+	
12	18225549	+	
12	18225382	+	
12	18182664	+	
12	18177856	-	
12	18530843	-	
12	18533236	-	
Z	17725740	+	
2	139828980	+	
Z	17896259	-	
Z	17900240	-	
2	140762821	+	
Z	18162715	-	
2	141030963	+	
Z	19050545	+	
Z	19266035	+	
2	141633377	+	
Z	19632255	+	
27	104194	+	
27	110524	+	
27	111598	+	
27	92816	-	
27	94915	-	
27	96468	-	
27	125376	+	
7	31745067	-	
Z	6412831	-	
Z	6473573	-	
1	148747345	-	
1	148997858	+	
1	149371037	+	
1	149440679	-	
1	149445653	+	
1	149445663	+	
3	91118982	-	
3	91118983	-	
3	91245084	-	
3	91256460	-	
3	91569873	+	
3	91866989	+	
3	91856248	+	
3	91959710	+	
3	92135074	+	
3	92134626	+	
3	92140512	+	
3	92150319	-	
3	92150394	-	
3	92166608	+	
3	92174829	+	
3	92478368	+	
3	92472075	+	
3	92847959	+	
3	92825076	-	
3	91824555	-	
6	21631162	-	
6	21631243	-	
6	21640466	-	
6	21641594	-	
6	21987679	+	
6	22321921	+	
1	126938249	+	
1	126936438	+	
2	56156648	+	
6	22561041	-	
6	22561412	-	
2	57066138	-	
2	57066141	-	
1	127301127	-	
6	22579155	+	
6	22579715	+	
2	57239041	-	
2	57279226	-	
6	22878011	-	
1	125752383	+	
2	57360449	-	
2	57360450	-	
6	22945780	-	
2	16691986	-	
2	57647540	+	
2	57647453	+	
6	22330724	+	
6	22320814	-	
2	17078924	+	
1	125763528	+	
2	17203153	+	
2	17203213	+	
2	57764226	-	
17	7251666	+	
17	7251775	+	
17	7249540	+	
1	126847541	+	
1	126914569	+	
2	17428334	-	
2	17435293	-	
1	127515943	-	
2	17521717	+	
2	17581966	-	
17	7513154	+	
2	17647458	-	
2	17651388	-	
17	7549006	+	
2	17682932	-	
17	7552268	+	
17	7554987	+	
17	7552498	+	
2	17796535	-	
2	16003251	-	
17	7711863	+	
17	7711277	+	
17	7711364	+	
17	7874980	+	
17	7891220	+	
17	7893584	+	
17	7892533	+	
17	7895545	-	
17	7895635	-	
17	7951486	+	
17	7949376	+	
17	8277780	-	
17	8363823	+	
17	8358101	+	
17	8385969	+	
14	7239636	+	
14	7236988	+	
14	7648843	-	
14	7656644	-	
14	7657177	-	
14	8166394	+	
14	8162187	+	
14	8280841	+	
14	8348011	+	
14	8344090	+	
14	8799451	-	
14	8800546	-	
8	25140893	+	
8	25139275	+	
1	172092006	+	
1	172092492	+	
1	172214764	+	
8	26026837	+	
1	172287061	+	
1	172287022	+	
8	26025353	-	
8	26053557	+	
1	172799824	-	
1	173115535	-	
8	25901099	+	
1	173294533	-	
1	173295189	-	
1	173296681	-	
1	173299199	-	
1	173299896	-	
1	173301381	-	
1	173309886	-	
1	173487903	-	
8	26446441	+	
8	26591788	-	
8	26804333	-	
8	26843505	-	
8	27024977	+	
8	27024975	+	
8	27077094	-	
8	27107541	-	
8	27159863	-	
8	27173844	-	
8	27142560	+	
8	27142082	+	
8	27305546	+	
8	27384578	+	
8	28138795	-	
8	27188226	-	
8	27200933	-	
8	27973812	-	
8	27983683	-	
11	592108	+	
26	4569471	+	
26	4554283	+	
26	4669211	-	
26	5120567	-	
26	5153922	-	
26	5282793	+	
