chr	pos	strand	gene
12	37734973	-	sdk2b
13	45709380	+	si:ch211-62a1.3
5	65991152	+	lcn15
4	34343524	+	si:ch211-246b8.5
7	34794829	+	esrp2
9	68934	-	il10rb
5	68807170	+	her7
5	37837245	+	epd
7	45999333	-	C7H19orf12
20	34717403	+	pnocb
11	6115669	+	nr2f6b
21	6961635	+	si:ch211-93g21.2
16	25126935	+	zgc:92590
6	6850821	+	RAPGEF4
16	43011501	-	nudt17
7	4648398	+	si:dkey-83f18.3
16	17345377	-	zyx
15	19682013	+	si:dkey-4p15.5
8	28695914	+	ocstamp
5	24112175	-	si:ch211-114c12.5
15	1534644	+	smc4
23	12134839	+	ttll9
16	17347727	-	zyx
1	58002973	-	si:ch211-114l13.9
18	210478	-	tm2d3
11	6116503	+	nr2f6b
7	2259413	+	si:dkey-187j14.7
1	58000438	-	si:ch211-114l13.9
10	35542071	-	si:ch211-244c8.4
23	27608257	-	phf8
7	4671241	+	si:ch211-225k7.6
13	41917050	-	cisd1
23	27607039	-	phf8
3	23604396	-	atp5mc1
16	17300030	-	kel
1	40994259	-	adra2c
14	5861435	+	tubb4b
7	4671483	+	si:ch211-225k7.6
3	25369557	-	smurf2
17	50248023	-	acyp1
5	41996889	+	pigl
14	26715626	+	polr2gl
25	16146851	-	dkk3b
5	38752287	+	cxcl11.8
10	26430168	-	dchs1b
21	4764124	-	camsap1a
10	8885769	+	itga2.2
22	2959879	+	impact
18	14274803	-	mlycd
3	37148594	-	mlx
11	8208464	-	pimr203
25	17860798	+	pth1a
10	7182423	+	psd3l
9	38408991	+	cyp27a7
21	7035599	-	si:ch211-93g21.1
7	2236317	+	zgc:172065
25	17860962	+	pth1a
6	28961660	-	tomm70a
5	42077575	-	cxcl11.6
7	4922104	+	si:dkey-28d5.11
10	11038192	+	ugcg
11	37720552	+	snrpe
5	38744660	+	si:dkey-58f10.6
3	31933895	+	lin7b
11	24703108	+	gpr25
19	23982466	+	syt11a
7	58686860	+	penkb
24	7782313	+	ptprh
1	28861226	-	timmdc1
15	30323491	+	nos2b
4	23117557	+	slc35e3
22	2959005	-	ing5a
7	2228276	+	si:dkey-187j14.4
1	28860732	-	timmdc1
4	53354589	-	si:dkey-250k10.4
7	4694924	+	si:ch211-225k7.3
13	37600600	-	snapc1b
22	3092136	-	ing5a
19	10243148	-	shisa7b
21	22635245	-	nectin1a
12	5081759	+	prrt2
24	31332087	-	abcd3a
14	26719691	+	eef1g
18	21273749	+	hydin
16	12836143	+	cacng6b
22	30948457	-	ssuh2.1
7	19146925	-	kirrel1a
14	32022272	+	zic6
15	9593532	-	gab2
8	11324143	-	pip5k1bb
11	26363435	+	ppcs
7	19146926	-	kirrel1a
2	23808640	+	gorasp1a
14	33334065	-	rpl39
5	42064144	+	UBB
1	19535144	+	si:dkey-245p14.4
7	32895668	-	ano5b
6	35487413	-	rgs8
5	38726854	+	si:dkey-58f10.7
24	17269849	+	spag6
6	9630081	-	ercc3
2	28889936	+	cdh10a
6	35488180	-	rgs8
17	8312923	-	lft2
19	8962884	-	mrps21
20	10120442	-	meis2a
7	4911404	+	si:dkey-28d5.11
14	33348221	-	rpl39
6	35472923	-	rgs8
20	10118818	-	meis2a
21	7953792	-	
13	27951688	+	b3gat2
21	26071773	-	rab34b
14	32016615	-	zic3
1	43972959	-	scpp9
19	8962906	-	mrps21
1	43973068	-	scpp9
9	44295071	-	neurod1
20	33708318	+	ak9
8	23416362	-	gpr173
12	13405445	+	kcnh4b
7	4702269	+	si:ch211-225k7.4
12	13404784	+	kcnh4b
15	5901970	+	get1
16	30434279	-	pdia7
8	22289320	+	b3gnt7l
14	33351103	-	upf3b
23	18103080	+	mfsd4ab
5	28857969	+	si:ch211-186e20.2
15	4415917	-	atp1b3b
20	154989	-	rpf2
21	7940043	-	f2rl1.1
9	48864942	-	nostrin
17	15983557	+	clmn
10	17083180	-	fam166b
8	46610020	+	tas1r2.2
9	48864945	-	nostrin
21	29077509	+	ecscr
25	19655852	-	atp2b1b
22	737211	+	znf76
6	9646275	-	wdr12
13	36141486	-	med6
21	32374656	-	mapk9
4	34369818	+	si:ch211-246b8.1
5	55201172	-	srek1
7	69478936	+	spata6l
12	17154655	+	ankrd22
1	58009216	-	nxnl1
10	42108137	-	ess2
23	44577885	-	si:ch73-160p18.4
19	43341176	+	sesn2
5	19932621	-	git2a
25	16157776	-	si:dkey-80c24.5
25	1549838	+	avpr1aa
22	27136451	-	si:dkey-16m19.1
5	29831235	+	f11r.1
9	48819280	+	spc25
21	11401247	+	cel.1
9	48821631	+	spc25
25	25766033	+	idh3a
6	54576520	+	tead3b
6	17053650	+	pimr16
3	9071806	+	znf1124
8	25120231	-	amigo1
18	226800	-	tars3
1	58036509	-	COLGALT1
3	12816362	+	cyp2k6
5	36611128	+	nova1
19	8973042	+	crabp2b
25	36292057	+	bmb
14	970853	-	acsl1b
6	10902916	-	nfe2l2b
16	20294236	-	plekha8
5	26795438	-	si:ch211-102c2.7
11	37880492	-	etnk2
6	10903494	+	si:dkey-3d18.5
8	36412936	-	si:zfos-2070c2.3
24	37461457	+	nlrc3
2	9552456	+	dnajb4
14	962171	-	acsl1b
23	31060350	-	si:ch211-197l9.5
2	26498446	+	rps8a
19	34950200	+	ccn4a
20	33739059	+	ppil6
24	4373355	+	ccny
20	34754617	-	znf395b
2	15612755	+	amy2a
13	1130096	-	pno1
12	32159272	+	hlfb
19	36675023	-	csmd2
2	44368824	-	si:ch211-265g22.4
3	1223824	+	wbp2nl
7	26532089	-	senp3b
16	53489676	+	grinab
1	19538299	+	smc2
20	34750045	-	znf395b
9	33236844	+	lectin
11	29650930	-	chd5
16	25137483	+	znf576.1
10	33573838	+	cfap298
1	43983405	-	si:dkey-22i16.9
9	33236846	+	lectin
22	15010688	-	elfn2a
11	11974708	+	zgc:64002
10	33573874	+	cfap298
1	418869	+	tpp2
2	24762567	+	ifi30
20	30920356	-	kif25
20	43083745	+	moxd1l
2	50372467	-	cntnap2b
1	49919042	-	hadh
25	4979477	+	si:ch73-265h17.1
5	1999417	-	nupr1a
21	7995994	-	
12	20373058	-	aqp8a.1
4	53976731	+	si:ch211-249c2.1
9	28687484	-	si:ch73-7i4.3
5	1999488	-	nupr1a
8	2575993	+	si:ch211-51h9.7
11	37905630	+	si:ch211-112f3.4
14	15763648	-	dusp1
4	12365775	+	pimr169
8	49117518	+	rad21l1
7	22657566	+	ponzr5
21	29100110	-	timd4
5	64168415	-	cmlc1
13	18202703	+	tet1
5	2002804	+	vkorc1l1
23	25798099	-	fitm2
1	54606354	+	si:ch211-202h22.10
8	6863462	+	nefmb
5	66028714	-	nrarpb
16	45910050	-	afp4
11	31680513	+	diaph3
12	28799642	-	mrpl10
5	66028371	-	nrarpb
16	50006145	+	ube2e2
3	31945604	+	zgc:193811
5	1965296	+	dhx33
25	36292346	-	faap24
12	34827477	-	NDUFAF8
17	14876758	-	nid2a
6	23752593	+	pik3r6a
2	6373829	-	si:dkey-119f1.1
2	9544161	-	slc25a24l
14	13048355	-	si:dkey-35h6.1
1	51537250	+	etaa1
20	34768301	-	paqr8
25	35045250	-	zgc:114046
11	12052791	+	si:ch211-156l18.8
20	34767472	-	paqr8
23	25821055	+	r3hdml
25	35046114	-	hist1h4l
2	44398611	-	pip4p1a
6	10912424	-	cycsb
19	20114149	-	npy
23	25822742	+	r3hdml
25	35047838	-	si:dkey-108k21.19
19	20113696	-	npy
5	37840914	+	panx1b
18	39937225	+	si:ch211-282k23.2
3	12835370	+	si:ch211-8c17.3
22	11054244	-	insrb
4	77218637	-	psmb10
5	48070779	-	tmem161b
8	25173317	+	gpr61
5	24127310	-	capga
12	5102670	+	cep55l
3	30190419	+	akt1s1
21	8003782	-	
5	24127432	-	capga
22	30973791	-	ssuh2.2
14	7892383	+	ube2d2
8	28726911	+	ccser1
4	77216726	-	psmb10
11	29657947	-	rpl22
9	28688574	+	zgc:162396
12	287633	-	map2k4b
7	65673885	+	parvab
17	46739693	+	pimr22
1	59251874	-	olfm2b
17	19626357	-	reep3a
20	43113465	+	dusp23a
21	26071874	+	rpl23a
2	22636721	-	stk25b
17	10073926	-	zgc:109986
10	17088261	+	si:dkey-106l3.7
20	33744065	+	henmt1
11	29658396	-	rpl22
6	27057702	-	stk25a
8	53542424	-	selenok
8	20914829	-	haus5
24	20575259	+	klhl40b
8	36469117	-	mhc2dab
25	1591964	+	ppm1h
6	2222707	-	prkag1
4	77237483	-	si:dkey-172k15.3
25	10571078	-	si:ch211-107e6.5
22	1641547	+	si:dkey-1b17.2
8	25190023	+	gnai3
8	14886452	+	soat1
11	8269227	-	pimr204
12	3053873	-	dcxr
8	14890821	+	soat1
22	15280638	-	mfng
12	32199651	+	si:ch211-277e21.1
16	11789108	-	tlr21
4	43731342	-	si:ch211-226o13.3
11	37997419	-	slc41a1
25	7872135	+	mdkb
22	27284462	+	si:ch73-103b2.1
19	7441948	-	gabpb2a
13	41917606	+	polr1b
13	37608441	-	ifi45
12	45669050	-	fbxl15
11	37995501	-	slc41a1
15	9631592	-	nars2
25	16160494	-	si:dkey-80c24.4
13	31716820	+	prkcha
9	34945582	-	dcun1d2a
22	27296889	-	si:dkey-208m12.3
21	8026267	-	
16	23282655	+	efna1b
25	35048945	+	hist1h2ba
25	35050385	+	si:dkey-108k21.10
12	17201028	-	lipf
12	17199381	-	lipf
3	21242460	-	tcap
8	46641314	+	her3
9	6079528	+	st6gal2a
8	13471916	-	pimr105
4	25704579	+	lamb1b
18	33580391	+	olfcq14
22	12763350	-	cnot9
9	6082793	+	st6gal2a
11	8262105	-	si:cabz01021066.1
11	270210	-	alas1
9	6009077	+	st6gal2a
16	20294976	+	fkbp14
10	35554219	+	zdhhc20a
4	43863085	-	si:dkey-261p22.1
19	48060464	+	zgc:85936
5	41103583	-	golph3
16	11798994	-	cnfn
8	36475328	-	mhc2a
21	2565825	-	cert1b
9	6208067	-	tmtops2b
16	12953739	-	cacng8b
19	2279051	+	itgb8
19	22347627	+	fbxl6
6	17112151	-	pimr17
22	6801876	-	si:ch1073-188e1.1
2	42843797	-	adcy8
23	44599012	+	pfn1
16	12914288	-	cacng8b
16	33105677	-	pnrc2
23	5631381	+	pkp1a
4	9196291	-	hcfc2
20	26987416	+	sel1l
3	1232384	-	si:ch1073-314i13.4
19	8985230	+	scamp3
10	39052264	-	igsf5a
10	39091894	-	igsf5a
24	14712427	-	jph1a
10	39055620	-	igsf5a
19	24039830	+	rit1
20	33790003	-	fam102bb
11	24729346	+	inavab
10	15405564	-	sgtb
19	22387141	-	eppk1
11	20096018	-	ogfrl2
19	26718074	+	pdia8
11	12104917	-	mrpl45
4	9891874	-	adm2a
19	26714949	+	pdia8
23	44580254	+	pfn1
7	58699718	+	sdr16c5b
8	2591654	-	seta
18	36786842	+	C18H19orf47
19	7043355	-	tapbp.1
22	10129788	+	tbc1d20
16	28594181	-	rpp38
23	35069805	-	BX294434.1
16	26537114	-	sgk2b
16	28593951	-	rpp38
3	30218504	-	zgc:195001
24	33703504	-	cavin4b
5	52067723	+	setbp1
20	43379079	+	unc93a
25	17862338	+	btbd10a
23	19558574	+	atp6ap1lb
11	6136220	+	tax1bp3
15	19724932	-	sytl2b
8	13486258	-	pimr104
5	57743815	+	alg9
20	27003558	+	si:dkey-177p2.18
18	24989580	-	chd2
23	35066948	-	BX294434.1
16	11818126	+	cxcr3.2
9	30090656	+	col8a1a
19	24068259	+	pex11b
2	24770435	+	mpv17l2
23	35082494	-	BX294434.1
20	33792156	+	olfml2ba
19	26681848	+	si:dkey-27c15.3
13	25380432	+	gsto1
25	17862375	+	btbd10a
9	28693592	+	zgc:162780
5	64203101	-	ak5l
24	38816725	-	nog2
19	42503143	-	zgc:110239
23	545942	-	samhd1
20	1196386	+	lyrm2
6	17113677	+	pimr5
7	22675475	+	ponzr3
3	15358459	+	sh2b1
17	8324345	+	cdc42bpaa
14	7902374	+	zgc:110843
5	29851433	+	ubash3ba
12	13549538	-	ghdc
6	35738836	-	brinp3a.1
3	15360879	+	sh2b1
19	40832493	+	si:ch211-120e1.1
8	6897619	-	si:ch211-255g12.8
6	35779348	-	brinp3a.1
17	46817295	-	pimr24
23	31107685	+	tbx18
1	55752593	+	tecrb
10	2799285	+	pnx
5	31480342	+	si:dkey-220k22.1
2	716426	-	foxf2a
8	11325310	+	fxn
24	7826489	-	si:dkey-197c15.6
23	24483440	-	spen
2	30878864	+	oprk1
8	17143501	+	mier3b
25	35051656	+	hist2h3c
3	1283247	-	tcf20
25	35054246	+	si:dkey-108k21.11
12	34827808	+	tepsin
16	4203022	-	rrp15
16	33111947	+	cnr2
5	36661058	+	capns1a
7	19168375	-	il13ra1
2	9560740	+	gipc2
10	39084354	+	si:ch73-1a9.3
1	54622227	-	tekt4
25	35056619	+	zgc:163040
16	33109496	+	cnr2
9	44397151	+	itprid2
20	43353097	-	afdna
9	31763246	-	znfl1i
18	16192083	+	lrriq1
2	23823622	+	si:dkey-24c2.9
4	9909371	-	si:dkey-22l11.6
12	9132682	-	adam8b
24	27879182	-	hs6st1b
3	23654233	+	hoxb13a
6	31233696	-	lepr
16	31919568	-	rbfox1l
23	27633730	-	arf3a
4	43919359	-	znf1104
4	11483361	+	asb13a.2
24	28229618	-	bcl2a
7	41102498	-	htr5ab
20	10166297	+	kcnk10a
4	11483335	+	asb13a.2
3	32079916	-	baxb
9	31752628	+	itgbl1
3	5277041	-	txn2
16	45917322	-	afp4
1	41131481	+	lrpap1
21	18991165	-	mpp4l
21	11415224	+	zgc:92275
16	45917683	-	afp4
3	5297493	+	si:ch211-150d5.3
6	54711306	+	pkp1b
8	19246342	-	abhd17ab
25	3677650	+	prnprs3
18	19772874	+	smad3b
6	17181157	+	pimr4
5	28915130	-	npdc1b
3	12848123	+	si:ch211-8c17.4
16	28596555	+	acbd7
2	28995776	+	cdh12a
22	15308526	+	sult3st3
17	50248152	+	zc2hc1c
6	54796072	-	tnnt2b
6	17208022	+	pimr11
19	40855106	-	tfpi2
3	16612574	+	slc17a7a
4	34459615	-	si:ch211-64i20.3
5	26795465	+	tcn2
19	20148469	-	znfl1c
4	4509996	+	gnsa
17	22587356	+	birc6
19	46058963	-	nup153
5	36666715	+	zgc:153990
5	22067570	+	shisa2a
25	5012791	+	si:ch73-265h17.5
12	45876387	-	pax2b
19	5125663	-	gnb3b
8	29593986	+	atoh1a
6	17206028	-	pimr3
22	1668471	+	si:dkey-1b17.5
19	5125684	-	gnb3b
7	22680560	+	ponzr4
12	28799988	+	pnpo
21	4849029	-	notch1a
9	28867562	-	RAMP1
21	22697059	+	bud13
5	26834707	-	si:ch211-102c2.4
13	28265919	-	sdhaf4
17	44463230	+	naa30
5	36650096	+	alkbh6
9	28867908	-	RAMP1
7	22688781	+	ugt5g1
6	17179637	-	pimr19
18	44129151	-	cdon
7	22691961	+	ugt5g1
8	26034623	+	arih2
24	4450238	-	fzd8a
20	34801181	-	stmn4
10	8956742	-	mocs2
25	22274642	+	nr2e3
19	3896514	-	si:ch73-281i18.3
24	39105051	+	mss51
18	7456378	-	pdp2
16	20312146	-	si:dkeyp-86h10.3
8	28900689	+	grid2
5	18012185	+	ascc2
25	35058088	+	zgc:112234
20	34792166	+	il17a/f3
5	10946379	-	rtn4r
20	21583639	+	esr2a
16	28601974	+	crot
4	34600942	+	pimr168
1	51591436	-	ppp3r1b
10	26515946	+	synj1
16	28602423	+	crot
5	26805608	+	rabl6b
10	8955413	-	mocs2
16	45922175	+	rbm8a
20	21595244	+	esr2a
19	5143128	+	si:dkey-89b17.4
2	13056802	+	prkag2b
16	23303859	+	slc50a1
16	11834516	+	cxcr3.3
5	42083363	-	cxcl11.5
4	34480599	-	si:dkeyp-51g9.4
21	8054977	-	
12	22921492	+	rab18a
15	14755318	-	p4ha3
16	12984631	-	cacng7b
14	976912	-	arsia
22	30999000	-	ssuh2.3
3	25377163	-	kpna2
16	9980402	-	id4
21	3452683	-	smad7
18	30499489	-	gins2
8	44759576	+	si:ch1073-459j12.1
4	16644708	-	sinhcaf
19	32500373	-	fuca1.1
12	26559650	-	tap2t
12	26558038	-	tap2t
4	34776147	-	si:ch211-237a4.2
4	16641742	-	sinhcaf
25	7887274	-	chrm4b
12	32388860	+	nog3
1	53277660	-	znf330
4	12388535	-	rergla
22	6968756	-	fgfr1bl
1	44003654	+	si:dkey-22i16.10
20	34770197	+	mcm3
16	50089417	+	nr1d2a
7	50410524	-	hypk
9	38420028	+	cyp27a1.2
17	21057674	-	ube2d1a
1	44565	-	tmem39a
1	28890028	-	poglut1
6	23809163	+	glulb
17	12255642	+	pimr175
2	36040820	-	nmnat2
2	6482240	-	rgs13
14	33360344	-	pimr117
4	34417798	+	si:ch211-246b8.2
5	42092255	+	ubb
23	40895168	-	si:dkey-194e6.1
10	45302425	+	zmiz2
19	14191592	-	tbxta
6	23810529	+	glulb
8	49149907	+	snpha
12	20409794	-	lcmt1
12	26538861	+	faap100
12	34852342	-	si:dkey-21c1.1
25	35061044	+	si:dkey-108k21.14
16	11859309	-	cxcr3.1
8	6918721	-	asb6
24	20599880	-	zbtb47b
16	11858009	-	cxcr3.1
23	41651759	-	si:ch73-184c24.1
13	28272299	-	tlx1
24	33756003	-	tmeff1b
7	50399627	+	mfap1
19	40856534	+	gngt1
13	23843712	+	oprm1
7	52159028	+	katnb1
19	40856807	+	gngt1
20	43396318	+	pimr138
7	26534131	+	si:dkey-62k3.5
23	12158685	-	fam217b
11	38083397	-	klhdc8a
23	14769523	-	gss
11	8288925	-	pimr202
24	37484123	-	cluap1
12	5120339	-	rbp4
12	290815	-	adprm
2	26509057	-	best4
5	64213253	-	gpsm1a
23	14766902	-	gss
1	33383644	+	dhrsx
23	20345473	-	si:rp71-17i16.6
1	33401774	+	dhrsx
1	53259746	-	il15
5	8096232	-	nipbla
25	35062353	+	zgc:113983
9	49493305	-	xirp2b
13	23897975	+	sf3b5
8	13503377	+	fut9d
11	38332419	+	CDK18
25	35064642	+	hist1h2a3
11	38280454	+	CDK18
8	13503491	+	fut9d
8	42712573	-	si:ch73-138n13.1
9	25094181	-	rubcnl
7	38265363	+	gpatch1
17	46818521	+	pimr14
6	28980756	-	glmnb
24	14713776	+	gdap1
14	24840669	+	arhgef37
11	45420334	-	ankrd13c
22	5099824	-	zfr2
14	24845941	+	arhgef37
24	4765740	-	cpb1
5	68826514	+	usp39
22	3152357	-	lmnb2
23	27647769	-	wnt10b
11	26375575	-	utp3
21	26089964	-	tlcd1
2	9607879	-	txndc12
8	36500308	+	slc7a4
18	36806545	+	ttc9b
3	21280373	-	syngr1a
9	33261330	+	usp9
8	2602572	-	zdhhc12a
8	25254435	+	ampd2b
25	22281441	+	stoml1
4	5371639	-	si:dkey-14d8.1
25	13406069	+	znrf1
12	30443562	-	adrb1
18	14337450	-	hsbp1b
9	33267211	+	usp9
12	17201522	+	rnls
2	6519017	-	rgs1
6	9651703	+	tcf23
8	36500061	+	slc7a4
8	25267903	+	ampd2b
22	6991514	-	fgfr1bl
8	36503797	+	slc7a4
5	31605322	+	si:dkey-220k22.3
5	2112030	-	gusb
5	64355227	-	fam78aa
9	6380653	-	ecrg4a
22	1683185	+	si:dkey-1b17.6
11	12158412	-	npepps
11	13528437	+	arrdc2
25	35065802	+	hist1h4l
1	52929185	+	inpp4b
21	21205667	+	rictorb
1	59287410	-	col5a3b
17	12265095	+	pimr168
6	10927766	-	ccr7
25	13403726	-	gins3
17	44584938	-	slc35f4
25	35067318	+	zgc:171759
24	7828097	+	zgc:101569
13	4205724	+	dlk2
20	24448007	+	si:dkey-273g18.1
11	16216909	+	slc25a26
1	59252973	-	si:ch1073-286c18.5
3	1388936	-	ddx47
7	2292403	-	zgc:66473
3	5331428	+	si:ch73-106l15.4
21	12272543	-	celf4
23	12160900	+	ppp1r3da
2	26527730	-	si:ch211-106k21.5
20	10288156	-	BDKRB2
17	16069905	-	map7a
20	188930	-	smim8
5	37854685	+	ins
3	12861158	+	kcnj2b
5	37854835	+	ins
16	23346095	-	si:dkey-247k7.2
11	287670	-	slc11a2
21	8085635	-	
23	27652906	+	wnt1
13	37615029	-	si:dkey-188i13.6
17	42988356	-	zgc:92137
8	25235676	-	gnat2
8	13541514	-	b3gnt3.1
16	4317879	-	vegfaa
16	10053049	-	cep76
11	20371206	+	cdh4
4	685412	-	rtcb
12	3077395	-	rfng
9	6255973	+	uxs1
18	46151505	+	blvrb
23	41762956	-	stk35
6	42377307	-	emc3
19	7450796	-	mllt11
23	29357764	-	si:ch211-129o18.4
9	100579	-	lims2
16	23372666	-	trim46a
23	41762797	-	stk35
14	8080416	-	zgc:92242
1	47431453	-	gja5b
8	46897734	-	hes2.2
2	23931536	-	tgfbr1a
5	66063807	+	jak2b
10	42131408	-	stambpa
16	11946139	-	cd4-1
20	43436896	-	pimr109
6	18298444	+	card14
6	33537267	+	pik3r3b
8	39754621	-	si:ch211-170d8.8
8	39760427	-	si:ch211-170d8.8
5	66043820	+	jak2b
22	22303053	+	scamp4
23	21758253	-	vps13d
16	11928774	-	cd4-1
22	1691293	+	znf1160
22	22302614	+	scamp4
16	11932923	-	cd4-1
3	23669267	+	hoxb10a
7	30779575	-	mphosph10
18	16246806	+	alx1
16	36748538	+	decr1
13	7767600	-	macroh2a2
13	1151410	-	psmb1
8	39760258	+	cox6a1
11	24758967	+	rnpep
2	41123797	-	hs6st1a
24	28245872	-	cox4i1l
16	41787421	-	si:dkey-199f5.8
24	28243186	-	cox4i1l
13	1155536	+	perp
16	41762983	-	si:dkey-199f5.8
2	44406125	-	pih1d3
2	5446087	+	dusp28
5	19933356	+	ankrd13a
2	5446882	+	dusp28
16	25163443	+	znf576.2
3	32080403	+	aldh16a1
9	21358977	+	eef1akmt1
16	23383316	+	krtcap2
9	30108641	+	jagn1a
8	39724138	+	pla2g1b
13	28417297	+	slc2a15a
16	23326085	+	krtcap2
9	21358941	+	eef1akmt1
16	23331633	+	krtcap2
1	8521323	+	mief2
12	30500803	-	nhlrc2
24	7861373	+	bmp6
13	1131748	+	wdr92
1	47446032	+	gja8b
22	25417132	-	si:ch73-189n23.1
13	28308138	-	lbx1a
13	31757331	+	hif1aa
4	44454270	+	si:dkeyp-100h4.4
22	38310957	+	traf5
16	7793457	-	trim71
24	42148339	-	rmdn1
5	42097608	+	p2rx5
25	26018424	-	acsbg1
11	38429319	+	mfsd4aa
6	55032534	+	mybphb
23	25879320	+	pkig
1	30551777	+	gpr183b
2	26563978	-	glis1a
23	25893020	+	pkig
2	29257975	+	cdh18a
17	44697604	+	pgfb
3	15394428	+	atxn2l
12	30540699	-	zgc:153920
23	552539	-	mtg2
2	29249204	+	cdh18a
12	30540755	-	zgc:153920
20	25904199	+	slc35f6
23	27675581	+	rps26
8	46926259	-	hes2.1
22	10163901	+	rpp14
8	46926204	-	hes2.1
24	26006730	+	ccl20b
23	25868637	+	ttpal
13	45967179	+	olig4
6	40794015	+	gata2b
1	1904419	+	si:ch211-132g1.4
2	6548838	-	rgs18
7	25049377	-	arl2
14	32089117	-	si:ch211-69b22.5
3	37574885	+	wnt9b
9	15837398	+	znfl1b
23	24488696	-	tmem82
24	26006760	+	ccl20b
25	3745393	-	morc2
12	5129245	+	pde6c
1	1915967	+	si:ch211-132g1.1
19	24125457	-	zgc:64022
12	30501044	+	dclre1a
2	6885852	+	rgs5b
22	25453334	+	zgc:152936
2	37140448	+	pex19
1	1896737	+	si:ch211-132g1.6
6	12986853	+	si:ch73-71c20.5
6	40832245	-	eefsec
2	879800	-	irf4a
1	462165	-	METTL21C
20	25911342	+	ttbk2b
7	2309236	-	si:dkey-187j14.8
13	41947996	-	nanp
13	14908999	-	ap5s1
19	20163233	-	fam221a
19	20163197	-	fam221a
7	8881514	-	vax2
7	58729894	-	chchd7
19	20162980	-	fam221a
16	25171832	+	wu:fe05a04
21	32436679	-	gfpt2
23	31245395	+	irak1bp1
16	25184207	+	hcst
3	37585863	-	arf2a
13	4223955	-	dnph1
23	18130264	-	nucks1b
11	6188413	-	ccl44
16	45931041	+	otud7b
3	21348478	-	fam171a2a
25	16189044	+	si:dkey-80c24.1
2	37140423	-	tspan37
19	42551338	-	zgc:123103
2	21063660	+	riok1
18	16315822	-	rassf9
16	25196572	+	tyrobp
15	21202820	+	si:dkey-52d15.2
8	11471359	+	tjp2b
3	37571601	-	arf2a
9	38446504	+	cyp27a1.4
1	44025066	-	si:ch73-109d9.1
24	26017094	+	tfr1b
18	33591704	+	olfcq15
12	32421046	-	enpp7.1
14	24934736	+	ppargc1b
17	12274016	+	pimr176
5	52167986	+	slc14a2
20	30931139	-	acat2
12	34854562	+	si:dkey-21c1.4
3	32099507	+	fthl27
17	46850299	-	pimr23
20	43462190	-	pimr133
14	33370378	-	pimr120
23	25856541	+	hnf4a
20	3160687	-	si:ch73-212j7.3
13	23956361	-	phactr2
11	6152643	+	slc1a6
18	7456597	+	terb1
14	26759332	+	ahnak
24	11446166	-	acad11
23	25856641	+	hnf4a
20	10487951	-	glrx5
17	24521382	-	peli1b
6	12968101	+	mcm6
18	7456888	+	terb1
11	6159595	+	slc1a6
8	2616326	-	slc25a25a
16	15097513	-	mrpl13
12	3078223	+	sgca
21	26114886	-	nipal4
22	10158038	-	rbck1
4	77380592	-	slco1e1
24	42148140	+	serpinb1l3
4	77377596	-	slco1e1
6	10963887	-	notum2
22	10156581	-	rbck1
6	37655078	+	cyfip1
4	54338253	-	si:ch211-223g7.6
3	1400309	-	wbp11
6	10964083	-	notum2
24	11381400	+	ackr4b
23	37085968	-	ints11
10	33588310	-	eva1c
10	33588106	-	eva1c
14	10321851	-	il1rapl2
18	328689	+	ss18l2
3	23677351	+	hoxb9a
22	1700552	+	znf1154
1	58039551	+	trim35-1
17	33311784	+	si:ch211-132f19.7
1	28950366	-	pwp2h
17	33313566	+	si:ch211-132f19.7
7	38792543	-	si:dkey-23n7.10
22	1708760	+	si:dkey-1b17.9
20	43495506	-	pimr132
22	784110	-	rbbp5
15	32268790	+	fhdc4
19	10295173	-	cnot3b
22	11079068	-	use1
25	13490744	-	ldhd
17	8570367	-	fzd3b
5	41124241	-	mtmr12
12	46252062	-	si:ch211-226h7.5
10	35613752	-	smg6
1	21483832	-	glrba
15	9861973	+	si:dkey-13m3.2
7	34927961	-	nfatc3a
18	19819812	-	aagab
14	22172047	+	gabrb2a
6	23887314	+	znf648
20	28935413	+	acot20
19	40861853	+	zgc:85777
8	49172418	-	fkbp1aa
2	57801960	+	si:dkeyp-68b7.10
5	37881345	-	arhgap35b
17	10074360	+	srp54
7	17028015	-	dbx1a
7	24251367	+	svep1
5	37875636	-	arhgap35b
1	471925	-	zgc:92518
2	29485408	-	cahz
17	10076154	+	srp54
7	58730201	+	plag1
1	470812	-	zgc:92518
5	34549365	+	aif1l
7	58736889	+	plag1
19	10286228	-	cnot3b
3	12903609	-	ccdc137
7	8961941	-	C7H20orf27
20	33864804	-	atf6
5	22082918	-	zc4h2
17	26753967	+	larp1b
14	15768942	+	ergic1
6	55347616	-	pcif1
8	49172485	-	fkbp1aa
13	42011287	+	cyp1b1
13	45980163	+	bsdc1
1	23274710	+	lias
5	24128908	+	si:ch211-114c12.2
21	19018455	-	nefma
14	30272891	+	asah1a
9	44430974	+	ppp1r1c
2	15776156	+	vav3b
2	15776408	+	vav3b
4	44500201	-	si:dkeyp-100h4.7
6	23935045	+	gadd45ab
22	17784557	+	tm6sf2
9	44430705	+	ppp1r1c
20	43533096	-	pimr134
19	32518556	-	zbtb8b
5	38777852	-	si:dkey-58f10.4
22	17784414	+	tm6sf2
11	35364445	+	camkvb
19	2582858	-	cdca7b
19	7070691	-	tapbp.2
11	45433419	-	rfc4
19	24136233	-	thap7
22	31020690	-	ssuh2.4
3	23687909	+	hoxb8a
14	30279391	+	fgl1
