chr	pos	strand	gene
2R	16363470	+	CG6262
3R	18159471	+	CG14315
3L	1933633	-	CG5687
3R	19373757	-	CG3581
3L	16348782	+	mRpS34
2L	13221397	-	Ski6
2L	16263556	-	crp
2L	16264421	-	crp
2L	21434337	+	His2A:CG33808
3R	9337256	+	pasi2
3R	9337459	+	pasi2
3R	30503665	-	PH4alphaSG1
3R	17420989	+	CG42835
3R	20026482	+	psidin
X	15222657	-	CG43076
2R	20775364	+	CG13443
X	15733663	+	CG8191
X	21600600	-	GCS2alpha
X	21600502	-	GCS2alpha
2R	20235345	+	CG44624
2R	16287450	+	CG9068
3L	6689699	-	SP1173
3L	6689327	-	SP1173
2L	17988619	+	CG5681
3R	29723013	+	CG34296
3R	29685736	-	Obp99c
2R	17544353	+	Cc2d2a
3L	16728496	-	Dbp73D
2R	11147602	-	CG12391
X	12459796	-	Rab40
3L	10414774	+	CG12362
X	8241501	-	sni
2R	21498818	+	CG46395
2L	21677913	-	eEF2
2L	21678150	-	eEF2
3R	17626086	+	AttD
3L	1333239	-	CG2211
3R	9407857	+	CG8135
3R	15276474	+	CG4338
3R	21354445	-	pre-mod(mdg4)-H
2L	8943455	-	C1GalTA
2R	13841761	-	Syngr
X	6361323	+	kdn
2L	6906656	+	Nlg2
X	6196711	-	CG32751
3R	23695221	-	CG10252
3R	21883924	-	fit
2R	20749703	+	dpr1
2R	20750442	+	dpr1
3L	13007881	+	CG11263
X	15677737	+	CG12708
2R	11865176	-	Damm
2R	11864112	-	Damm
3R	20816445	-	CG17270
3R	20816773	-	CG17270
2R	13297202	-	CG4734
3L	12396957	+	Obp69a
2R	17880194	-	CG30110
2L	6719389	+	Aatf
X	16785115	-	CG9609
3R	16325128	+	CG6901
3L	23689640	+	AGO3
2L	287252	-	Amnionless
2R	10648634	+	Elp2
3L	20838839	+	CG13255
3R	9999771	-	CG5359
3R	10000506	-	CG5359
2L	13413783	-	CG16956
3L	17909683	+	Wdr92
3L	8159361	-	CG43886
2L	1516795	-	CG18132
3L	16130983	+	SsRbeta
2R	14366658	+	CG34184
4	154654	-	CG31997
4	154717	-	CG31997
X	5958283	+	CG6067
X	7769161	+	CG34338
2R	9309296	-	CG13954
2R	16945126	+	Pkc53E
2R	16943107	+	Pkc53E
2R	13526448	+	CG13332
X	482768	+	CG3176
X	482658	+	CG3176
2L	18651058	-	Cyp310a1
X	14190755	+	CG11585
2R	7446189	-	fa2h
2R	21835448	-	CG4377
3R	29814846	+	ca
3R	29815047	+	ca
3R	12529076	+	Hug
3L	22575770	-	CG14459
3L	22573114	-	CG14459
X	19493337	+	ND-18
2R	24810107	+	CG42851
X	5794543	+	CG12239
3L	11922599	+	CG11588
3L	11922487	+	CG11588
2R	23967124	-	CG34213
3R	30043071	+	Sry-alpha
2R	11674782	+	Tret1-1
2L	14844993	-	CG15279
2L	6674780	+	cup
2L	420864	+	RpLP1
2L	420697	+	RpLP1
3R	22488035	+	Pfdn5
3R	22488110	+	Pfdn5
2L	7028959	+	MME1
3L	2389583	-	CG32298
2R	14631023	+	Had2
2R	19133706	+	botv
3R	11750916	+	CG43062
2R	23062747	-	CG9890
X	4216873	-	CG15571
2R	9873646	+	Lime
X	8721503	+	CG1789
2R	12486719	-	CG34234
3L	18527445	+	CG32198
X	11446012	+	Sk1
X	11446010	+	Sk1
2R	25030086	+	uzip
2R	25031737	+	uzip
3R	20499992	-	Dic2
2L	15629552	+	CG7631
3R	14641776	+	Cad88C
3R	4184473	+	CG12581
3R	4186751	+	CG12581
2L	7873495	-	spz3
2L	10199401	-	Ripalpha
3L	2959722	-	CG34025
X	10084842	+	CG2972
X	10085050	+	CG2972
2L	5546642	+	Lam
3R	20810804	-	Fancd2
X	1879077	+	CG14805
X	14058164	-	Ste:CG33238
2R	18404086	+	GstE4
3R	26425290	-	CG34291
3R	25813134	+	Acam
2L	2383073	+	Eogt
2L	13258336	+	Naa20B
2L	13258644	+	Naa20B
2R	21658770	-	Rae1
4	471476	+	CG33941
3L	16422795	-	dsx-c73A
2L	17411649	-	Rsph9
2R	21101453	+	CG34396
3L	20370259	+	in
3R	24934869	-	Osbp
3R	25103670	-	CG34027
2L	21434703	-	His4:CG33905
X	6839432	-	CG14435
X	6838174	-	CG14435
X	22980722	-	stnA
2L	6127872	-	B9d2
2R	24536791	+	CG11413
3L	6934824	+	CG14820
2R	22409198	+	VepD
2R	22409342	+	VepD
X	15740417	+	CG8206
X	15740242	+	CG8206
2L	12693892	+	CG6153
2L	12693939	+	CG6153
2L	12166704	+	ZnT33D
2R	20538264	+	CG13423
3R	25288930	+	CG13658
2R	23472300	-	Or59c
X	1158599	-	eIF4E7
2L	3317418	+	CG3277
2L	1114654	-	Pino
2R	23308654	-	Prosbeta5R1
3R	29128584	-	dgt6
2L	19429224	+	Alp12
3R	7909598	-	Prat
3L	16131001	-	Trs20
X	20413652	-	CG15458
2R	24126638	-	tamo
2R	24127144	-	tamo
2L	1612429	-	RFeSP
2L	1612696	-	RFeSP
2L	1612547	-	RFeSP
3L	3380083	+	Ids
X	15987166	-	CG46312
3L	20058511	-	sNPF-R
3L	20060014	-	sNPF-R
2R	18408591	+	GstE8
2R	18408955	+	GstE8
X	9874493	-	CG15247
3L	19269772	-	CG14088
2R	17767808	-	CG18635
3L	7913763	+	CG8281
X	490725	+	CG3156
3R	15853868	-	Hmt-1
2L	14347239	-	mTTF
X	2583823	+	AANATL7
2R	16755823	+	CG5267
2R	8597528	-	Lnpk
2R	8596972	-	Lnpk
X	11841503	+	Cyp28c1
X	11841381	+	Cyp28c1
3L	16085264	+	CG13075
X	7422142	+	CG9657
X	7421639	+	CG9657
2L	20423027	+	Arpc2
2L	10764971	+	CG6495
3R	15889194	-	CG14877
3L	8523742	-	GstO1
X	14854328	-	CG9519
2L	9762424	-	Taf11
X	14906334	-	fiz
3L	18746611	-	Nufip
3R	12462418	+	CG12267
3L	11463570	-	Fum3
3L	20426199	-	CG5274
3R	24814930	+	CG34150
3R	5787337	-	Hat1
2L	4458980	-	mRpL27
2L	4458595	-	mRpL27
X	7425220	-	CG32726
X	7425361	-	CG32726
2R	24499243	-	Ssl
3L	16879372	+	CG32170
2R	13413085	+	CG33470
2R	13412830	+	CG33470
2L	18157162	+	CG5783
X	2055310	-	Sik2
X	8134967	+	CG10958
3L	12733364	-	SmD1
3R	4429917	-	eIF3a
3R	4429798	-	eIF3a
3R	5371744	+	CG34277
3L	21620000	-	CG7166
3L	21621393	-	CG7166
3R	27634625	-	CG5611
3R	27634904	-	CG5611
3L	3186549	+	CG42494
3L	11579743	-	CG43390
X	13161699	+	CG12096
X	13162854	+	CG12096
2R	12224461	-	CG8854
X	17814011	+	OdsH
3L	17806451	-	CG32191
2L	22999574	-	Cht10
2L	7496791	-	Obp28a
2L	13212335	-	kek4
X	1460807	-	CG14787
X	15854857	-	CG46440
3L	20407103	-	CG13248
3R	21738345	-	CG34034
2R	24123167	-	CG43776
2R	24766744	-	GstE12
2R	24766718	-	GstE12
3L	826720	-	Sf3b3
2R	7020746	+	CG43647
2L	17180064	+	Gr36b
X	20825641	+	CG15450
2R	10121573	-	Ccs
X	15084017	+	CG33178
X	15083777	+	CG33178
3L	22836555	-	CG45428
3L	8203345	+	CG13679
2L	5521382	+	cl
X	19245158	-	CG7992
2R	22839291	+	CG9825
X	14054357	-	Ste:CG33241
2R	13972984	-	CG6701
3L	21674518	+	CG11249
X	2007911	-	PIG-K
3L	21271209	-	AcCoAS
3L	21270722	-	AcCoAS
2R	16574154	+	CG4927
3R	8319025	-	Poxm
3R	30425660	-	CG2218
3R	30425427	-	CG2218
3R	11554869	+	CG14708
2R	5676750	-	scaf
2L	19179749	-	CG17568
2L	2380506	+	Atxn7
2L	2380268	+	Atxn7
2R	15540014	+	CG30467
X	12772851	+	Agpat1
X	12770978	+	Agpat1
2R	24671305	+	Pof
2R	24671577	+	Pof
3R	23388373	-	CG31515
X	20567097	+	RunxB
2R	16107229	+	Rho1
2R	16106489	+	Rho1
3R	13031598	+	l(3)87Df
3R	19670827	+	CG7432
3L	8213622	+	CG8006
3R	15259864	-	Su(var)3-9
3L	4688929	-	CG18418
3R	29199211	+	CG14515
X	16595416	+	Ubc7
X	16595867	+	Ubc7
3R	6688039	+	Ccp84Ag
2R	20882663	+	Cib2
2R	18050019	-	Muc55B
2R	18050226	-	Muc55B
3L	14020315	-	Ptip
2R	10419761	+	Prx2540-2
2R	21169969	-	LSm1
3R	7363307	-	Mst84Dd
3L	17649562	-	Krn
X	18781265	-	CG18259
3R	7326459	+	CG44335
3L	4291208	-	CG15012
2L	3043593	+	CG17261
3L	19468160	+	CG32214
3L	19467869	+	CG32214
X	15579857	+	CG7872
3L	8534503	+	foi
3L	8533984	+	foi
3L	3428665	-	eIF5B
3L	21636251	+	ORMDL
3L	13176781	+	snky
X	6478138	-	CG33665
2L	2877168	+	CG8814
2R	13127915	-	CG3955
2R	5960275	-	CG7881
2R	5960998	-	CG7881
2R	16234358	-	CG7786
X	633622	-	Dredd
3R	18674679	+	CG7702
X	11321579	-	sisA
2R	5117394	-	gus
2R	5117332	-	gus
2R	5117213	-	gus
2R	5116990	-	gus
2L	10731400	-	EMC3
2R	23942114	+	Taldo
2R	24615423	-	CG13594
3R	23062713	-	CG17111
3R	28641585	-	CG14062
2L	10681775	+	CG17105
2L	10681463	+	CG17105
X	15051842	+	CG5541
3L	16608138	-	CG4098
2L	6357005	-	CG9500
2L	9250048	-	aust
2L	9250088	-	aust
X	7022385	-	CG12541
X	7021608	-	CG12541
3L	4006626	+	CG14985
2R	19984750	+	CG8654
2R	19984895	+	CG8654
X	14837471	-	CG14407
2R	21063178	-	Cht12
2R	1866080	-	CG17684
2R	15844098	-	CG8249
2R	15842760	-	CG8249
3R	6371115	+	CG10286
X	22252340	+	CG41562
3L	1641066	-	alphaCOP
3R	26635998	+	TwdlR
2R	22638868	+	bonsai
2R	17546400	+	cyp33
2L	6459008	+	frj
3L	22292810	+	IleRS
2L	21762314	-	CG31612
3L	20396288	-	trbl
3L	12118055	+	vers
2R	9586110	-	CG12929
2L	20856987	-	CG14400
2R	14168233	+	CG18327
2L	10489900	-	CG13144
3R	27121618	-	CG6059
2R	17574979	+	Rab4
2R	17574735	+	Rab4
2L	1341365	-	CG33923
3R	26127868	+	CG14556
3R	4654624	+	Karybeta3
2L	21761000	+	CG1416
2L	21760915	+	CG1416
3R	12996876	-	CG44194
3R	30491987	+	PH4alphaSG2
X	3882967	+	VhaAC39-1
2L	10387652	+	mRpS7
2L	10387524	+	mRpS7
3L	7087713	-	Cpr65Eb
X	9534625	+	CG34026
X	9534305	+	CG34026
3R	27287366	-	bigmax
2R	22663241	+	CG42566
X	13178523	+	CG32640
X	1046040	+	su(w[a])
3L	4539270	+	CG11353
3R	30604041	+	CG31021
3R	23095184	+	CG17110
3R	23095441	+	CG17110
X	10778954	-	Ant2
X	17305475	+	CG5445
3R	5548357	-	mia
3R	5548115	-	mia
2L	21527618	-	His2B:CG33872
3L	14368994	-	CG13481
3L	14368925	-	CG13481
2R	22705639	+	Obp58b
3L	9446388	+	CG33926
2L	5009931	-	Tfb5
3L	5767084	+	Txl
3R	18364277	+	hmw
3L	22469853	+	CG11437
X	17136578	-	mei-218
X	17135985	-	mei-218
X	17136950	-	mei-218
3R	26455462	-	Pdf
X	17924163	+	CG6847
X	12035283	+	Cyp318a1
2R	19455527	+	CG7744
3L	11697126	-	Dnai2
2L	15551364	+	CG15256
2L	15552029	+	CG15256
3R	22618300	+	CG31161
3R	7244232	-	CG1234
2L	20816456	-	CheB38b
X	14171487	-	betaNACtes1
2R	23975599	-	PPP1R15
2L	16313097	+	fzy
2L	5922776	+	bchs
2R	5791441	-	Or42a
3R	8754104	+	CG8223
3L	4426621	+	CG15020
3L	12894758	+	CG14118
3L	14052428	-	CG13484
2L	3388024	-	CG42460
2L	3387882	-	CG42460
2R	16952581	+	Ufm1
3L	7458608	+	ppk26
3R	31253686	+	mRpL32
X	22542386	-	Cluap1
2R	23699014	+	mRpL43
2L	6961555	+	Hmgcl
2L	6961653	+	Hmgcl
3L	4829092	-	CG13708
X	21328150	+	CG1486
3R	11673974	+	CG42327
2L	2978526	-	CG9643
2L	2978411	-	CG9643
2R	15501431	+	Ir52a
2L	23161122	-	CG12567
3R	8998678	+	CG11977
3R	9628676	+	CG8319
3R	21159238	-	cDIP
2R	24762605	+	CG3880
X	13331994	+	Jafrac1
3R	31590392	+	CG1635
3L	16302490	-	CG13044
3R	25344761	-	tobi
X	6343731	+	CG3842
X	8904144	-	e(r)
X	8904728	-	e(r)
X	8904359	-	e(r)
2L	2384747	+	PIG-Wa
2L	234208	+	CG13693
3L	542122	-	Cypl
2L	4978567	+	CG3792
2L	21453790	-	His4:CG33901
3L	14747929	-	CG42507
X	648483	-	Hmt4-20
X	648891	-	Hmt4-20
2R	16169600	-	CG8435
3L	20715158	+	CG34260
3R	16983510	-	CG18622
3L	18919224	-	CG18223
2L	6153701	+	Muc26B
3R	26869238	-	SPARC
X	14851005	-	CG9521
2L	21479042	-	His4:CG33891
3L	1555315	+	Pcyt2
X	15887567	-	MSBP
3R	21368279	+	pre-mod(mdg4)-X
3R	21369330	+	pre-mod(mdg4)-X
3R	24055080	-	Hsp68
3R	13409543	-	yellow-e
3R	24360705	-	CG5762
3R	16204194	-	mtSSB
2R	22382675	+	wrapper
X	16801929	-	Rai1
3L	6038188	+	CG6462
2L	10682383	+	CG17107
2L	10682528	+	CG17107
X	16653220	-	CG9723
2L	21417975	+	His1:CG33801
3R	20048716	+	Indy-2
3R	20045666	+	Indy-2
2L	8777661	-	LManVI
3L	16085877	-	Tasp1
3L	16085221	-	Tasp1
2R	17573330	+	CG42239
3L	4806053	-	CG18808
2R	8372142	+	CG8701
3R	24149020	-	p38c
3R	20628972	-	Pi3K92E
2R	8077042	+	lig
3R	13398526	-	GILT1
2R	13691707	-	CG6220
3L	1759172	-	Dhc62B
X	15705806	+	CG8134
X	15705731	+	CG8134
Y	3337123	+	Mst77Y-9
3R	23407402	+	Ir94e
3R	24851385	+	CG7006
X	3173376	-	Fcp3C
2R	8417176	-	CG43296
3R	29026439	-	eIF4E6
2R	12569061	+	Cyp301a1
2R	24061860	+	RpL12
2R	24061413	+	RpL12
2R	7941870	+	CG30379
3R	23596561	-	CG10183
2R	12337718	+	CG34021
3L	15090823	-	sstn
3L	4859810	-	CG32235
3R	22769775	-	CG43093
3L	19951235	-	CG34258
2R	22472995	+	CG10384
2R	22471655	+	CG10384
3R	25485481	+	CG42488
3R	5818794	-	Hpr1
3R	8314864	+	CG7483
3L	9452790	+	ghi
3L	17820493	-	Ir75c
2L	10771370	+	CG17127
3L	17849372	+	CG7430
3L	17849601	+	CG7430
2L	21286078	-	Mondo
2L	21286081	-	Mondo
X	23084960	-	CG17159
X	23085731	-	CG17159
3R	21397781	-	Ugt49B2
2L	15613948	-	CG15254
2L	15613905	-	CG15254
3L	20807127	-	CG3634
3L	20806868	-	CG3634
X	4627206	+	peb
X	4626104	+	peb
3L	4246233	+	pav
3R	8643070	-	Cyp313b1
2L	18810036	-	CG42502
2L	18808694	-	CG42502
3R	13370346	+	CheA87a
3R	15266690	+	ATPsynO
2R	11339186	-	zetaTry
3R	23927728	-	CG43998
X	14842617	-	CG12539
3L	14769341	-	mop
X	8150731	-	Gbeta5
3L	18469378	-	Met75Cb
4	538332	-	Thd1
4	540560	-	Thd1
4	545268	-	Thd1
2L	1198465	-	CG5139
3L	1529439	-	Ir62a
2R	16693751	+	Idgf6
3L	6203776	+	CG8219
2L	1205250	+	CG14342
3L	13046894	+	Syx13
3R	15484730	-	Trissin
2L	1038685	+	CG4415
2L	1038533	+	CG4415
3R	11408792	-	mgr
3L	7476247	+	CG43292
3R	21368279	+	pre-mod(mdg4)-AE
2R	19509653	+	Ir56b
3L	6257423	-	CG10163
3L	9509890	-	RpS9
3L	9509793	-	RpS9
X	15706446	-	CG9281
X	15705806	-	CG9281
2R	22332813	+	pgc
2L	17474773	+	Sgt
3R	8678954	-	CG33325
2L	12429827	-	CG5435
3L	3317144	+	Drsl5
2R	20559156	-	Mgat1
3R	22381213	+	CG34149
3R	22381253	+	CG34149
X	15999698	+	CG8939
3L	1555363	-	CG12099
3L	16776531	-	CG13025
3L	16777449	-	CG13025
2L	2137043	+	GlyP
2L	2137296	+	GlyP
2L	10843014	-	CG17139
3L	19613489	+	PIG-F
3L	16255852	-	CG13054
3L	1701356	-	CG13931
3L	1700956	-	CG13931
2L	20814337	-	CG33322
3L	16470386	-	aos
2L	16041703	+	beat-Ic
2L	16040407	+	beat-Ic
X	18794520	-	bnb
X	18794246	-	bnb
3R	22761440	-	Nepl14
2L	13773905	+	TM9SF4
X	5685253	-	PGAP1
3L	15122301	+	CG32847
3R	24760513	+	asp
2L	7999670	-	Wwox
2R	16769238	+	CG5348
2R	15573144	-	CG8204
2R	11845099	+	CG43190
3L	16032752	+	Notum
2L	21837011	+	tsh
X	15342857	-	CG12608
X	20469796	+	GstT3
2L	20255988	-	CG17571
2R	12546301	+	CG33752
X	11169837	-	CG1394
X	11169811	-	CG1394
2R	4609492	+	p120ctn
2L	4009090	+	CG43774
2R	21667541	-	CG42381
3L	20839096	-	CSN3
X	17858433	+	CG6762
3R	12403340	-	Cyp9f2
3R	27913777	-	CG5003
3R	12652910	+	Dtg
2R	14885264	-	Cyp6a21
3L	680662	-	CG3386
3L	680436	-	CG3386
2L	9491176	-	Gdi
2L	9491936	-	Gdi
3R	29835610	-	CG42592
2L	628200	+	CG2839
2L	21498960	+	His2A:CG33841
3L	19492270	-	CG9449
3L	19492053	-	CG9449
3L	13009399	-	Cul6
2R	19290962	+	Fkbp12
2L	8378262	-	AlaRS
2L	11696107	+	CG4988
2L	12446080	-	CG5421
2L	12446224	-	CG5421
X	9193620	+	CG12056
3L	8622091	+	S-Lap2
3R	14152885	-	CG9722
2L	13813316	+	CG16865
2L	13812682	+	CG16865
X	13790338	-	CG10993
3L	9453048	-	phol
3L	9452803	-	phol
2L	15029513	+	CG33310
2L	3016685	-	CG17224
2L	3016441	-	CG17224
X	8272324	-	CG15343
2L	3038793	+	CG17260
2R	17734419	-	Hyccin
3L	9406179	-	CG4022
3L	9407717	-	CG4022
3L	9408191	-	CG4022
3R	4204493	-	CG14636
2L	4903865	-	snsl
2L	4904070	-	snsl
X	4277547	-	CG15578
X	19493292	-	CG12204
3L	8110043	+	fan
3L	8725520	-	CG43965
2L	11996723	+	Qtzl
2L	11996469	+	Qtzl
3L	217932	-	pyx
X	11875346	+	CG15739
2L	2815970	-	Duox
2L	4455207	+	ND-B8
2L	4453169	-	Secp43
X	16070304	+	dpr18
3R	8302686	-	nac
2R	12571883	+	stil
3L	7896009	+	eIF4E5
3L	15516533	-	CG13454
2R	21619321	-	PTP-ER
3R	14882631	+	CG3631
3R	23288217	-	bb8
3L	21359867	+	CG32437
X	6526106	-	CG3342
2R	7651625	-	CG17985
2R	20526825	+	GNBP-like3
3R	25243262	+	CG11854
3L	8121579	+	msk
3R	26016514	-	E(spl)m2-BFM
3R	20770828	-	Takl1
3R	14661176	-	Rad17
3L	4152473	+	CG1299
2R	13825572	+	CG13339
X	12621216	+	CG11085
3L	6150058	-	Cpr65Ax2
3L	6150402	-	Cpr65Ax2
3L	2037371	-	CG42355
2L	6617117	+	CG11050
3L	6073539	+	CG6602
4	598555	-	onecut
3L	20427962	-	CG5262
3L	20428100	-	CG5262
3L	11135480	+	CG14143
X	11112308	+	Hsp60A
3L	15001238	-	Reck
2R	21764695	+	CG43982
3R	22520087	-	CG5346
3L	11563587	-	CG46412
2L	2517102	-	CG3528
3R	13292052	-	wntD
2L	2648361	+	CG43851
2L	1793668	-	Gr22a
2L	15006583	-	l(2)35Be
2R	8359472	+	CG11635
3R	5960294	-	CG11373
3R	7783843	-	CG18745
2R	11408576	-	CG30026
2R	23101232	-	CG42703
2R	11827170	-	Sobp
2R	19445085	-	EloC
2L	10688734	-	CG7294
3R	27227440	-	CG42813
3R	27227070	-	CG42813
3R	6690887	-	Ccp84Ae
3L	18068728	-	CG44006
3R	19606475	+	CG7342
3L	5130240	+	CG4597
2L	3527588	+	CG8852
2R	20791462	-	CG43668
3L	19498402	-	CG9451
3L	19498197	-	CG9451
2L	5552843	-	CG14013
X	8408008	-	lawc
3R	27680336	+	CG12883
3L	582810	+	Ppm1
X	2178728	+	Cyp4d2
X	18178526	-	Andorra
2R	18611645	-	CG42697
X	19595548	+	CG14205
3R	25685236	-	CLS
3R	11168503	-	Ugt35B1
mitochondrion_genome	10495	+	mt:ND6
3L	8191522	-	CG7387
3R	12934813	+	beat-Vb
2L	5051193	-	eIF3h
3R	14319692	+	PR-Set7
3R	14320494	+	PR-Set7
2L	14563015	-	CG3473
2L	14563074	-	CG3473
2R	23102477	-	Gr59c
3L	6604450	-	zpg
3L	6604366	-	zpg
2R	8460884	+	Mal-A4
3L	21488850	-	Neu2
3L	20130451	-	obst-J
3R	8005924	-	CG2767
2R	12001473	-	otk
2L	1612576	+	CG14352
2L	10242512	-	chico
2R	16744538	-	Sfp53D
2R	16744295	-	Sfp53D
2R	16874977	+	CG6435
3L	15160876	-	CG7011
2R	12634166	-	CG33671
2L	2220625	+	mio
3R	24187724	-	CG5515
3R	21070557	-	r-l
3L	22900262	+	CG11131
3L	14802380	-	gnu
2R	7958207	-	CG2915
3R	15016034	+	CG14861
3R	30418767	-	CG2217
3R	30421204	-	CG2217
3L	20189779	+	Ssk
3L	9346266	+	PGRP-LC
X	5908001	+	CG4020
X	2618276	-	Tsp3A
X	2617758	-	Tsp3A
3R	18685290	+	CG46318
2R	12035921	-	CG43191
3L	12032999	+	CG43993
2L	11012135	+	dUTPase
2R	18388734	+	BomS3
2R	18388490	+	BomS3
3L	6959586	+	Surf1
2L	17177921	+	Gr36a
3L	12527215	-	nst
X	5777195	-	CG3108
3L	688523	-	CG32483
2L	779655	+	CG13947
3L	25752859	-	FASN3
2R	6809172	+	SdhB
3R	31210966	-	Zwilch
2R	9014368	-	CG13744
X	19245224	+	CG7889
3R	15367816	-	CG14868
3R	4830849	-	CG14659
2L	11853925	+	CG42751
3L	5343619	-	lama
2L	2192525	-	CG34172
3L	4485159	-	CG13722
3L	13449187	-	JMJD7
X	17217214	+	CG5162
X	17217365	+	CG5162
X	14885952	-	CG9514
2R	11088300	+	CG43188
2L	2573436	-	Rad1
3L	6026317	+	PVRAP
3R	4465421	-	CG31523
X	9555607	-	CG15317
3R	22105590	+	CG13407
2R	17695776	-	rdgBbeta
2R	13955664	+	mRpL53
X	17862700	+	CG6769
X	17862775	+	CG6769
2R	21129737	+	mago
2R	24850200	+	CG3650
3L	12125487	-	Ir68b
3L	1331543	+	ND-ACP
3L	21296698	+	Cpr78Cb
X	19740537	-	COX6B
X	19740686	-	COX6B
3R	12018550	+	Spt3
2R	6655463	-	geminin
3R	6345087	+	CG17919
3R	28790483	+	CG34295
3L	4114289	-	Chd64
3L	9365240	+	mRRF1
3L	20450580	+	CG5910
3R	4248313	+	TwdlF
2R	9039728	-	Ance-4
3R	13040165	-	snk
3R	27952151	+	Gp93
X	4648646	+	mRpL30
2R	1596457	+	CG17691
3R	16990321	+	MESK4
3R	16990419	+	MESK4
3R	11159744	+	Ugt302C1
X	2224969	+	CG14052
3R	31253659	-	CG1750
3R	21044898	-	CG31189
X	11585580	+	nod
X	11585750	+	nod
3R	11820299	+	COX5A
3R	21047462	-	CG7079
3R	21047765	-	CG7079
3R	19775459	-	CG11659
3R	5557786	+	Snm1
2L	18531967	+	CG10211
2L	18531780	+	CG10211
2L	12708792	-	CG5787
3R	22460662	-	Rpn7
3L	6061378	+	CG6592
3L	4650305	+	TTLL1B
3R	13381509	+	CG8870
3R	21119252	-	slmb
3R	21120195	-	slmb
3R	30807978	+	dj-1beta
3L	9373491	+	CG4456
3L	9373649	+	CG4456
3L	9374964	+	CG4456
2R	24161503	+	spag
3R	16261355	-	bor
2L	8999468	+	Try29F
2L	8999816	+	Try29F
X	6223061	-	sqh
2R	14605652	-	CG33469
2R	15956636	+	CG8366
2R	22425981	+	CG46442
2R	11347395	+	betaTry
2R	11347137	+	betaTry
2R	11241745	-	Listericin
3R	30010352	+	Nlp
2R	14817857	-	Pgm2b
3L	1620397	+	CG33230
2L	22258260	+	Tif-IA
3L	20966766	-	CG33287
2R	7434872	+	so
X	14234413	-	Fbxl4
3R	23988738	+	CG5902
3L	16563629	-	Mipp1
3L	16563448	-	Mipp1
3R	6458822	+	Zif
2L	13257426	+	l(2)k05911
3L	1942872	+	Mfap1
2R	6872996	-	CG9447
X	19687791	-	CG14227
2R	16142935	+	CG30094
3R	29801733	-	CG7834
3R	29801599	-	CG7834
X	5132985	+	Rpn13R
2L	19579093	-	CG10268
3R	11208887	-	SdhC
3R	11209137	-	SdhC
2R	22707772	+	Obp58d
2R	23371459	+	Ice1
2L	13120767	+	CG43050
2L	16291195	+	pkaap
3R	29863583	+	RpS8
3R	29863902	+	RpS8
X	16699152	-	CG9676
3R	28824508	+	CG1647
3L	8838843	+	CG32026
2L	13500427	+	CG46308
3L	2263615	+	CG13807
2L	5670838	+	Hsp60C
3R	23255070	-	wda
3L	15001319	+	Prosbeta2
3L	7321211	+	CG8607
3R	28608372	+	CG9986
2L	2814336	-	G6P
3L	3211348	+	gry
2L	8521731	+	Sgp
2L	8521809	+	Sgp
2R	11340513	-	etaTry
X	5625493	+	Pop1
3R	12261230	+	CG44038
3L	16280860	+	CG13064
3R	9803486	-	FBXO11
3R	9804769	-	FBXO11
X	16726948	+	CG32572
3R	23772998	-	CG10208
X	5310501	+	snf
2R	14215096	-	RpS23
2R	14215359	-	RpS23
3R	25624805	-	Ssadh
2L	21478676	+	His2A:CG33829
X	11921647	-	Sclp
2L	8026849	+	Tg
3L	5011444	-	ATPsynCF6L
2L	1112694	+	CG14339
2R	13174796	+	AGBE
2R	4132830	+	CG17683
3L	16304662	+	CG43249
3R	29498923	+	FipoQ
2L	19058821	+	CG10492
2L	19058410	+	CG10492
3L	7333471	+	CG42307
3L	7329688	+	CG42307
3L	7894814	+	CG32365
3R	27095856	+	CG14259
3L	19527272	+	Cpr76Bc
3L	7945713	-	CG43880
X	16445495	-	eIF2alpha
X	16445176	-	eIF2alpha
3R	6343799	+	CG10298
2R	21799330	-	tpr
X	8433923	-	Miga
X	8434391	-	Miga
3R	11419376	-	ninaG
X	19644531	-	Arp10
2R	15506000	+	Ir52c
3R	18161766	-	CG7218
3R	18161392	-	CG7218
3R	8050059	+	CG43061
3R	18904933	-	CG14292
2L	15062931	-	vig
2L	15064214	-	vig
2R	21687903	-	CG30285
3R	17796376	-	CG7379
X	11615229	-	RPA3
X	11615097	-	RPA3
3R	8729790	-	M1BP
X	10839895	+	CG15210
2L	21057706	-	CG9265
X	20486588	+	CG15461
3L	1228238	+	LysS
3R	13703164	+	ninaB
3L	21742441	+	CG14572
3R	25084878	+	fd96Ca
3L	3948699	-	CG14983
3R	10051527	+	ohgt
2R	21517155	-	CG10494
2R	15145825	-	CG8089
2L	18804491	-	CG43814
3R	19875974	-	CG17186
3R	21046032	-	CG31207
2R	12399142	+	CG30048
3R	10203875	-	Timp
3R	11164423	-	Ugt35E1
3L	18252846	+	CheA75a
2R	11305511	-	Fpps
2L	20820089	-	CheB38c
3L	9799050	+	Ilp1
3R	16597073	-	CG10345
X	6590646	+	CG17717
2R	9186670	-	CG8026
3R	5407183	-	Orco
3L	16249560	-	CG13055
3L	16250977	-	CG13055
X	18707494	-	CCKLR-17D1
3L	17044401	-	Pop5
3R	14512691	+	mRpL11
3R	24382920	-	CG17780
2L	18740807	+	CG15167
2R	21757913	+	Grx1t
2R	8710398	-	CG14743
3L	17833277	-	CG32188
2R	14172998	+	ReepB
