chr	pos	strand	gene
3	100030893	-	
5	24811174	-	NDUFAF1
20	10726443	-	SLC35C2
30	197548	+	TYK2
28	3234192	+	EFNA2
3	51768812	+	
19	8792517	-	HNF1B
28	3254820	+	
5	24842932	+	RTF1
11	15797891	+	PNAT10
5	24881577	+	
5	58174931	+	TMX1
19	8816345	-	HEATR6
30	215824	+	
5	24930838	+	ITPKA
4	17794159	-	MAMLD1
17	7458700	-	BRD3
5	24938602	-	
22	1346169	+	ENTPD4
25	241847	+	GABPB2
5	24953840	-	
4	18042924	-	
Z	24107538	+	GCNT4
25	242766	-	SEMA6C
15	5227178	-	TCTN2
30	246931	+	TRAPPC5
3	11868416	-	PPP3R1
19	8838677	-	DYNLL2
5	58234374	+	GNG2
12	12285419	-	CFAP20DC
18	564255	-	MYH1E
3	11929031	-	CNRIP1
12	12285779	-	CFAP20DC
1	86537922	+	NFKBIZ
4	18046383	-	TMEM185A
5	24970713	-	
2	128539050	-	YWHAZ
3	51861928	+	SNX9
15	5235774	-	GTF2H3
33	6527097	-	WDR74
22	1386815	+	LOXL2
11	15802151	-	MPHOSPH6
26	327166	+	ELF3
7	7176245	+	KMO
1	57013385	-	MRPS33
5	25078510	-	RPAP1
26	353524	+	GPR37L1
19	8858046	+	SRSF1
12	12565610	-	FHIT
5	25145743	+	
22	1387717	-	R3HCC1
1	57246177	+	TMEM178B
15	5244581	+	EIF2B1
6	26825103	+	MXI1
10	18494123	-	VWA9
1	188880800	+	CHORDC1
25	253773	-	TMOD4
19	8877882	+	VEZF1
2	128539057	-	YWHAZ
17	7507682	+	WDR5B
1	188891315	-	NAALAD2
22	1396601	-	
11	16395265	+	CDH13
33	6538217	-	TAF6L
28	3265937	+	MUM1L1
6	26833510	-	SMNDC1
3	51938032	+	SYNJ2
4	59785679	-	TSPAN5
5	58247858	+	C5H14orf166
5	848390	+	BUB1B
26	355155	-	ARL8A
6	26942958	+	DUSP5
5	882206	+	
3	51943206	-	
10	18494778	-	VWA9
11	16541642	-	MLYCD
3	51949090	-	SERAC1
5	58248074	-	
19	8898622	+	CUEDC1
6	26970582	+	SMC3
28	3270287	+	NDUFS7
30	271158	+	BCAP31
1	29412777	+	PDZRN4
30	271207	-	TAFAZZIN
27	7320674	-	KRT222
1	86712813	+	ZPLD1
17	7651643	+	RXRA
6	27064906	+	
19	8902874	+	MRPS23
27	7329801	-	KRT12
25	257785	-	VPS72
33	6558794	-	EML3
20	10731594	-	ELMO2
11	16627313	-	HSBP1
5	58269815	+	PTGDR
1	86712815	+	ZPLD1
6	27081746	+	
1	188927712	-	FOLH1
3	51969085	+	GTF2H5
Z	24202516	-	NSA2
11	16658649	-	KCNG4
33	6570868	-	
2	128622765	-	ZNF706
19	8925023	-	MSI2
Z	24224343	+	GFM2
22	1402211	-	CHMP7
3	51969192	+	GTF2H5
10	18523269	+	SLC24A1
30	276588	+	WDR13
1	57312780	-	DENND11
2	128624852	-	ZNF706
5	887703	-	PLCB2
5	58276100	+	PTGER2
5	932992	+	INAFM2
2	128725283	+	
33	6574142	-	
19	9121994	-	AKAP1
5	58291084	-	TXNDC16
1	137590991	+	
5	25189178	+	AXL
15	5244199	-	DDX55
3	11957951	+	PLEK
2	128771842	+	
3	52109904	+	TULP4
Z	71818916	+	
30	276665	-	SUV39H1
33	6580953	-	CAPN1
1	29589324	-	GXYLT1
30	281353	-	WAS
30	286191	-	TBC1D25
27	7336035	-	KRT40
33	6614227	+	
5	58347293	+	GPR137C
9	8034728	-	PAX3
33	6630228	+	FAU
3	11966173	-	FBXO48
2	80749031	-	FIGNL1
5	939736	-	
3	100133415	+	VSNL1
30	289872	-	
9	8105208	-	
33	6643744	-	BANF1
2	128779644	-	NCALD
9	8146246	+	SGPP2
27	7349549	-	KRT23
1	57338604	+	WEE2
3	11966517	-	FBXO48
7	7177686	-	ITGB2
1	29633538	-	YAF2
Z	24225243	-	HEXB
4	59943366	+	METAP1
4	18074956	-	
2	80749037	-	FIGNL1
Z	24275470	+	ENC1
27	7361940	-	KRT13
28	3270301	-	
1	57344343	+	SSBP1
7	7246330	+	
20	10753196	+	SNRPN
33	6659100	-	
10	18605528	+	RAB11A
1	189153122	-	TYR
30	306703	+	
2	128963480	-	RRM2B
1	29690804	-	ZCRB1
30	311413	-	
20	10750639	-	
7	7325166	+	ADARB1
11	16738294	+	WFDC1
5	58350545	-	ERO1A
13	17366433	-	
15	5277195	+	RILPL1
Z	72039733	+	DTWD2
26	367531	-	PTPN7
25	282487	+	PSMD4
30	337574	-	
2	80755118	-	DDC
11	16735668	+	WFDC1
Z	72225125	-	
27	7369267	-	KRT24
25	294351	+	ZNF687
5	1019743	+	KNSTRN
1	57424085	+	CREB3L2
4	18648264	-	
5	25367794	+	JMJD7
26	367534	-	PTPN7
15	5262284	-	SNRNP35
19	9177498	+	EVI2A
2	80837736	-	
30	360298	-	MECP2
15	5280248	-	SNRNP35
3	52165059	+	TMEM181
19	9181084	+	
27	7380163	-	
26	367536	-	PTPN7
4	59946344	-	ADH4
5	25372396	+	
30	382389	-	
12	13498453	+	PTPRG
2	80852532	-	GRB10
19	9186458	+	OMG
1	137671133	+	
26	367831	-	PTPN7
15	5285226	+	RILPL2
5	25420105	+	
1	189559491	+	CTSC
27	7388618	-	
25	313422	-	RFX5
30	385073	-	
5	58380737	+	PSMC6
4	18668176	-	FMR1
2	80852665	-	GRB10
5	1035629	+	IVD
13	17416684	+	CSF2
4	18702761	+	
Z	24707997	-	UTP15
9	8147337	-	FARSB
3	52164989	-	DYNLT1
4	18719237	+	
1	189596533	+	RAB38
4	19321788	+	SLITRK2
5	1085377	+	BAHD1
5	25427166	-	
4	19636950	-	
7	7908623	+	GLS2
5	1096321	+	CHST14
18	609685	-	MYH1C
27	7394650	-	
33	6705108	-	
10	18897191	+	DIS3L
5	1117620	-	PRLHR2
15	5287583	-	
3	100135676	-	SMC6
9	8204484	+	MOGAT1
12	13533499	+	C3orf14
25	316897	-	
1	29770993	+	PPHLN1
13	17425289	+	IL3
3	11998079	-	PROKR1
19	9251499	+	WSB1
5	1124770	-	C5H15orf57
5	58394183	+	STYX
1	29774813	-	PRICKLE1
1	189832689	-	TMEM135
13	17432050	+	KK34
27	7405857	-	
22	1422776	-	RHOBTB2
12	13539675	-	FEZF2
3	52200623	+	SYTL3
3	12107322	+	BFSP1
22	1423491	-	
3	100187161	+	GEN1
1	190017357	+	FZD4
27	7412912	-	
25	325146	-	
1	30046660	-	ADAMTS20
19	9328147	+	
3	100205795	+	MSGN1
1	137705038	+	
1	190099704	-	PRSS23
1	87757880	-	CBLB
22	1496589	+	PEBP4
5	58397792	-	GNPNAT1
9	8263172	+	ACSL3
33	6740831	+	RUVBL2
27	7422082	-	
4	19869713	+	TRIM2
1	57738114	+	PTN
28	3302247	+	RPS15
20	10803308	-	EDN3
11	16763730	-	TLDC1
1	137721326	+	
25	336057	-	
2	81513067	+	
1	30181037	-	PUS7L
4	19869967	+	TRIM2
1	190268109	+	ME3
20	10842258	-	ZNF831
19	9331188	+	
5	25532127	-	EHD4
27	7431893	-	
2	81683397	+	
11	16765432	-	TLDC1
1	57733761	+	PTN
4	19870165	+	TRIM2
17	7862385	+	COL5A1
2	81693259	+	
3	52201415	-	EZR
10	18896840	-	TIPIN
27	7438735	-	KRT14
1	57808038	-	CHRM2
33	6740858	-	
11	16818088	-	COTL1
1	190277967	-	FAM181B
9	8282369	+	KCNE4
33	6768183	-	
1	57954789	-	
11	16851013	+	KLHL36
9	8387258	-	SCG2
33	6777450	+	CACNG7
30	395953	-	ELOF1
10	18897950	-	TIPIN
2	32206319	+	CBX3
5	58463837	-	DDHD1
3	100212447	-	ZPAX
2	81793357	-	
33	6785410	+	
30	397120	-	ACP5
3	100259513	+	KCNS3
20	10877912	+	PRELID3B
27	7445506	-	KRT17
33	6789248	-	
26	474775	+	LGR6
1	190297679	-	PRCP
7	7912708	-	STAT1
1	137735180	+	
33	6796994	-	
3	100529313	-	RDH14
2	128985552	-	UBR5
12	13896406	+	SNTN
1	58243481	+	MTPN
15	5328661	+	SBNO1
5	58714564	-	BMP4
5	25554599	-	
5	1140552	+	RPUSD2
12	13920134	-	THOC7
Z	24724746	+	ANKRA2
1	30202651	+	IRAK4
7	7937367	-	STAT4
28	3318632	-	
2	129086910	+	ODF1
1	58360087	+	FAM180A
20	10887227	+	
25	342332	-	SELENBP1
15	5330842	-	
18	645073	-	
1	137760396	+	
3	100541466	-	
25	342334	-	SELENBP1
27	7463267	+	EIF1
2	129101240	-	KLF10
3	100663309	-	
20	10887219	+	
5	1170940	+	
3	100974921	-	
25	381988	+	POGZ
18	687325	-	SCO1
28	3319418	-	C19orf25
1	30202650	+	
18	696706	+	ADPRM
11	16903198	+	USP10
27	7466372	+	
3	52334371	+	RSPH3
4	19916272	+	MND1
20	10887341	-	TUBB1
5	25599967	-	
Z	24736603	-	BTF3
1	58390981	+	SLC13A4
28	3320525	-	REEP6
3	52378280	+	PLAGL1
27	7466900	-	
17	7926755	+	OLFM1
25	383948	-	PSMB4
22	1572139	+	BIN3
1	190343744	-	RAB30
5	25622679	-	
3	52378552	-	ZC2HC1B
3	101347513	+	
1	88465698	-	
26	496842	-	NELFE
30	417783	-	RAD23A
1	190343777	-	RAB30
1	58399989	-	C7orf73
17	8013127	+	PPP1R26
1	190427144	+	PCF11
3	101353096	-	TTC32
1	88689678	+	
22	1550046	-	
3	52392519	-	
Z	24897185	-	TMEM174
9	8423634	-	AP1S3
10	18939690	+	MAP2K1
17	8017252	-	C9orf116
22	1564499	-	
1	30203889	-	TWF1
30	422263	-	CALR
8	20123832	-	HYI
5	25690521	-	
5	1180757	+	RAD51
19	9342031	-	NOS2
2	129117614	-	AZIN1
17	8020171	+	MRPS2
1	58864004	+	PKP2
5	1184856	+	CYP1C1
1	58910125	+	YARS2
5	25716503	-	
27	7477796	-	JUP
10	18940350	-	SNAPC5
12	14033841	-	PRICKLE2
26	510669	+	SKIV2L
27	7494350	-	P3H4
5	25782297	-	PLA2G4F
25	413399	+	TUFT1
27	7504478	+	FKBP10
6	27111651	+	PDCD4
11	16934252	+	CRISPLD2
12	14132885	-	ADAMTS9
17	8025526	-	DIPK1B
11	16934240	+	CRISPLD2
2	82292938	+	VSTM2A
7	8098275	+	MYO1B
1	30257407	-	
6	27111650	+	PDCD4
7	8109241	-	
19	9375787	-	LYRM9
5	58939830	+	SOUL
26	522316	+	KLHL12
15	5353589	+	CDK2AP1
2	82682232	+	
2	32251177	+	SNX10
2	129193565	+	ATP6V1C1
Z	24929540	-	
9	8445710	-	WDFY1
2	129193275	+	ATP6V1C1
17	8043918	+	AGPAT2
28	3340026	-	THOP1
19	9375788	-	LYRM9
2	32251170	+	SNX10
3	52540546	+	FUCA2
6	27111636	+	PDCD4
26	523803	+	RABIF
7	8149927	+	NABP1
2	129231537	+	BAALC
7	8198229	-	CAVIN2
19	9375854	-	LYRM9
6	27111649	+	PDCD4
30	428758	+	FARSA
11	17014236	+	HNF4beta
10	18942659	-	RPL4
2	32392815	-	SKAP2
5	58948799	+	FKBP3
22	1611516	-	
20	10901215	-	NELFCD
3	52540656	-	
13	17519533	+	PDLIM4
7	8220110	-	TMEFF2
6	27109662	-	BBIP1
26	534597	+	TUBA3E
3	52569466	+	
2	129282543	+	FZD6
11	17017722	-	ZDHHC7
1	190538523	-	
15	5353591	+	CDK2AP1
2	129292975	+	CTHRC1
22	1628938	+	PHYHIP
5	1232835	+	GCHFR
10	18967554	+	ZWILCH
3	52596322	-	AIG1
5	58950181	-	PRPF39
7	9664680	+	SLC39A10
15	5354761	-	C15H12ORF65
13	17541439	+	SLC22A4
Z	24972463	-	
20	10918207	-	GNAS
3	52865825	+	HIVEP2
4	20036041	+	TLR2B
1	30463434	-	NELL2
3	52866174	+	HIVEP2
17	8044471	-	EGFL7
5	1233066	-	DNAJC17
5	58968105	-	TOGARAM1
3	101394465	-	MATN3
2	32577089	-	HOXA1
25	432852	-	CELF3
Z	25036411	-	TNPO1
5	1236870	+	C15orf62
18	808175	-	MYOCD
5	1249935	-	
1	190729172	-	
2	83560047	+	RPRD1A
1	137788014	+	
17	8044536	-	EGFL7
10	19141564	+	SMAD6
5	59011185	+	KLHL28
4	20038962	+	TLR2B
18	1052626	+	ELAC2
2	32582774	-	HOXA2
13	17564407	+	SLC22A5
25	443960	-	MRPL9
15	5368687	+	
6	27177989	+	SHOC2
5	59066450	-	
5	59074981	-	
7	9675351	-	
6	27192326	+	ADRA2A
5	1264050	+	OR1052
18	1069292	+	
Z	25213519	+	ZNF366
20	11061622	-	NPEPL1
2	32588887	-	HOXA3
5	59650477	-	LRFN5
6	27574464	-	GPAM
4	20063168	-	SFRP2
8	20527431	+	KDM4A
18	1079459	+	
9	8549021	-	FAM124B
2	129295113	-	SLC25A32
1	30655041	+	
1	190815780	-	
27	7514135	+	KLHL10
3	101413017	-	LAPTM4A
2	32589660	-	HOXA3
4	20249413	-	PLRG1
27	7517127	-	KLHL11
18	1093969	+	
7	9694285	+	
1	30661406	-	DBX2
Z	72935523	-	COMMD10
1	191414106	-	
1	30787549	+	ANO6
18	1140795	+	
1	30852284	-	
1	191518146	-	
7	9731429	-	
5	1281024	+	
20	11076024	-	STX16
25	448788	-	TDRKH
15	5380950	+	
20	11172710	+	APCDD1L
25	452387	-	RORC
3	101546272	-	SDC1
2	32608898	-	HOXA4
18	1152876	+	
3	101576576	-	
22	1658948	+	
3	53100608	-	VTA1
4	20315123	+	FGB
Z	25250237	-	PTCD2
9	8558501	-	CUL3
18	1233151	+	
25	461336	-	THEM4
3	53155861	+	NMBR
18	1261759	-	SHISA6
9	8646221	+	
1	88731807	-	IFT57
2	32622087	-	HOXA5
33	6861250	+	ZBTB39
33	6864240	-	GPR182
25	464699	-	S100A10
18	1676288	+	PIRT
6	27639564	+	TECTB
2	32626024	-	HOXA6
3	54061125	+	CITED2
33	6867525	-	
20	11181276	-	VAPB
Z	25313284	+	MRPS27
12	14847918	-	LRIG1
4	20321300	-	FGA
2	129332643	+	DCAF13
Z	73031106	-	ARL14EPL
2	32633880	-	HOXA7
25	476770	+	DEDD
2	83799056	-	GALNT1
33	6871003	-	
Z	25324362	-	MAP1B
1	137823933	-	EDAR
2	32643254	-	HOXA9
Z	25512595	+	TMEM252
Z	73044444	-	LVRN
2	83928698	+	INO80C
Z	25517804	-	PGM5
1	137931657	+	
15	5476679	+	
25	477457	-	NIT1
Z	25591649	+	
2	32651349	-	HOXA10
20	11214851	-	RAB22A
2	32662566	-	HOXA11
20	11253154	+	
12	15057873	+	
20	11250167	+	
Z	73107483	-	AP3S1
28	3364725	+	DIRAS1
19	9443930	+	NLK
25	481938	+	PFDN2
4	20332665	-	FGG
2	32680060	-	HOXA13
28	3396325	+	
1	191541126	+	
Z	73140245	+	ATG12
4	59984686	-	ADH1C
20	11273945	+	
5	25831277	-	TMEM87A
15	5490582	+	
4	20391061	+	
28	3398994	-	GADD45B
10	19286543	-	AAGAB
1	191541134	+	
Z	73156876	+	CDO1
2	32718158	+	EVX1
5	1606930	-	OR5W2
6	27680455	+	ACSL5
2	84289093	-	FRRS1L
22	1697453	+	DOK2
10	19291200	-	AAGAB
28	3411879	+	MAP1S
5	1615834	-	OR5AS1
6	27681267	+	ACSL5
3	54130235	-	HECA
4	20397656	+	LRAT
25	494021	-	
19	9449883	+	TMEM97
28	3403596	+	
1	191541030	+	
6	27681605	+	ACSL5
1	31057372	-	SLC38A1
10	19287985	+	SMAD3
4	20423020	+	RBM46
25	610730	+	
5	1623560	-	
8	20690861	+	ARTN
Z	73203671	+	TMED7
3	54176664	-	ABRACL
Z	25695976	-	CBWD1
14	478502	-	NTAN1
19	9449074	-	IFT20
Z	73217415	+	MARVELD2
13	17608228	-	IL5
3	101683698	+	RHOB
10	19369884	+	IQCH
5	1642349	-	
4	20543866	+	NPY2R
Z	25740832	+	
1	191542179	+	
1	88761403	+	HHLA2
27	7553226	+	
30	461847	-	NXNL1
1	138171329	-	SEPTIN10
4	20543491	+	NPY2R
1	191541963	+	
15	5492846	-	ARL6IP4
2	129834748	+	DCSTAMP
11	17392339	-	FOXF1
9	9020869	+	NYAP2
17	8182744	+	INPP5E
5	25871820	+	GANC
22	1890661	+	LZTS1
1	138199914	+	SOWAHC
13	17643175	+	
9	9398655	-	IRS1
27	7558599	+	CNP
10	19376537	+	C15orf61
1	191549710	-	CCDC89
15	5494487	-	ARL6IP4
2	129834675	+	DCSTAMP
3	101863127	-	HS1BP3
7	9813840	-	HECW2
5	1655877	-	MRPL21
4	20616732	-	
3	101863291	-	HS1BP3
1	138242421	-	CHAMP1
20	11529472	+	PMEPA1
13	17645769	-	
4	20809491	+	GUCY1A1
9	9454131	+	RHBDD1
28	3424534	+	B3GNT3
1	88760863	-	MYH15
6	27683963	-	ZDHHC6
1	138258481	-	
17	8184325	-	PMPCA
11	17590414	-	IRF8
3	101920259	+	GDF7
9	9462681	-	
1	138269998	-	
17	8191419	+	
5	1708602	+	IGHMBP2
13	17653397	+	IL13
11	17599345	-	
15	5498812	-	OGFOD2
17	8206043	+	SNAPC4
Z	73232634	+	
9	9507151	-	
2	32837147	-	HIBADH
5	1709027	-	SYT12
20	11554555	-	PCK1
12	15534822	+	TAFA1
1	88827762	-	KIAA1524
28	3460673	+	KCNN1
13	17659512	+	IL4
1	88853150	+	
5	1720111	-	PTDSS2
20	11615331	-	RBM38
17	8215543	+	
25	670528	+	DPF1
9	9583851	+	
12	15594740	-	TAFA4
7	9992200	-	GTF3C3
15	5509411	+	
25	674810	-	
19	9522848	-	MNT
11	17610547	-	COX4I1
1	88856191	-	SH2D1B
3	54264069	+	REPS1
2	84402769	-	
30	478263	+	PGLS
25	677769	-	LMNA
17	8222344	+	DNLZ
11	17622303	+	EMC8
28	3469363	+	OCLN
15	5523595	+	ABCB9
1	88924526	+	TRAT1
25	738551	+	MEX3A
1	138283945	-	CDC16
25	1266269	+	
28	3470292	-	NR2F6
14	509591	-	RSL1D1
4	20906890	+	TDO2
25	1303643	-	
15	5539743	+	VPS37B
28	3481883	-	
11	17630531	+	
8	20715240	-	DPH2
5	25904242	-	ZNF106
28	3488497	+	
27	7580140	+	NKIRAS2
3	54273073	-	CCDC28A
27	7580080	-	ZNF385C
25	1308024	-	
17	8317208	+	
27	7595502	-	
9	9610123	+	MFF
3	102199405	-	APOB
5	25954313	+	SNAP23
20	11647186	-	SPO11
8	20722672	+	ATP6V0B
14	521014	-	GSPT2
3	102281938	+	TDRD15
1	59256080	+	
4	20873531	-	ASIC5
1	59308575	-	
20	11723878	+	BMP7
1	138478854	+	RASA3
25	1315795	-	
9	9610296	+	MFF
25	1393214	+	
28	3491426	-	ABHD8
20	11939844	-	TFAP2C
25	1404266	+	
1	88927960	-	HJURP
28	3501388	+	MRPL34
9	9614811	+	MRPL44
3	54467906	-	
Z	73243667	-	
5	1781819	+	SIGIRR
13	17663660	-	KIF3A
8	20732722	+	B4GALT2
25	1395059	-	
10	19505705	+	
1	138549860	+	GAS6
6	28407511	-	NRAP
25	1406387	+	
5	25956755	-	LRRC57
4	20906538	-	CTSO
14	629731	+	SNX29
10	19506829	+	
28	3508192	+	DDA1
15	5545598	-	HIP1R
1	31222996	-	SLC38A4
5	25966218	+	HAUS2
25	1421352	+	
4	60056286	+	MTTP
2	130580345	-	
1	31223009	-	SLC38A4
1	138554082	-	
14	667031	-	CPPED1
6	28478945	+	CASP7
13	17687210	+	CCNI2
4	60065472	-	
5	26021800	+	
27	7642263	-	DHX58
4	21318742	+	PDGFC
25	1423172	-	RNF115
1	31223236	-	SLC38A4
4	60068450	-	
15	5566666	-	DENR
1	88956754	-	GUCA1C
12	15693136	-	TMF1
14	869064	+	SHISA9
5	26045756	+	
27	7646435	-	KAT2A
1	59404622	-	
25	1428740	+	
1	31370366	-	AMIGO2
3	12555719	-	COQ8A
1	138644102	+	ATP4B
4	21407298	+	GLRB
14	1082730	+	ERCC4
20	11969172	-	RTFDC1
1	88989353	-	
Z	26016185	+	DMRT3
3	103966616	-	ATAD2B
Z	26046918	+	DMRT2
1	89072961	+	
26	682861	+	SYT2
28	3527452	+	GTPBP3
2	130629152	+	
2	130658535	-	
28	3528771	-	
14	1136699	+	
11	17634750	+	GINS2
28	3540874	-	CILP2
22	1915994	+	MAK16
1	191633098	-	PICALM
1	138648967	-	TFDP1
22	1915804	-	TTI2
4	60121038	+	DAPP1
5	26110050	-	
2	130713492	+	SHARPIN
6	28504700	-	DCLRE1A
28	3548245	-	
33	6897535	+	ATP5B
25	1452262	+	
2	130728188	+	
30	527127	+	
5	26132388	-	TTBK2
5	1815550	+	
11	17637205	-	GSE1
25	1456014	+	
11	17697775	-	
33	6903304	+	
30	536936	-	MRPL4
28	3554000	-	NDUFA13
22	1919874	-	RNF122
7	10027482	-	PGAP1
30	546916	+	
3	54606430	+	PERP2
20	11983384	+	GCNT7
5	1819250	+	
5	26206964	+	ROM1
25	1463289	+	
3	104060781	+	UBXN2A
8	20805578	-	ERI3
5	1821290	+	
Z	73341429	+	MCCC2
15	5577062	+	GPN3
3	54632861	+	PERP1
8	20982770	+	
14	1154102	+	
5	1823163	+	IFITM5
33	6912391	+	
5	26214323	-	UBR1
3	104060615	+	UBXN2A
9	9667482	-	
33	6907855	+	
2	32987174	-	JAZF1
Z	73349070	+	CARTPT
15	5582595	+	ARPC3
22	1926335	-	DUSP26
6	28550586	+	NHLRC2
20	11984112	+	GCNT7
Z	73380179	-	
Z	26485747	-	
4	60121988	-	LAMTOR3
15	5591583	+	ANAPC7
1	191761996	+	EED
8	21081679	+	RNF220
27	7656881	-	RAB5C
3	54672238	-	TNFAIP3
5	26291686	+	TMEM62
6	28608617	+	ADRB1
27	7657231	-	RAB5C
Z	73473843	-	KCNN2
1	138696217	-	TMCO3
13	17732517	+	SOWAHA
8	21085109	-	TMEM53
27	7657324	-	RAB5C
1	138696406	-	TMCO3
Z	73625145	+	
9	9695640	+	CCL20
13	17740791	-	
15	5600483	-	ATP2A2
Z	73668038	+	
12	15707287	-	UBA3
2	33475303	+	CREB5
1	191772902	-	HIKESHI
33	6925702	+	MIP
3	12595835	-	PSEN2
Z	73701822	+	
4	60128048	-	DNAJB14
12	15707288	-	UBA3
Z	73746044	+	
26	782042	+	CSRP1
Z	73758494	-	
3	104093730	+	MFSD2B
Z	73873604	-	
20	12011414	-	CSTF1
2	33525854	-	TRIL
26	786593	+	PHLDA3
8	21100451	+	ARMH1
13	17773177	+	GDF9
1	89817466	+	ABHD10
12	15731462	+	ARL6IP5
7	10057110	-	ANKRD44
5	26296854	-	PTGR2
4	60154127	-	H2AFZ
15	5671460	-	IFT81
1	138751839	+	DCUN1D2
5	26370948	+	MIDEAS
11	17805114	+	MAP1LC3B
3	54914161	+	IFNGR1
Z	74200150	-	
13	17777062	+	UQCRQ
3	104100480	-	WDCP
4	60166294	+	
12	15733036	-	LMOD3
11	17808079	-	ZCCHC14
Z	74243684	-	
1	138760577	+	
27	7676881	-	HCRT
11	17907521	+	JPH3
13	17781262	+	LEAP2
20	12027221	+	AURKA
9	9721804	+	DAW1
Z	74351047	-	
1	138775306	+	
Z	74417165	-	
7	10184959	-	SF3B1
10	19571187	+	PIAS1
Z	74469746	-	
2	33780195	+	
3	54930168	+	IL22RA2
3	12687919	-	NDUFAF5
1	59561664	+	FAM60A
27	7690790	-	GHDC
Z	74650902	-	
20	12027572	-	FAM210B
5	26378790	-	DNAL1
1	89837356	+	TAGLN3
22	2321259	+	
1	138831232	+	GRTP1
2	85614487	-	ZNF830
Z	74673891	-	
4	21769983	-	GASK1B
7	10219664	+	COQ10B
1	89837361	+	TAGLN3
5	1837180	+	
20	12062013	-	MC3R
Z	74841373	+	
4	21771139	-	GASK1B
5	26400138	-	
30	605036	+	
Z	74991503	+	
27	7694496	-	STAT5A
12	15745789	-	FRMD4B
2	85628166	-	BAG1
30	609009	-	
1	192366025	+	TAS2R4
Z	74880839	+	
2	130839147	+	SCX
6	28682903	+	TDRD1
1	193229388	+	
1	138832131	-	LAMP1
Z	74981005	+	
25	1504925	-	IQGAP3
20	12100294	+	
5	1838329	-	PSMD13
2	130993771	+	HSF1
Z	75010565	+	
6	28683067	+	TDRD1
1	89885047	+	TMPRSS7
13	17833844	-	ZCCHC10
2	131015321	-	
Z	75047073	-	
1	59561663	+	FAM60A
Z	26611454	+	KCNV2
4	21804879	+	TMEM144
11	17912569	-	KLHDC4
20	12112972	+	CBLN3
9	9999445	-	PID1
3	104187695	+	FKBP1B
3	54977305	+	IL20RA
30	631147	-	
2	131018916	-	
6	28701120	+	VWA2
2	85637791	-	CHMP5
Z	75236350	+	
5	1851872	+	SIRT3
2	131046336	+	
1	89928361	+	C3orf52
9	10092468	-	DNER
30	642638	-	
2	131099728	+	
Z	75267960	+	
Z	75232942	+	
22	2481932	+	ZNF703
10	19575321	-	CALML4
3	104190916	-	SF3B6
12	15967742	+	MITF
14	1197084	-	PARN
25	1522946	+	NAXE
1	89954039	+	
22	2501587	+	ERLIN2
20	12254307	-	DOK5
13	17868185	+	HSPA4
Z	75359870	+	
25	1522873	-	GPATCH4
4	21927832	+	RXFP1
7	10221487	-	HSPD1
28	3640925	+	TM6SF2
5	26420941	-	C5H14ORF169
28	3645132	+	HAPLN4
1	193803700	+	TENM4
1	59656100	+	IPO8
30	697115	-	
2	131165907	+	
2	85647805	-	FH
10	19578869	-	CLN6
11	17954812	-	SLC7A5
2	131186117	+	
30	707097	-	SYDE1
1	89966753	+	CD200L
26	813890	+	TNNT2
20	12334560	-	PFDN4
7	10236618	+	HSPE1
1	31570534	+	ATP23
4	21926876	-	C4orf46
11	17992311	-	CA5B
30	718987	-	
26	827967	-	PKP1
2	131207918	+	
27	7716059	-	STAT3
15	5727150	+	P2RX7
22	2508843	+	PLPBP
17	8349412	+	LHX3
26	870577	-	
5	1853554	-	RIC8A
27	7732348	-	PTRF
10	19594243	+	FEM1B
2	33867648	-	SCRN1
Z	76026345	+	
Z	75621797	+	
2	33868370	-	SCRN1
5	1853555	-	RIC8A
25	1539153	-	UBQLN4
19	9615085	+	PAFAH1B1
Z	75762383	+	
33	6934584	+	APOF
13	17875462	+	RNF14
5	1869053	+	BET1L
4	60301963	-	PPP3CA
8	21124237	+	RPS8
Z	75878600	+	
2	33912328	-	FKBP14
12	16011478	+	
3	104201718	-	PFN4
1	89985759	+	CD200
26	914096	+	TMEM9
25	1553398	+	LAMTOR2
1	138856050	-	CUL4A
12	16053940	-	MDFIC2
7	10249549	+	MOB4
1	90031206	-	CGGBP1
19	9612533	+	PAFAH1B1
22	2527806	-	BRF2
1	59917168	+	
33	6940207	+	STAT2
8	21126881	-	BEST4
2	85662894	-	SDHA
25	1559757	+	RAB25
14	1241143	+	BFAR
Z	76535892	+	
3	12798024	+	TASP1
19	9612534	+	PAFAH1B1
25	1556410	-	
1	194147757	-	
5	1870154	-	VPS51
Z	75940692	+	
1	59938749	+	DDX11
8	21145202	+	PLK3
25	1565379	+	
1	194247721	+	
13	17876802	-	GNPDA1
14	1241144	+	BFAR
27	7781732	+	NAGLU
Z	76027214	-	
2	85684086	+	CCDC127
22	2545037	-	PRLHRL
6	28775575	-	ABLIM1
3	12825298	-	ISM1
1	90080670	+	C3orf38
19	9611555	+	PAFAH1B1
9	10364902	+	ZBTB38
14	1241141	+	BFAR
17	8438866	+	NACC2
15	5734094	+	P2RX4
4	60699388	+	BANK1
13	17900470	+	NDFIP1
2	33952599	-	COLQ
17	8438530	+	NACC2
2	85711341	+	SLC6A19
19	9617661	-	CLUH
13	17915699	-	SPRY4
14	1241795	-	PLA2G10
17	8438639	+	NACC2
Z	76144564	+	
19	9651525	-	CCDC92B
1	194285891	+	KCTD21
Z	76606986	+	
17	8438423	+	NACC2
1	32058328	-	
