chr	pos	strand	gene
10	14331145	+	
10	14343325	+	
5	148756061	-	
3	59902988	-	LANCL2
3	59903648	-	LANCL2
8	94951927	+	ESRP1
5	16526875	+	CLRN2
7	150509315	+	SPATA7
7	150509348	+	SPATA7
7	150509354	+	SPATA7
7	150509376	+	SPATA7
7	150514075	+	SPATA7
10	92493907	+	SPO11
1	197861233	+	GPATCH3
7	132811499	-	
5	170620286	-	HMGB2
4	167156090	+	SERPINB6
4	167156726	+	SERPINB6
4	167156842	+	SERPINB6
4	167157186	+	SERPINB6
4	167158017	+	SERPINB6
10	12248192	+	RPL3
10	12248959	+	RPL3
10	12248960	+	RPL3
10	12250736	+	RPL3
6	167692211	-	LCP2
6	167691305	-	LCP2
6	167691493	-	LCP2
10	14353947	+	SSTR3
10	14357910	+	SSTR3
7	34472193	-	ALDH1A2
5	16565226	+	
2	118538196	-	FEZF2
4	137372572	+	FKBPL
8	141237726	-	PTK2
8	141238026	-	PTK2
8	141196378	-	PTK2
8	141166085	-	PTK2
8	141126855	-	PTK2
1	197873166	+	GPN2
3	143159415	+	ST7
3	143159483	+	ST7
3	143159523	+	ST7
3	143162364	+	ST7
3	143163776	+	ST7
3	143219106	+	ST7
3	143224624	+	ST7
3	143224681	+	ST7
7	82788298	+	
7	62617982	+	
5	16572621	+	LAP3
7	112411425	-	SOS2
7	112438613	-	SOS2
7	112438558	-	SOS2
10	14383074	+	C1QTNF6
10	14383141	+	C1QTNF6
7	62622388	-	
7	132924177	-	MAP3K9
7	132923768	-	MAP3K9
3	42054079	-	OR2AE1
8	95029704	+	DPY19L4
8	95035398	+	DPY19L4
9	58275694	+	
7	62643146	+	BTBD1
1	197903329	-	SFN
7	21187378	-	PATL2
5	6160273	-	KIAA0232
5	6181749	-	KIAA0232
5	6181744	-	KIAA0232
5	6143898	-	KIAA0232
5	6112669	-	KIAA0232
7	93113939	+	AP4S1
7	93159674	+	AP4S1
7	82880149	+	METTL17
10	32111809	+	SCARF2
10	32112432	+	SCARF2
10	32112722	+	SCARF2
10	32119642	+	SCARF2
10	32170727	+	SCARF2
9	133931829	-	
5	85250810	-	SLC10A6
8	123497487	+	FAM83A
3	42093849	-	TRIM4
3	42093698	-	TRIM4
10	92514064	+	RAE1
10	92514077	+	RAE1
10	92514103	+	RAE1
8	17363706	-	CNOT7
8	17363433	-	CNOT7
8	17364170	-	CNOT7
10	14420316	+	IL2RB
10	22675105	-	
9	134013455	+	
1	197940978	-	ZDHHC18
4	137374627	+	ATF6B
4	137374656	+	ATF6B
9	41473207	+	BMS1
1	148632893	-	RABGGTB
6	20604207	-	
8	123558378	-	C8H8orf76
8	123558355	-	C8H8orf76
3	126739877	+	MAGI2
3	127585570	+	MAGI2
2	28659768	-	
10	1623120	-	ZBED4
7	34546984	+	AQP9
9	58389076	+	ZCCHC24
9	134052624	-	
5	85283565	-	C5H4orf36
2	554381	+	MUC20
9	120024374	-	RGS10
9	120017610	-	RGS10
9	120008963	-	RGS10
9	120008925	-	RGS10
10	56335540	-	SNAP25
10	56335569	-	SNAP25
10	56335563	-	SNAP25
10	56314208	-	SNAP25
10	56335514	-	SNAP25
10	56335471	-	SNAP25
10	56314222	-	SNAP25
8	22763653	+	PDLIM2
8	22764798	+	PDLIM2
8	22774300	+	PDLIM2
8	22784694	+	PDLIM2
5	16608929	+	MED28
2	60897248	+	GFM1
2	60897305	+	GFM1
2	60897366	+	GFM1
1	208758035	+	HSPB7
5	148962403	-	SH3D19
5	148868128	-	SH3D19
5	148868212	-	SH3D19
5	148863327	-	SH3D19
5	148819175	-	SH3D19
7	82889817	+	SLC39A2
1	208772792	-	SRARP
4	139266143	-	ATAT1
4	139267510	-	ATAT1
4	139267370	-	ATAT1
4	139267311	-	ATAT1
4	139289083	-	ATAT1
4	139288574	-	ATAT1
4	139288804	-	ATAT1
3	42108943	-	GJC3
10	66644659	-	DEFB119
8	17364057	+	VPS37A
7	21220682	+	B2M
7	21220691	+	B2M
8	123592934	-	ZHX1
10	1653908	+	BRD1
10	1653922	+	BRD1
7	150679364	-	PTPN21
7	150679165	-	PTPN21
3	60253843	-	EGFR
3	60234623	-	EGFR
3	60130571	-	EGFR
9	58490035	-	PPIF
9	58489729	-	PPIF
3	36240384	+	
5	16779208	-	FAM184B
6	70872748	+	
7	34835197	+	LIPC
7	34835237	+	LIPC
2	144814594	-	NUP210
2	144814524	-	NUP210
2	144794182	-	NUP210
4	167209190	+	SERPINB9
4	167212385	+	SERPINB9
4	167212863	+	SERPINB9
4	167212865	+	SERPINB9
10	20863382	+	DUSP18
10	20864284	+	DUSP18
10	20864289	+	DUSP18
10	20864525	+	DUSP18
3	42146435	-	AZGP1
3	42151807	-	AZGP1
9	32888663	-	
7	84602147	-	DAD1
2	29263973	+	SATB1
2	29266574	+	SATB1
2	29284348	+	SATB1
2	29284735	+	SATB1
2	608699	-	
2	608078	-	
7	21238525	+	
1	197976052	-	PIGV
1	197976020	-	PIGV
1	197975555	-	PIGV
1	197975038	-	PIGV
5	85342498	+	AFF1
5	85398683	+	AFF1
7	62706188	+	HOMER2
7	62706196	+	HOMER2
7	62706204	+	HOMER2
7	62707454	+	HOMER2
7	62767484	+	HOMER2
7	62823774	+	HOMER2
7	62827537	+	HOMER2
7	62839432	+	HOMER2
7	21246869	+	TRIM69
10	12325673	+	PDGFB
10	12335749	+	PDGFB
3	36390052	+	
7	84610659	+	ABHD4
3	21060833	+	MRPL39
3	21060853	+	MRPL39
3	21060858	+	MRPL39
3	21060859	+	MRPL39
1	58300756	+	GPR25
1	208800964	+	ZBTB17
1	208801005	+	ZBTB17
1	208801023	+	ZBTB17
1	208829469	+	ZBTB17
10	20895940	-	SLC35E4
8	125254004	+	
10	14462793	+	TMPRSS6
1	58318827	+	INAVA
3	36418479	+	SDK1
8	125279677	+	ZNF572
8	125317391	+	ZNF572
10	703286	+	
10	703373	+	
10	703389	+	
3	42183489	+	
1	148695334	-	ACADM
1	148694972	-	ACADM
1	148692266	-	ACADM
8	123712717	-	ATAD2
3	42193526	+	ZKSCAN1
7	86458818	+	NFATC4
7	86460095	+	NFATC4
7	21379664	+	TERB2
10	12415516	+	CBX7
10	12415562	+	CBX7
7	82915493	-	NDRG2
7	82916400	-	NDRG2
7	82915859	-	NDRG2
7	82916265	-	NDRG2
7	82915657	-	NDRG2
7	82925305	-	NDRG2
7	82916264	-	NDRG2
7	82915571	-	NDRG2
7	82915264	-	NDRG2
7	82914523	-	NDRG2
3	181024087	-	PAXIP1
3	181019732	-	PAXIP1
3	181023837	-	PAXIP1
3	181006253	-	PAXIP1
4	143506573	-	BTN3A3
5	16807704	-	DCAF16
5	16802994	-	DCAF16
8	125346992	+	SQLE
10	92558820	+	RBM38
10	92559021	+	RBM38
9	32967348	-	KIF5B
7	101506586	-	FBXO33
7	101506232	-	FBXO33
7	35159466	-	ADAM10
7	35126511	-	ADAM10
7	35159705	-	ADAM10
7	35158969	-	ADAM10
7	35127258	-	ADAM10
8	95138961	+	INTS8
8	95139096	+	INTS8
10	20953106	-	TCN2
10	20952971	-	TCN2
10	20952870	-	TCN2
4	109210092	-	PTP4A1
7	50512687	+	CD276
7	50513490	+	CD276
7	50520285	+	CD276
7	50523966	+	CD276
7	50527132	+	CD276
10	32221431	-	ZNF74
8	17529882	-	MTMR7
8	17529796	-	MTMR7
8	17490218	-	MTMR7
1	58344143	+	
9	58715733	-	ZMIZ1
9	58715607	-	ZMIZ1
9	58695704	-	ZMIZ1
10	32207282	+	
9	19796532	-	NSUN6
9	19796092	-	NSUN6
10	32277717	+	
7	101552440	-	
4	143710162	+	
5	16808032	+	NCAPG
5	16808875	+	NCAPG
10	92646665	+	
9	120049030	+	
10	742910	-	ACR
7	101896822	+	
7	21451638	+	SORD
7	86489633	+	NYNRIN
4	143723171	+	
4	167273710	+	SERPINB1
4	167274047	+	SERPINB1
4	167274249	+	SERPINB1
4	167275111	+	SERPINB1
10	32308126	+	DGCR6L
3	42228540	+	ZSCAN21
3	42228551	+	ZSCAN21
3	42228571	+	ZSCAN21
3	42231940	+	ZSCAN21
3	42232561	+	ZSCAN21
1	198036005	-	ARID1A
1	198148091	-	ARID1A
1	198069260	-	ARID1A
7	93306500	-	HECTD1
7	93308080	-	HECTD1
7	84783879	+	OXA1L
10	92697645	-	CTCFL
10	92698720	-	CTCFL
4	143743725	-	HIST1H2BH
9	7151589	-	IL15RA
9	7151998	-	IL15RA
9	7151555	-	IL15RA
8	95264314	-	TP53INP1
8	95264286	-	TP53INP1
8	95264301	-	TP53INP1
10	12450145	-	
3	126878457	+	
4	143744707	+	
3	126989613	-	
10	12480015	-	APOBEC3H
7	102997605	-	
8	22790147	+	CCAR2
8	22790611	+	CCAR2
8	22791256	+	CCAR2
8	95343061	+	NDUFAF6
9	120074480	-	TIAL1
9	120074461	-	TIAL1
9	120074453	-	TIAL1
9	120074751	-	TIAL1
8	125435993	-	WASHC5
8	125435626	-	WASHC5
10	804360	-	SHANK3
10	785345	-	SHANK3
4	143749286	-	
3	42263765	-	ZNF3
3	42263716	-	ZNF3
3	127900861	-	
10	14516034	-	KCTD17
10	14516041	-	KCTD17
7	84838092	-	SLC7A7
10	32328533	-	
4	143755084	+	H1-3
7	38607023	-	C2CD4B
5	85358807	-	
7	82920982	+	TPPP2
4	143765049	-	
1	148687916	+	
9	19804383	+	ARL5B
3	42271135	+	COPS6
7	103740524	+	LRFN5
7	103740698	+	LRFN5
7	133015702	+	PCNX1
7	133015708	+	PCNX1
1	58452172	-	KIF21B
1	58439793	-	KIF21B
10	66660450	-	DEFB121
7	58030491	+	
7	58030731	+	
7	86510140	+	
3	143530116	-	WNT2
7	138106009	-	TGFB3
7	82933847	+	RNASE7
4	143773453	-	HIST1H2AE
1	148768573	+	SLC44A5
1	148884390	+	SLC44A5
7	84849602	+	MRPL52
5	170658236	+	SAP30
9	41592743	-	
5	85612925	-	KLHL8
5	85613381	-	KLHL8
5	85588151	-	KLHL8
10	32359950	+	RTN4R
10	32360101	+	RTN4R
10	32360473	+	RTN4R
10	32385848	+	RTN4R
4	143773785	+	
10	92734649	+	PCK1
8	95209987	-	CCNE2
8	95209862	-	CCNE2
8	22854403	-	BIN3
7	86521088	-	CBLN3
7	86521112	-	CBLN3
7	86521431	-	CBLN3
7	86521082	-	CBLN3
7	37377269	+	
7	35159073	+	MINDY2
7	35182234	+	MINDY2
7	35182261	+	MINDY2
7	35182294	+	MINDY2
7	35182330	+	MINDY2
7	35182341	+	MINDY2
7	35182350	+	MINDY2
7	35182429	+	MINDY2
7	35223943	+	MINDY2
3	143511276	+	
6	167783267	-	KCNMB1
6	167783965	-	KCNMB1
9	41634816	+	
9	41639385	+	
7	21534350	-	DUOX2
7	50578758	-	INSYN1
7	50579994	-	INSYN1
4	143786116	-	
3	143634771	-	ASZ1
1	208935688	-	SPEN
4	143790928	-	
7	58104564	+	CEMIP
7	58197814	+	CEMIP
5	6254480	-	BLOC1S4
7	82960628	+	ARHGEF40
7	82963703	+	ARHGEF40
2	186639264	+	
3	42283500	-	MCM7
10	20952891	+	PES1
10	20953432	+	PES1
10	20956388	+	PES1
9	41849809	-	
10	12497518	-	APOBEC3G
10	12499672	-	APOBEC3G
10	12499029	-	APOBEC3G
10	12498319	-	APOBEC3G
10	12497876	-	APOBEC3G
10	12535357	-	APOBEC3G
10	12535822	-	APOBEC3G
10	12552688	-	APOBEC3G
9	20185228	+	MALRD1
10	32480182	+	
4	143791245	+	
10	14528816	+	
8	22877839	-	EGR3
3	37778312	+	FOXK1
7	50579408	+	
10	92795519	-	ZBP1
5	6260702	+	MRFAP1L1
10	811520	+	
7	84856186	+	MMP14
10	14548921	-	MPST
10	14548932	-	MPST
10	14549003	-	MPST
8	23125347	-	PEBP4
7	138109085	+	IFT43
7	138109291	+	IFT43
7	138111508	+	IFT43
7	62706206	+	C7H15orf40
7	150691489	+	ZC3H14
7	150691513	+	ZC3H14
7	150691547	+	ZC3H14
7	150691553	+	ZC3H14
7	150691566	+	ZC3H14
7	150691586	+	ZC3H14
7	150696239	+	ZC3H14
7	150722515	+	ZC3H14
4	143802001	+	
2	711725	-	TNK2
2	719880	-	TNK2
2	717917	-	TNK2
2	736059	-	TNK2
2	711897	-	TNK2
2	721108	-	TNK2
7	62730095	-	
8	47700146	+	
5	6277826	-	S100P
7	50702235	+	TBC1D21
4	167342581	-	WRNIP1
8	123734049	+	NTAQ1
8	123734155	+	NTAQ1
4	143807320	-	
10	92884417	-	PMEPA1
10	92883536	-	PMEPA1
10	855703	+	ARSA
10	855732	+	ARSA
10	855771	+	ARSA
10	856071	+	ARSA
8	23089107	+	
5	6295833	-	
8	17624589	-	
10	32499266	-	ZDHHC8
10	32499235	-	ZDHHC8
3	37873502	+	AP5Z1
3	37878327	+	AP5Z1
4	143833947	-	H2BC5
10	3001778	-	
10	2918622	-	
10	3001777	-	
10	2918481	-	
5	6318740	+	
7	86521229	+	KHNYN
7	86521815	+	KHNYN
7	86522092	+	KHNYN
4	167355075	+	MYLK4
4	167363215	+	MYLK4
4	167363319	+	MYLK4
4	143835593	-	H1-4
7	21535548	+	DUOXA2
10	66679748	-	DEFB122
8	47804153	+	SPIDR
8	47804157	+	SPIDR
5	17019150	-	LCORL
5	16957674	-	LCORL
5	17019259	-	LCORL
5	6326095	-	MRFAP1
5	6326167	-	MRFAP1
10	14549202	+	TST
7	62904725	-	WHAMM
4	143868220	-	HIST1H2AC
9	7242522	-	IL2RA
9	7242882	-	IL2RA
9	43802298	+	RET
9	43825058	+	RET
8	23173094	+	RHOBTB2
8	23182099	+	RHOBTB2
2	60924664	-	LXN
2	29963973	+	TBC1D5
2	29963977	+	TBC1D5
2	29963983	+	TBC1D5
2	30069263	+	TBC1D5
2	30156463	+	TBC1D5
2	30175339	+	TBC1D5
7	86534671	-	SDR39U1
7	86534664	-	SDR39U1
7	86534626	-	SDR39U1
3	181098809	-	
7	50752926	+	LOXL1
8	17629077	+	SLC7A2
8	17629105	+	SLC7A2
8	17638217	+	SLC7A2
8	17675148	+	SLC7A2
8	17675170	+	SLC7A2
9	8775316	-	ITIH5
9	8750943	-	ITIH5
10	14560821	+	TEX33
10	14564923	+	TEX33
7	21550163	-	DUOXA1
7	62936412	+	FSD2
4	143868487	+	
3	21519913	-	
3	181097356	+	HTR5A
3	181097360	+	HTR5A
10	93310975	+	C10H20orf85
9	120118781	+	
3	21654771	-	
5	85714475	-	HSD17B13
9	20947660	+	PLXDC2
4	143882795	+	H1-6
9	120128557	+	
10	903807	-	MAPK8IP2
10	883918	-	MAPK8IP2
10	883649	-	MAPK8IP2
4	143886791	-	
3	21727107	-	
7	84892458	+	LRP10
7	84892466	+	LRP10
7	86586997	-	CMA1
9	120132575	+	BAG3
7	58313571	-	MESD
7	58313631	-	MESD
2	60983931	-	RARRES1
7	82989606	-	ZNF219
7	82989066	-	ZNF219
7	82995311	-	ZNF219
7	82984396	-	ZNF219
4	139297838	-	MRPS18B
4	139297863	-	MRPS18B
7	112521240	-	L2HGDH
7	112521244	-	L2HGDH
1	149282262	-	LHX8
1	149286357	-	LHX8
1	149281294	-	LHX8
3	60322655	+	
4	143902315	-	HFE
4	143898874	-	HFE
10	93389555	-	ANKRD60
7	50820866	-	STOML1
7	21550913	+	DUOX1
3	60438099	-	
7	35269240	+	
3	143689093	+	CFTR
3	143689176	+	CFTR
3	143717400	+	CFTR
8	123850239	-	FBXO32
8	123850227	-	FBXO32
5	85797833	-	HSD17B11
5	85797191	-	HSD17B11
7	58324500	+	TLNRD1
2	61052101	+	MFSD1
8	125436071	+	NSMCE2
8	125436100	+	NSMCE2
3	181311064	+	INSIG1
5	6388136	-	MAN2B2
5	6388316	-	MAN2B2
10	56374461	-	
9	59787139	-	
9	59787142	-	
9	59786778	-	
4	137404672	+	TNXB
3	60520044	+	SEC61G
3	60520045	+	SEC61G
7	63015838	+	AP3B2
7	63015908	+	AP3B2
7	86646066	-	CTSG
7	138280571	+	GPATCH2L
7	138281183	+	GPATCH2L
7	138283021	+	GPATCH2L
7	138283040	+	GPATCH2L
7	82992048	+	TMEM253
10	56510075	-	ANKEF1
1	149673405	-	TYW3
1	149673344	-	TYW3
8	125709069	+	
4	143933536	+	H1-2
7	84905133	+	REM2
10	14647576	-	CSF2RB
10	14656545	-	CSF2RB
9	32998084	-	
8	23260621	-	TNFRSF10B
8	23393857	-	TNFRSF10B
7	58459089	+	CFAP161
4	143944042	-	H3C3
7	112521321	+	DMAC2L
7	112522037	+	DMAC2L
7	112530443	+	DMAC2L
8	17710604	+	PDGFRL
8	123849566	+	
9	120210486	+	INPP5F
9	120211015	+	INPP5F
9	120237004	+	INPP5F
9	120302727	+	INPP5F
9	33053505	-	
8	123854640	+	
10	3600623	+	
9	44278099	-	
9	33067611	+	
7	83028821	+	
3	42283774	+	AP4M1
3	42283775	+	AP4M1
3	42283836	+	AP4M1
8	23305765	+	
8	125773476	+	TRIB1
7	86707240	-	GZMB
7	86706303	-	GZMB
7	86677592	-	GZMB
5	85825750	+	NUDT9
5	85825781	+	NUDT9
10	3734278	+	
4	167837429	+	GMDS
4	143945983	+	
10	66694839	+	DEFB123
8	23398186	+	
1	209032977	-	FBLIM1
1	209033804	-	FBLIM1
1	209026190	-	FBLIM1
7	50823374	+	PML
7	50823449	+	PML
7	50823501	+	PML
7	50853558	+	PML
3	181459172	+	EN2
4	139298342	+	PPP1R10
4	139298703	+	PPP1R10
4	139305734	+	PPP1R10
2	16829148	+	GADL1
8	47956176	-	
7	112603747	-	CDKL1
4	143958069	+	
8	48288559	-	CEBPD
3	60736277	-	VSTM2A
3	60736329	-	VSTM2A
3	60735922	-	VSTM2A
7	35348263	-	SLTM
7	35455904	-	SLTM
9	59792033	+	POLR3A
10	32514130	-	RANBP1
10	32515289	-	RANBP1
8	48316769	-	
8	23427594	-	TNFRSF10A
8	23483321	-	TNFRSF10A
8	23485271	-	TNFRSF10A
8	23485211	-	TNFRSF10A
8	77189690	+	ZFHX4
10	56680509	+	PAK5
10	56680594	+	PAK5
10	56680643	+	PAK5
10	56774701	+	PAK5
7	17876061	+	RTF1
3	37976537	-	RADIL
7	83158727	-	HNRNPC
7	83158683	-	HNRNPC
7	84945094	-	RBM23
7	84945114	-	RBM23
7	84943750	-	RBM23
7	84937338	-	RBM23
10	903952	+	CHKB
8	126027107	+	
10	14711530	-	NCF4
10	14706430	-	NCF4
5	170686429	-	SCRG1
9	7269511	+	RBM17
9	7277558	+	RBM17
7	87155463	-	STXBP6
9	33307563	-	EPC1
9	33273683	-	EPC1
10	20971173	+	GAL3ST1
10	20971240	+	GAL3ST1
10	20971249	+	GAL3ST1
8	126083914	-	
7	58506138	+	IL16
7	58520976	+	IL16
7	58547771	+	IL16
3	181511678	-	CNPY1
3	181536746	-	CNPY1
3	181512275	-	CNPY1
3	181512175	-	CNPY1
3	181512120	-	CNPY1
3	181512521	-	CNPY1
3	181512089	-	CNPY1
2	828869	-	TFRC
1	198225199	-	RPS6KA1
1	198238501	-	RPS6KA1
1	198222334	-	RPS6KA1
1	198222342	-	RPS6KA1
1	198238518	-	RPS6KA1
1	198238515	-	RPS6KA1
1	209049365	-	TMEM82
2	61332661	+	
2	61520981	+	
2	61965156	+	
2	61997029	+	
2	61997200	+	
2	62073854	+	
2	62086646	+	
2	62087486	+	
8	77489202	-	PEX2
8	77490199	-	PEX2
7	138440055	+	ESRRB
7	21609593	-	SHF
7	21609841	-	SHF
7	21602979	-	SHF
8	23497997	+	CHMP7
1	149673518	+	ERICH3
1	149673548	+	ERICH3
1	149674220	+	ERICH3
1	149699637	+	ERICH3
1	149731481	+	ERICH3
3	42302030	-	TAF6
3	42301768	-	TAF6
3	42296579	-	TAF6
9	22231039	-	NEBL
9	21967848	-	NEBL
8	126658691	+	
7	86971748	+	
8	48521148	-	PRKDC
9	43863859	+	CSGALNACT2
9	43880458	+	CSGALNACT2
1	209045501	+	
10	56962130	-	
7	63078508	+	
7	63085889	+	
7	63099345	+	
7	63099711	+	
7	63150328	+	
7	63180788	+	
8	17832362	-	MTUS1
8	17856044	-	MTUS1
8	17939019	-	MTUS1
8	17892184	-	MTUS1
8	17894736	-	MTUS1
7	17957193	+	ITPKA
8	126826653	+	
5	85939769	-	SPARCL1
5	85940010	-	SPARCL1
5	86068358	-	SPARCL1
5	85902969	-	SPARCL1
8	49641054	+	PPDPFL
2	17122833	-	TGFBR2
2	144824802	+	
3	26461892	-	
10	21053849	-	
10	57005804	-	LAMP5
8	126915599	-	LRATD2
3	49759439	+	AUTS2
7	88349125	+	
7	51082014	-	
7	50989624	-	
4	168479648	-	FOXC1
7	21675215	+	SLC28A2
3	33948296	+	GET4
3	33948418	+	GET4
3	33948459	+	GET4
10	32514263	+	TRMT2A
10	907650	+	CPT1B
10	912583	+	CPT1B
3	38088248	-	MMD2
3	38055812	-	MMD2
10	21042556	+	SEC14L4
10	21044721	+	SEC14L4
4	139341999	-	ABCF1
4	139342171	-	ABCF1
4	139341874	-	ABCF1
1	58543348	-	CACNA1S
7	83183207	+	RPGRIP1
8	23517351	+	R3HCC1
8	23517403	+	R3HCC1
8	23517421	+	R3HCC1
8	23522974	+	R3HCC1
8	23534628	+	R3HCC1
8	23534684	+	R3HCC1
8	23535043	+	R3HCC1
1	62563807	+	CNTN2
1	62564360	+	CNTN2
1	62577762	+	CNTN2
4	168693686	-	FOXF2
9	8799603	+	ITIH2
9	8799709	+	ITIH2
9	8799968	+	ITIH2
3	62881463	+	
9	91440415	+	PCGF5
9	91442402	+	PCGF5
9	91442569	+	PCGF5
3	42302300	+	CNPY4
3	42302409	+	CNPY4
4	168771021	-	FOXQ1
10	14751142	+	PVALB
10	14752675	+	PVALB
10	14753660	+	PVALB
7	17977278	-	LTK
7	88677616	-	NOVA1
7	88678496	-	NOVA1
7	88675683	-	NOVA1
7	88633875	-	NOVA1
2	144875650	+	HDAC11
2	144876340	+	HDAC11
2	144876350	+	HDAC11
2	144876353	+	HDAC11
2	144876354	+	HDAC11
2	144876393	+	HDAC11
3	181646249	+	RBM33
3	181646417	+	RBM33
3	181648774	+	RBM33
3	181666197	+	RBM33
8	95450651	+	PLEKHF2
3	63388679	+	
7	138881900	+	VASH1
7	138882090	+	VASH1
7	138882750	+	VASH1
9	91597979	+	
10	21072674	+	SEC14L3
8	95584156	-	CFAP418
8	95584384	-	CFAP418
9	91615011	+	HECTD2
9	43988442	-	RASGEF1A
9	43953482	-	RASGEF1A
9	43930197	-	RASGEF1A
7	21788483	-	GATM
7	21788975	-	GATM
7	83205214	-	
5	86064577	+	DMP1
5	86065051	+	DMP1
7	17979153	-	
6	147238984	+	PPARGC1B
6	147239017	+	PPARGC1B
10	14789096	+	IFT27
10	14789449	+	IFT27
10	14797081	+	IFT27
3	38134297	+	RBAK
3	38160662	+	RBAK
3	38161042	+	RBAK
3	38161093	+	RBAK
3	38162825	+	RBAK
2	30840561	-	PLCL2
2	30790117	-	PLCL2
3	42308934	+	MBLAC1
7	18008462	-	RPAP1
3	34029626	-	ADAP1
3	33980284	-	ADAP1
3	34029658	-	ADAP1
3	34029244	-	ADAP1
3	34030184	-	ADAP1
3	34029632	-	ADAP1
3	34030548	-	ADAP1
9	7326329	+	PFKFB3
9	7326349	+	PFKFB3
9	7385712	+	PFKFB3
9	7385724	+	PFKFB3
9	7386041	+	PFKFB3
7	21813972	+	SPATA5L1
10	12523253	-	
7	83287109	-	SUPT16H
7	83287017	-	SUPT16H
7	50948565	-	
10	66719191	-	DEFB124
10	32552628	-	DGCR8
10	32547180	-	DGCR8
10	32552298	-	DGCR8
10	32546903	-	DGCR8
9	59883186	+	DLG5
9	59898694	+	DLG5
5	148915543	+	PRSS48
7	50964968	-	
10	12593785	-	APOBEC3B
3	42341138	+	LAMTOR4
3	42342098	+	LAMTOR4
3	42342588	+	LAMTOR4
9	91821749	-	PPP1R3C
2	916292	-	
5	6399488	+	PPP2R2C
5	6431183	+	PPP2R2C
5	6496017	+	PPP2R2C
7	21842187	+	C15orf48
5	86196076	+	IBSP
8	23642019	-	LOXL2
7	37412543	-	
6	167895668	+	KCNIP1
6	168104493	+	KCNIP1
6	168110266	+	KCNIP1
10	14861530	-	
10	57418867	-	PLCB4
10	57303193	-	PLCB4
10	57212522	-	PLCB4
8	23920864	-	NKX3-1
7	51079385	-	
7	50987788	-	
2	960195	-	ZDHHC19
10	932545	+	SYCE3
10	14861684	+	CACNG2
8	96485667	-	GDF6
4	169413543	+	EXOC2
4	169414962	+	EXOC2
4	169415148	+	EXOC2
3	63977613	+	COBL
3	64073946	+	COBL
3	64074675	+	COBL
2	31066186	+	DAZL
2	31066913	+	DAZL
5	86233453	+	MEPE
10	15020559	-	
6	147450530	-	PDE6A
10	959227	+	ODF3B
10	959743	+	ODF3B
10	12609385	-	
10	12607761	-	
7	58649491	-	STARD5
7	58649458	-	STARD5
7	21936872	-	SLC30A4
2	18455777	-	RBMS3
2	18566592	-	RBMS3
2	18455558	-	RBMS3
10	49692295	+	
3	42351786	-	TRAPPC14
9	33388109	+	CCDC7
9	33388159	+	CCDC7
8	96561392	-	UQCRB
8	96561308	-	UQCRB
1	62604471	-	TMEM81
5	86269626	+	
10	15028336	+	EIF3D
10	15028393	+	EIF3D
10	15031421	+	EIF3D
6	9764588	+	
10	21121072	-	SEC14L2
10	21137814	-	SEC14L2
10	21149898	-	SEC14L2
10	21147773	-	SEC14L2
10	21148615	-	SEC14L2
5	86367122	+	SPP1
9	102270404	-	FGF8
7	41829515	-	PARP16
9	91972686	+	TNKS2
9	91972882	+	TNKS2
9	91973133	+	TNKS2
7	90865368	+	FOXG1
2	144926695	+	FBLN2
2	144947462	+	FBLN2
2	144947487	+	FBLN2
8	96589014	-	MTERF3
8	96585622	-	MTERF3
7	138932727	-	ANGEL1
7	138945438	-	ANGEL1
7	138947314	-	ANGEL1
7	18021240	+	TYRO3
7	18022245	+	TYRO3
7	18023093	+	TYRO3
7	90870892	+	
5	149052725	+	FHIP1A
5	149095094	+	FHIP1A
5	149134613	+	FHIP1A
5	149228861	+	FHIP1A
8	23698767	-	ENTPD4
8	23690644	-	ENTPD4
8	23689801	-	ENTPD4
2	965602	+	SLC51A
2	965927	+	SLC51A
9	44105173	+	
8	141363926	+	DENND3
8	141363967	+	DENND3
8	141371796	+	DENND3
7	58698513	-	TMC3
7	22010473	+	BLOC1S6
7	22010556	+	BLOC1S6
7	22010704	+	BLOC1S6
7	41922610	-	IGDCC3
6	147466152	+	SLC26A2
6	147466320	+	SLC26A2
1	62643686	-	RBBP5
1	62637396	-	RBBP5
7	84955249	-	PRMT5
7	84955243	-	PRMT5
7	84955092	-	PRMT5
10	960966	+	
10	961256	+	
10	964385	+	
10	966735	+	
9	44110965	+	FXYD4
10	15049538	+	FOXRED2
10	15050203	+	FOXRED2
4	152190023	+	
11	6559321	-	
1	198306099	-	
9	30964260	-	JCAD
10	12686959	+	CBX6
7	37650187	-	
7	5768012	-	
6	168169031	+	GABRP
6	168169061	+	GABRP
5	86399674	+	PKD2
7	51102128	-	
13	63992996	-	
2	31158414	+	RFTN1
3	42363024	-	GAL3ST4
3	42361537	-	GAL3ST4
2	61565510	-	
13	93161014	+	
7	22010527	+	SQOR
7	22045015	+	SQOR
8	96588874	+	PTDSS1
8	96588903	+	PTDSS1
3	34052598	-	
13	9309154	+	
14	118477821	-	
1	58545910	-	ASCL5
2	62222294	+	IL12A
7	51137134	+	ISLR2
7	51137849	+	ISLR2
7	51138183	+	ISLR2
10	15082975	+	TXN2
10	15083008	+	TXN2
10	15083388	+	TXN2
10	15084185	+	TXN2
1	198351056	-	DHDDS
1	198351625	-	DHDDS
1	198351536	-	DHDDS
6	147513029	-	TIGD6
6	20692078	+	
7	92031505	-	PRKD1
7	91841263	-	PRKD1
