chr	pos	strand	gene
1	173522451	-	Gpr139
3	158913040	-	Zfp217
1	204246166	+	Macrod1
1	255771915	+	Adrb1
2	50463105	-	Mrps30
5	4074045	+	
5	39565130	-	Fut9
1	253526169	+	
3	164982454	+	
1	253541055	+	
1	240898716	-	Morn4
1	204114268	-	Esrra
3	163562520	+	Edn3
1	48235476	+	Slc22a3
5	35232881	-	Prdm13
2	175437714	-	Hax1
5	103476657	+	RGD1560539
3	140872460	+	
1	20475968	+	Arg1
2	101842122	+	AABR07009572.1
6	16243461	+	Heatr5b
3	18810621	-	
3	162419763	+	
3	18780317	-	
5	120631923	-	AABR07049516.1
2	92972797	+	
5	2030281	+	Jph1
4	157517577	+	Phb2
2	132573604	-	RGD1307595
2	31794142	+	Taf9
1	219198471	+	Abhd17b
2	216247157	-	Alpk1
5	114335408	+	Foxd3
1	240902855	+	Pi4k2a
1	66709337	-	Zfp772
1	84703802	-	Sipa1l3
5	3215572	-	Rdh10
1	78730275	+	Dmpk
5	121870527	-	
3	44134016	+	Tanc1
2	31794572	+	Taf9
3	141303465	-	Bcl2l1
3	19456061	-	Lhx6
5	145092377	-	Stx12
3	71572940	-	Olfr1085
1	209045985	-	Olr325
5	128446454	-	Foxe3
1	209045625	-	Olr325
1	209040603	-	Olr325
2	185257632	+	Prkab2
1	254356429	+	Vti1a
5	129021051	-	Cyp4a2
4	67665007	+	Tbxas1
5	3225638	+	4930444P10Rik
2	31794519	+	Ak6
5	35266860	+	Ccnc
2	222072534	-	Tet2
3	116427098	+	Slc20a1
5	129376602	+	Tmem275
3	140882408	-	Zcchc3
1	88226207	-	Nudt19
3	73057397	-	Olr576
5	146278978	+	Zfp683
2	184004868	-	AABR07012587.1
1	21680852	+	Rps12
6	6872938	-	Msh2
5	4028599	-	AC125757.1
3	19584015	+	Ptgs1
5	128430504	-	Foxd2
1	187920222	-	Ctbp2
2	62225228	-	Cdh6
1	85816192	-	Psenen
4	67883685	-	Parp12
2	218436513	+	Pla2g12a
3	162459728	+	Rab22a
2	186074459	-	
6	14889310	-	Galm
3	74879053	-	Olr671
5	130288233	-	Hpdl
2	120306412	+	Spata5
3	54112730	-	Abcb11
3	167196642	-	Hrh3
5	130239575	-	AC126292.3
2	49495771	+	Hcn1
1	23638268	+	
2	148500170	+	Vom2r44
1	201394149	+	Pitpnm1
1	202405063	-	Cnih2
5	35304090	-	Tstd3
2	101973793	+	Dnajc5b
3	18523172	-	Rab14
2	193435468	+	Wdr77
5	128934165	-	Cyp4a2
5	132327404	-	
3	140768537	+	Tbc1d20
1	21354057	-	
3	54147803	+	Dhrs9
1	79550927	-	Ceacam19
4	67966998	-	Kdm7a
3	19908464	+	
1	252601753	+	Smc3
1	209056709	-	Olr326
5	132346171	-	
3	140847297	-	Nrsn2
6	6896107	-	Epcam
3	14523220	+	Ncs1
5	145462940	-	Sytl1
1	203690533	+	Pygm
5	132374941	-	Olr865
1	175393154	+	Eef2k
1	73639304	-	Zbtb45
4	69228821	-	Dennd11
5	132604672	+	
3	14532285	-	AABR07051404.1
3	19487178	-	Rbm18
3	141533511	+	Ccm2l
1	201419122	-	Aip
5	132490044	-	Olr869
5	145423892	+	Cd164l2
2	167398916	-	Gucy1b1
1	195479218	+	Olr305
6	7274469	+	Mcfd2
1	203300177	-	Capn1
3	13449086	+	Endog
1	21450595	+	Taar7a
1	79576715	-	Pvr
5	132436626	-	Olr867
4	69239299	+	Wee2
3	165076923	-	
1	200945180	+	RGD1311946
3	45121671	-	Itgb6
3	70125178	-	P2rx3
1	21458111	+	Taar6
1	48367786	-	Plg
3	115016234	-	Nphp1
1	209401685	+	Olr337
5	132254326	+	Olfr1340
6	16039896	+	Prkd3
1	203370430	-	Vps51
5	144462602	-	Gmeb1
2	190554995	+	Csde1
1	21679067	-	
1	85816225	+	U2af1l4
5	132264439	+	Olr859
6	6741271	+	Kcnk12
1	207798972	-	
3	164935975	+	
3	47122929	-	Gcg
1	244651921	-	Kcnip2
3	19487243	+	Mrrf
5	132272793	-	Olr860
1	202990198	+	Kcnk7
3	164943258	+	
2	160856291	+	Fstl5
2	30269612	-	Tnpo1
6	1392060	+	
4	69266124	+	Ssbp1
5	35395965	+	Pnisr
3	140638984	+	Tcf15
3	50033615	-	Slc38a11
5	132294762	-	
3	13458443	-	Spout1
5	4379999	+	Trpa1
3	168315664	-	Ptk6
1	202413868	-	Rab1b
2	7553892	+	Fam172a
5	39032104	-	AABR07047293.1
5	132408368	-	Olr866
3	115051650	-	Bub1
1	234567858	+	Tnks2
4	67062428	-	Zc3hav1
5	134246682	+	Cited4
3	47297383	+	Gca
1	201419264	+	Tmem134
3	18361994	-	C5
1	85816326	+	Igflr1
5	3402648	+	Sbspon
6	16119476	-	Ndufaf7
1	195630495	+	Olr309
1	219337985	+	Cemip2
5	136910391	+	Pou3f1
6	7108869	+	Stpg4
2	66228117	+	Cdh9
1	195632246	+	Olr309
1	195634277	+	Olr309
3	58469840	-	Chrna1
1	73662452	-	Chmp2a
5	133180805	-	Rps27a-ps1
3	13493355	-	Kyat1
5	145901533	-	Pigv
2	222012201	-	
3	57755057	+	AC120066.1
2	124764065	-	Sclt1
5	140616770	-	Hmgb4
2	46130571	-	Fst
1	209704268	+	Glyat
3	18420054	-	
3	117321489	+	Tgm6
3	139724490	+	Gins1
4	65014144	+	Chrm2
1	181388684	+	Tbx6
5	146466479	+	Gm30191
4	65016001	+	Chrm2
3	44370891	-	Wdsub1
5	139195914	+	AABR07049918.1
4	65016319	+	Chrm2
5	38568650	-	Klhl32
1	73666026	-	Ube2m
5	129115463	-	Cyp4a3
1	202424672	-	Klc2
4	65138141	+	Chrm2
1	204430717	-	Naa40
5	139330057	-	
3	18241807	-	Traf1
3	15229524	+	Aif1l
1	243939647	+	Kazald1
1	85841326	-	Kmt2b
5	144647541	+	Ftl1
5	1314926	-	Crispld1
4	157550984	-	Ptpn6
6	452165	-	Alkbh8
2	86784280	-	Ca3
3	58814279	-	Atp5mc3
1	73681635	-	Mzf1
5	126751394	+	Skint8
5	146186586	-	
5	38922247	-	Fhl5
4	59011933	-	Zc3hc1
1	207122358	-	Ppp1r32
5	146071785	-	
5	129656833	+	P3r3urf
1	80278219	-	RGD1564380
2	148818851	-	
3	54554607	-	Ccdc173
5	40218459	-	Manea
1	85884001	-	Cox6b1
5	145753684	-	AC118963.1
2	14715701	+	Tmem161b
1	200446187	-	Tpcn2
5	127684629	-	
2	216258189	+	Tifa
3	15255119	+	Nup214
3	58146826	+	Sp9
5	148321524	-	AC141344.2
1	84871909	+	AABR07002783.1
1	204421708	-	
2	216258217	+	Tifa
2	216259279	+	Tifa
5	152242340	-	
1	204353750	-	Flrt1
3	55274931	+	Sp5
3	140927686	-	Defb23
1	79112506	+	Exoc3l2
6	16144204	+	
5	128733476	-	Cyp4a8
5	148674495	+	Htr1d
6	5970684	-	Ppp1r21
5	38995134	-	Ufl1
1	205655375	+	Nxf1
2	85713807	+	
4	69745507	+	Trbv1
1	79158505	-	Bloc1s3
5	150612601	-	Fam43b
4	69399601	+	Olr799
6	7667564	+	Atp6v1e2
3	14747368	+	Ass1
4	69399625	+	Olr799
5	148223650	+	
1	79158529	+	Trappc6a
3	18585172	+	Gsn
3	47822195	-	Kcnh7
1	205662063	+	Tmem223
1	88417339	-	Dpy19l3
2	85809429	+	AABR07008876.1
1	22988097	-	Sgk1
3	118483474	+	Pank2
1	222070383	-	Pip5k1b
6	15996711	-	Qpct
5	142700534	+	Snrnp40
1	202569473	-	Pacs1
5	2840801	+	AABR07046707.1
5	151210492	+	Rnf186
5	129498677	-	Faah
4	66842110	-	Atp6v0a4
2	156833649	+	
5	35955812	+	Fbxl4
6	7514834	-	Socs5
1	88468518	-	Zfp507
5	155541742	+	
6	7511781	-	Socs5
3	141418999	-	Dusp15
1	202534573	+	AABR07006111.1
5	2938386	-	
6	7512277	-	Socs5
1	27323101	-	
6	5836472	-	Gtf2a1l
6	20995266	+	Nlrc4
3	15384492	+	Plpp7
1	205672112	-	Tmem179b
1	202643038	+	Catsper1
5	153655012	+	AABR07039218.2
5	129403040	-	Dmbx1
1	27322340	+	
2	160521937	+	Gm29133
5	6082442	+	Prdm14
1	201433172	-	Cabp4
5	153387176	+	AC141489.1
3	141571587	+	Hck
3	18701661	-	Ggta1l1
5	38605169	+	Ndufaf4
3	163119163	+	Gnas
2	158401148	-	Bche
5	165237629	-	Actrt2
3	14272560	-	RGD1305178
2	88947673	-	AABR07009260.1
6	20702115	-	Ttc27
3	140040278	+	Fkbp1a
1	221242963	-	RGD1560242
5	162361603	-	
2	148724348	+	
1	78495779	+	Micb
5	1173346	+	
3	59600575	+	Hoxd9
5	166724984	+	AC097183.1
3	108098346	+	
6	8451319	-	Prkce
1	209667341	+	Glyatl1
5	3393500	-	
5	146118272	-	Rps6ka1
2	91580885	+	Fabp4
5	166586338	-	B3galt6
5	130604335	-	Btbd19
2	29630068	+	Gm21976
4	66968436	-	RGD1306271
3	163071417	+	Gnas
5	3588103	+	AABR07047316.1
1	202754529	+	Fosl1
3	108101857	+	Adal
5	130605399	+	Dynlt4
5	3472340	-	Terf1
1	205684655	-	Taf6l
4	5749690	-	Ube3c
3	108121287	+	
4	69733299	-	Moxd2
1	205522729	+	Slc22a6
3	163135951	-	
4	117675678	-	Spr
3	140480625	-	Fam110a
1	22172275	+	Eya4
3	140485093	-	Fam110a
2	31652592	-	Gtf2h2
5	130612317	-	Plk3
3	18428103	+	Cntrl
1	66764205	+	Zfp773-ps1
1	201443014	+	Coro1b
5	42975413	+	Epha7
5	1197955	+	
3	140478977	-	Fam110a
4	5866506	+	Mnx1
3	140478569	-	Fam110a
4	69334555	-	Prss37
3	14272938	+	Usp20
1	255875887	+	Tdrd1
5	129532423	-	Nsun4
6	7589399	-	Cript
4	115437721	-	Sema4f
3	114272956	+	Ap4e1
1	202764703	-	Ccdc85b
5	4547405	+	Msc
4	68605428	-	Mrps33
6	19958578	-	Rasgrp3
2	29666877	-	Btf3
5	47373463	+	Rragd
1	22701353	+	Tcf21
4	157568132	-	Atn1
5	129532228	-	Nsun4
1	181918183	+	Itgal
1	66776279	+	Zfp954
1	80376648	+	Ceacam4
1	228385202	-	NEWGENE_1307313
4	67397873	+	Clec2l
6	18161362	+	
1	217020120	+	
3	108140486	-	Zscan29
5	123323972	-	Prpf38a
3	140070540	+	Sdcbp2
1	66788479	+	
4	119974982	-	Arhgap25
4	162515951	-	AABR07062154.1
3	153769553	-	Ncoa5
1	80177123	-	Zfp575
5	47422587	+	Ube2j1
1	23735272	+	Clvs2
2	39789250	+	Elovl7
1	242559374	+	Entpd7
1	48369595	-	AABR07001512.1
6	7589570	+	Pigf
3	15742919	+	Naif1
4	5974750	+	Lmbr1
1	80308643	+	
3	141030377	+	AC111428.1
3	19402071	-	Ndufa8
1	23800236	-	
2	45258345	-	Snx18
6	21050785	-	Slc30a6
1	255923541	+	Vwa2
5	129554142	-	Uqcrh
3	15126399	-	Fibcd1
1	78572279	+	Nova2
3	141042810	+	Defb21
6	7701464	-	Tmem247
5	4955543	+	Eya1
4	120181546	-	AC097129.1
6	5198825	+	Fshr
1	26015728	+	Rnf217
1	86352754	-	Hpn
3	108141647	+	Tubgcp4
4	6209257	-	Rnf32
4	118976500	-	Pcbp1
1	240706018	-	Rrp12
3	72678167	+	
4	67374147	-	Klrg2
2	143936554	+	RGD1560324
3	140509473	+	Slc52a3
3	14962947	+	Exosc2
3	165174399	-	
6	16162150	+	Sult6b1
4	118432765	+	Figla
6	4682416	+	
4	69803606	-	
6	4732594	+	
1	232506619	-	
4	70098073	+	
1	24669462	+	Nkain2
3	71521239	-	Olr507
5	123328330	+	Orc1
3	141052753	-	Defb24
2	88841541	-	
3	71518668	-	Olr507
3	71518285	-	Olr507
3	15684095	-	Lcn2
4	70100158	+	
6	6064278	-	Foxn2
1	26758813	-	
5	145135556	-	Fam76a
4	118618269	+	Tgfa
1	210911289	+	Olr376
1	210911886	+	Olr376
1	86363739	-	Scn1b
5	5847334	+	Ncoa2
1	236585318	-	Noc3l
1	183190480	+	Inpp5f
3	15690501	+	Ptges2
1	29225361	+	Cep72
5	129554547	+	Lrrc41
3	167426751	-	Gata5
5	142747505	+	Nkain1
4	70058474	+	AABR07060353.2
3	15373812	-	Fam78a
3	19402099	+	Morn5
6	7829403	-	Epas1
1	202110352	+	AC126581.1
3	142178533	+	Dnmt3c
4	70094720	+	
3	167425069	+	AC115322.1
5	6062128	-	AABR07046763.1
4	118363563	-	Nat8b
4	157580946	-	Eno2
1	90791101	-	Ccne1
3	59577677	+	Hoxd12
5	144103550	+	Tmem200b
4	7226943	-	En2
4	118360795	-	Nat8b
1	79988612	+	Smg9
5	144106189	+	Tmem200b
1	242622261	-	Cox15
4	69875549	-	Prss3b
5	5562168	-	Xkr9
5	47586212	-	Pm20d2
3	142524881	+	Bpifa2f
3	59585039	+	Hoxd11
6	506860	-	Mtm1
4	119117751	-	Mxd1
1	222116396	-	Pabir1
1	28966552	+	Pdcd6
5	47606285	+	Srsf12
1	87974544	-	Gpatch1
5	129605070	-	Rad54l
2	171621507	+	Lrba
5	5464397	+	
1	80075202	+	Cadm4
2	91336211	+	Snx16
3	59594516	+	Hoxd10
1	203707481	+	Rasgrp2
4	119133234	-	Snrnp27
3	142257229	+	Efcab8
5	48925362	+	AABR07047835.1
1	196241494	+	Ptdss2
1	84534677	-	Kcnk6
2	65896044	-	AABR07008608.1
3	7742197	-	Arrdc1
4	168107039	-	Gsg1
1	86528035	+	Scgb2b2
3	143170902	+	Chmp4b
2	44281942	-	Ddx4
1	201577933	-	Ankrd13d
4	155467424	-	Klrg1
1	77513986	+	Prkd2
3	8102361	+	Lrrc26
2	211040032	+	Fabp2
2	35360132	+	Cenpk
1	239719505	+	Zfp518a
1	239720190	+	Zfp518a
1	80139996	-	Pinlyp
1	239720252	+	Zfp518a
1	239720377	+	Zfp518a
3	167210928	+	Osbpl2
1	239720789	+	Zfp518a
1	194812676	-	Tubgcp2
4	170089715	-	Rerg
1	204395483	-	Otub1
4	119179881	-	Snrnp27
3	164610687	+	
2	8002981	-	
5	47055447	+	Mdn1
1	90462990	-	Zfp536
2	190582918	+	Nras
1	207492365	+	Slc15a3
3	144227485	-	Edem2
1	28940698	+	Sdha
3	118306850	-	Siglec1
2	112799011	+	Actrt3
4	5556659	-	Dnajb6
1	80141207	+	Xrcc1
6	8475542	+	Srbd1
4	159772524	-	Rad51ap1
2	168273619	-	Lrat
1	85483488	-	Tbcb
1	207518758	-	Tmem132a
4	119872045	+	Bmp10
2	180217844	-	AABR07012426.1
5	6230603	+	Slco5a1
3	58084480	-	Ola1
1	204604103	+	Zfta
2	145241849	+	P2ry1
4	70320043	+	
1	65368569	+	
3	144581095	+	Spag4
5	38197779	+	Mms22l
3	117016950	+	Stk35
4	119818280	+	Gkn2
6	8967157	+	Six2
4	159772786	+	RGD1311164
5	47198185	+	Lyrm2
3	140420389	+	Angpt4
4	175764358	-	RGD1561551
4	68156881	+	Rab19
1	209301631	-	Olr331
1	201601582	-	Grk2
3	57984047	+	
1	85483515	+	Polr2i
5	123529699	-	Zfyve9
1	201785916	-	2010003K11Rik
4	155774132	+	Aicda
4	68657343	+	Tmem178b
3	19945592	+	Olfr341
2	136282917	+	
1	85488592	-	Ovol3
2	51504628	-	Nnt
1	28918443	-	
4	7323952	-	Insig1
1	210980087	-	Olr380
3	71207068	-	
5	5569067	+	Lactb2
4	167760181	+	Cdkn1b
3	71209420	-	
1	201792824	-	
3	20034463	+	Olr402
2	173312253	+	Sh2d2a
1	194817697	+	Zfp511
4	69990466	+	
1	29586195	+	Slc6a19
4	7136533	+	Cnpy1
4	69996266	+	
3	71245983	-	Olr484
3	20064906	+	Olr403
3	71243718	-	Olr484
3	8001626	+	AABR07051240.1
2	146981167	-	Gpr149
4	169821660	-	Erp27
3	71259389	-	Olfr1046
3	20142647	+	Olr404
1	22778459	+	Tbpl1
4	120188470	+	Efcc1
2	142804405	+	Selenot
3	8008042	-	Tor4a
3	71279017	-	Olr486
4	70019364	+	
4	9423898	+	Xrcc2
3	22428219	+	
3	53284465	+	
2	60032873	+	Adamts12
4	120235421	+	Gp9
2	144219122	+	Sucnr1
3	50498633	+	Csrnp3
1	22778492	+	Tbpl1
4	169841658	-	Arhgdib
3	168886089	+	Myt1
3	20338376	+	Olfr348
3	73578878	-	Olr607
4	69416820	-	Clec5a
3	20344769	+	Olr410
1	196277352	-	Rnh1
3	73602002	-	Olr608
4	120269174	-	Rab43
1	220839083	-	Smc5
4	157364769	-	Clstn3
1	48633238	-	Agpat4
1	22858075	-	Slc2a12
2	115292516	+	Zfp639
4	70203088	+	Prss3
4	9355441	-	Actr3b
4	165564424	+	Prb3
3	20388416	-	Olr411
5	47650161	-	Pnrc1
3	20386192	-	Olr411
6	10140794	-	Plekhh2
1	27525324	+	Cenpw
3	73617551	-	Olr609
3	164185365	-	
1	204669275	-	Rtn3
3	19788340	+	AC131483.1
3	73617453	-	Olr609
2	174936629	+	Kcnn3
4	120297188	-	Isy1
4	9471163	+	AABR07059161.1
3	144571634	-	Fer1l4
4	70207873	-	
6	3532331	+	
4	157334760	+	Zfp42l
2	19890373	+	Edil3
3	168330602	+	Fndc11
1	29750413	-	Slc6a3
4	170486873	-	Eps8
3	73669624	-	Olr613
1	242622276	+	Cutc
1	194841969	-	Msx3
4	6954017	+	Shh
3	161857835	-	
3	73682205	-	Olr614
6	3898517	-	
5	49791408	-	RGD1359108
1	26822131	+	Hey2
3	144524920	-	AC118414.2
3	18729441	-	4930402F06Rik
4	119795389	-	Gkn1
3	73702358	-	
4	156262692	+	Clec4a2
4	7454651	-	Htr5a
4	70247819	-	Try10
3	58191620	+	Scrn3
1	28283914	+	Rspo3
5	6525565	-	Sulf1
1	87272630	-	Kctd15
1	206827776	+	Fads1
4	70036955	+	Trbv16
4	162071088	-	Clec2d2
3	73722743	-	
6	9964912	-	Abcg8
3	20399989	+	Olr413
3	20400091	+	Olr413
3	20400861	+	Olr413
2	211055911	+	1810037I17Rik
1	236603607	+	Tbc1d12
4	70364586	+	Prss1
3	73725973	+	Olfr1176
4	119459061	+	Nfu1
5	2612386	-	Ly96
6	6486015	+	Fbxo11
3	73519858	-	Olfr73
1	210489623	+	Olfr1463
1	27054420	+	Trmt11
3	20448217	-	Olr416
4	162109157	-	
1	85753644	+	Prodh2
3	116583406	-	Il1b
5	2654729	-	Tmem70
1	245369632	+	Trim8
1	209452133	+	Mpeg1
3	20455406	+	Olr417
2	195531495	+	Gstm3
1	183303968	-	Mcmbp
1	30039549	-	Irx4
5	47707011	+	Rngtt
6	9965118	+	Abcg5
3	142936985	+	Cbfa2t2
3	75085060	-	Olr679
3	75083789	-	Olr679
3	20480628	+	Olr419
4	70335933	-	
1	87694569	-	
4	167820968	+	Apold1
3	47043775	-	Dpp4
2	210347482	+	Gclm
5	2661724	+	Eloc
3	73777087	+	Olr619
3	20503077	+	Olfr357
1	91063835	-	
6	11421375	+	
1	258374705	+	Kcnk18
3	108330750	+	Ckmt1
1	194873551	-	Caly
5	46996570	-	Gja10
2	142072838	-	Pfn2
4	70344338	+	
3	142962603	-	AABR07054362.1
2	182818512	-	RGD1359334
3	74350320	+	Olfr1192-ps1
4	119496714	+	Gfpt1
1	207530200	-	Tmem109
6	15126885	+	AABR07062670.1
3	58697085	+	
4	171292222	-	Lmo3
1	203468097	+	Batf2
5	9735140	-	Rrs1
4	158012663	+	Vamp1
3	20522160	-	Olr421
1	90915820	-	Plekhf1
6	15945626	-	AC120096.3
3	20520810	-	Olr421
6	135461710	-	
5	13495426	+	Npbwr1
1	201340226	-	Gstp1
1	90915068	-	Plekhf1
5	49487068	+	Cga
3	45457335	-	
3	141708644	+	Pofut1
1	90910629	-	Plekhf1
4	116161518	-	Cd207
6	22183240	+	
4	67001620	-	Zc3hav1l
5	12551860	+	AABR07046956.1
6	135916803	-	
3	74375165	+	Olr649
3	108354134	-	Strc
2	39527425	+	Smim15
2	39528238	+	Smim15
1	170050118	-	Sox6
5	15099419	+	Sumo4
6	22966452	-	
1	86822554	-	Pdcd2l
1	176757876	+	Chp2
4	117961163	+	Noto
2	182828588	-	Bnipl
6	136187728	-	AABR07065823.1
3	74405942	-	Olr650
3	20601314	+	Olr423
2	39528491	+	Smim15
3	20603353	+	Olr423
5	16861264	-	Mos
2	39528896	+	Smim15
4	162231395	-	
6	25011635	-	AABR07063276.1
4	70278304	+	Prss2
6	136485135	-	
3	143584393	-	Ahcy
1	245165950	+	Nfkb2
5	17532150	-	RGD1563405
3	73830978	-	Olr621
4	174551480	+	Slco1b2
6	26251046	-	
3	163920329	-	
2	115492285	+	Actl6a
4	162216572	+	Clec2d
6	1140615	+	Crnkl1
5	21099211	-	Gm5471
1	89381858	+	Tshz3
5	50515653	-	Lingo2
5	125145091	-	Elavl4
3	74421177	-	Olr651
3	163859125	+	
5	50516956	-	Lingo2
6	27111331	+	AABR07063323.1
5	50396482	-	Lingo2
1	207839247	-	
5	23768429	+	
5	50514915	-	Lingo2
6	1715952	-	AABR07063082.1
2	153958955	+	RGD1563620
3	163896296	-	
3	74455596	+	Olr653
5	50514709	-	Lingo2
5	24674398	-	
4	69114269	+	Agk
4	175718808	+	Cmas
6	33913427	-	Msgn1
3	136224721	+	Cstdc1
2	23361240	-	AABR07007642.1
1	209492818	-	Dtx4
6	622719	+	AABR07063126.1
3	163896390	-	
6	9859867	+	Lrpprc
5	38623757	-	
1	195840058	+	Cyp2e1
5	49327159	-	RGD1563056
4	158035592	-	Cd27
6	35326995	+	
3	73896475	+	Olr624
4	69892629	+	
3	144339802	-	Fam83c
5	36083838	-	Pou3f2
3	108388245	+	Pdia3
6	6362988	+	AABR07062859.1
3	22688598	+	Olfml2a
4	117969630	+	Smyd5
3	168705248	-	Samd10
6	10490032	+	Zfp36l2
6	39964979	-	Kcnf1
1	29608100	+	Slc6a18
5	40294289	+	
3	49683889	-	Grb14
5	49345441	-	Smim8
4	162234421	-	
4	169042279	-	Grin2b
3	141103766	+	Rem1
2	45405970	-	
3	75237815	-	Olr690
2	86991385	+	Rbis
6	265208	+	AABR07064590.1
1	85923337	-	Haus5
1	196370832	-	Irf7
6	40423832	+	AABR07063704.1
5	43612545	+	RGD1562265
5	123474149	+	AABR07049554.2
4	162267063	-	
1	245189356	-	Psd
4	69756962	-	Prss58
6	16870259	-	Crim1
6	9580242	-	Camkmt
2	189048837	-	Atp1a1
5	47354774	+	
3	20628090	-	Olr424
6	41725311	+	
4	116046465	-	Actg2
2	87012990	-	E2f5
1	92898827	+	
3	20646767	-	Olr424
1	28582940	-	
4	168003854	-	Hebp1
4	69782159	-	Tryx5
5	49483183	-	
3	108417132	-	Ell3
3	75247547	+	Olr691
6	40254779	+	AABR07063703.1
3	141708503	-	Plagl2
3	75247611	+	Olr691
1	85949096	+	
1	194931531	+	Mtg1
4	162263639	+	Clec2dl1
1	28630309	-	Kiaa0408L
5	56457124	+	AABR07048031.1
5	46717021	+	Bach2
1	245189736	+	Fbxl15
6	44214352	+	
3	75283324	-	Olr694
4	165512393	-	Prb1
5	56967634	-	
4	10279370	+	Rheb
6	21665236	-	Ehd3
3	20646767	-	Olr425
2	115518994	-	Mrpl47
3	75305958	-	
5	57982470	+	Hrct1
6	44010354	-	Sox11
1	239091076	-	Pdlim1
3	20645389	-	Olr425
5	57319519	-	
4	162009857	+	
2	91853773	-	
6	48960191	+	Ccdc71l
3	46254368	+	Psmd14
3	165498789	-	Sycp2
3	75325739	-	Olr695
5	57868035	-	RGD1562259
2	52704478	-	Ghr
1	245200266	-	Cuedc2
6	101181246	-	
4	9923136	-	Galntl5
5	57002292	+	
6	45849292	-	AABR07064622.1
1	234931271	+	Marchf5
1	29281134	-	Tppp
3	22552877	-	Nr6a1
4	164867333	-	Ly49i7
2	224110404	-	Nfkb1
1	175466127	+	Polr3e
5	58206633	+	Ccin
3	75363373	-	Olr696
3	46351213	+	Tbr1
3	75361318	-	Olr696
6	50645379	+	Ferd3l
1	194948460	-	Sprn
4	117989886	-	Pradc1
6	21756039	+	Galnt14
5	58670220	-	
5	49299090	-	Cfap206
3	165488740	+	AC127963.2
3	22486328	-	Nr5a1
6	99317218	+	
3	142355330	-	Sun5
6	51684948	+	Prps1l1
1	156230667	-	Folr1
5	60630027	+	Foxe1
3	75506247	-	Olr702
1	28993634	+	Ahrr
5	130722135	+	Tmem53
1	213218682	-	Psat1
3	75505056	-	Olr702
3	19803524	+	Olr397
6	53121818	-	
5	67402157	+	Olr848
3	50766268	-	Galnt3
1	207712332	+	
3	165098720	-	
4	160738404	+	Tspan11
5	146195521	-	Hmgn2
3	74273935	+	
2	182859336	-	Prune1
6	56669600	-	RGD1560073
5	67424571	-	
5	47452150	+	Gabrr2
6	101227400	-	Synj2bp
3	59607996	+	Hoxd8
3	167606215	+	Ntsr1
3	74287593	-	
1	176625836	-	Ears2
4	172484345	+	Pik3c2g
1	203639000	+	Men1
2	115519154	+	Ndufb5
5	67241749	+	
1	28799902	+	RGD1311933
3	168706935	+	Prpf6
6	59881241	-	Ndufa10l1
5	130343034	+	Zswim5
5	68635357	-	
1	49882555	-	AABR07001519.1
1	200001261	+	Fgf3
3	59614464	+	Hoxd4
1	28921416	+	Lrrc14b
6	56888458	+	AABR07064000.1
5	70315816	-	AABR07048312.1
3	143395403	-	Eif2s2
3	74018327	-	Olr630
2	92784058	+	Tpd52
3	74017430	-	Olr630
4	167955616	-	Gprc5d
1	225742143	-	
2	146739631	+	Arhgef26
5	69646379	+	Cox6b1-ps1
3	59616821	-	AABR07052559.1
6	66654294	+	AABR07064224.1
1	28935893	-	Ccdc127
1	85961733	+	Atp4a
5	69986519	-	
6	9641907	-	Slc3a1
1	156268704	-	Lrtomt
2	218302049	-	Egf
6	21105917	+	
6	66336989	+	
3	59638708	+	Hoxd3
5	130468783	-	Urod
4	10114474	+	Prkag2
5	55612568	+	Tmem215
4	117989232	+	Cct7
5	71446920	-	Actl7b
1	241059171	+	Golga7b
4	175292177	+	Pyroxd1
3	168073925	-	Nkain4
3	74044976	+	Olr633
3	74045020	+	Olr633
5	68571819	-	AABR07048280.1
1	203645153	+	Map4k2
6	22373181	-	Lclat1
5	49737934	-	Mob3b
6	72939788	+	Aldoart2
5	74399302	+	
3	168156957	-	Chrna4
6	103271801	+	Rbm25
3	143075361	-	Necab3
6	21120947	+	Dpy30
5	73659223	+	AC110824.1
1	156272105	+	Lamtor1
5	49732073	+	Ifnk
1	29659561	-	Tert
1	227158941	+	Pdcd1lg2
1	88110644	+	Slc7a9
5	130113674	-	Akr1a1
5	84281822	-	AABR07048653.1
3	74157689	+	
3	161930256	+	Pck1
3	58372742	-	Wipf1
6	71846354	-	AABR07064305.1
5	81083633	-	AABR07048600.1
2	175494304	+	
4	7525004	+	Paxip1
3	75123279	+	
3	141692670	-	Tspy26
3	158345018	+	
5	88098141	-	AABR07048770.1
5	146559733	+	Slc30a2
1	28884390	+	
4	160995501	-	Tspan9
6	72030876	+	Rps10l1
5	93649665	+	
5	121401869	-	Lexm
3	74206588	+	
6	100170306	+	Galnt16
3	143054001	+	RGD1561517
2	151783978	-	Rarres1
5	75986238	-	AC099453.1
1	28895999	+	
4	175332945	-	Recql
2	31865383	-	Cdk7
6	75884612	-	Clec14a
2	183423313	-	Ciart
1	156297773	-	Lrrc51
5	103426387	+	
1	241233421	-	Crtac1
2	144077831	+	AC111231.1
5	130147204	+	Prdx1
3	71498163	-	Olr505
3	141068767	-	Defb27
5	103021523	-	Ifnb1
6	80667693	+	
6	21144638	+	Memo1
6	103234039	-	Zfyve1
4	120366628	+	Hmces
6	10025336	-	Dync2li1
3	141086058	+	
3	75493967	-	
5	103070052	-	Ifna4
1	29968866	+	
